time_s,mid_lateral_m,mid_vertical_m,mid_local_roll_L_deg,mid_local_roll_R_deg,mid_system_roll_deg
284.45,52.39143159490723,0.2769778828641175,3.236325200947542,3.2363213716060844,0.5752640204686337
284.5,52.259211271542554,0.2109760166364017,3.251182915884115,3.2511791338389746,0.590992089593583
284.55,52.126445014401995,0.14684095593045127,3.269649985793147,3.2696462412329947,0.6068017364812711
284.6,51.99305871045312,0.08470785686822951,3.291301932662519,3.2912982154215262,0.6226644114811805
284.65000000000003,51.85898017483369,0.02470209635300291,3.3156604643687175,3.3156567634703515,0.6385542604321045
284.7,51.72413767063296,-0.03306467444395811,3.3422123601340026,3.3422086637124173,0.6544474906756735
284.75,51.58845790861668,-0.0884996900875652,3.3704267140836754,3.370423009690523,0.6703216430487821
284.8,51.45186418439062,-0.14153461851661553,3.3997710238331864,3.399767299043874,0.6861548709929397
284.85,51.314275282563564,-0.19213062167671005,3.4297272907885485,3.429723533961863,0.7019253103258929
284.90000000000003,51.1756055775144,-0.2402822150757184,3.4598093578071456,3.459805558840081,0.7176105917441189
284.95,51.03576645303183,-0.28601950555941313,3.4895820930200694,3.489578243974096,0.7331875144378858
285.0,50.89466883356946,-0.3294087043238967,3.5186819033909313,3.5186779989308468,0.7486318730241266
285.05,50.752226348659136,-0.370551054850114,3.546836775295352,3.5468328129526823,0.7639184159294814
285.1,50.60835849565149,-0.40958042759863256,3.573883018121963,3.5738789984469275,0.7790209101349845
285.15000000000003,50.46299314790804,-0.44665981947486044,3.5997755053872806,3.599771432070109,0.7939122895125332
285.2,50.316067867861165,-0.48197691276208066,3.6245886702168533,3.6245845502374925,0.8085648657777373
285.25,50.167529696066076,-0.5157387757107919,3.648506780441161,3.64850262425654,0.8229505788230478
285.3,50.017333355429514,-0.5481657926584591,3.6718038136128115,3.6717996353328717,0.8370412576711884
285.35,49.86543808803303,-0.5794850194266531,3.69481512706892,3.6948109445286463,0.8508088591392915
285.40000000000003,49.7118035866918,-0.6099233382679228,3.717904585303383,3.717900419924779,0.8642256545008891
285.45,49.55638565651813,-0.6397009599655155,3.7414314809477482,3.7414273573086447,0.8772643488797158
285.5,49.399132313558404,-0.6690258990862916,3.7657212981259685,3.7657172432048824,0.8898981429098323
285.55,49.2399809808999,-0.6980899661359038,3.7910432180697713,3.791039260201282,0.9021007749236262
285.6,49.07885727853714,-0.7270665663233742,3.8175955969270565,3.817591764560266,0.9138466044103133
285.65000000000003,48.91567564566944,-0.75611022305663,3.8454989332224137,3.845495253609532,0.9251108035615249
285.7,48.75034173004205,-0.7853573607541622,3.8747945593682434,3.8747910573132525,0.935869707534642
285.75,48.58275619166981,-0.8149276083026774,3.9054467593205446,3.9054434560921885,0.9461013371483847
285.8,48.412819362670014,-0.8449248171437861,3.937346305638697,3.937343218109218,0.9557860594512774
285.85,48.24043612877026,-0.8754371594813667,3.9703143276561184,3.970311467682592,0.9649073066048803
285.90000000000003,48.0655204652618,-0.9065360373656766,4.004106568899521,4.004103942931518,0.9734522468252169
