mode,frequency_hz,family,span_parity,provisional_label,symmetry_correlation,mass_energy_x_fraction,mass_energy_y_fraction,mass_energy_z_fraction,signal_L,signal_V,signal_T,signal_X,main_span_signal_fraction,half_wave_order,template_mac,sequence_label,half_wave_fingerprint,label
100,0.4766489250607221,EDGE,S,EDGES,0.6770359931269926,4.098621291548493e-12,0.9999999999949525,9.48929103166769e-13,1.696088157286107e-16,1.170672991469556e-16,6.779942486360626e-17,2.6647524888614132e-17,2.4574624583843286e-08,0,0.0,EDGES21,EDGES21,EDGES21
101,0.47921427857206594,EDGE,S,EDGES,0.9462201844748078,3.754692313709842e-12,0.9999999999952879,9.575031950774027e-13,2.0871353147783694e-15,1.4116149022933847e-15,1.3633060920958886e-15,2.6967555226811827e-16,3.7721893344311526e-07,0,0.0,EDGES22,EDGES22,EDGES22
102,0.4804062083917361,L,S,LS,0.7748271229382,8.776215968000687e-13,0.9999999999638768,3.524556571939692e-11,5.25736316667605e-08,1.7123866616683616e-08,5.468056497355687e-08,2.6675010337191934e-09,1.0,12,0.09487787944271531,LS19,LA6,LS19
103,0.4805996546887197,EDGE,S,EDGES,0.9523348254272133,4.1186856445243576e-12,0.9999999999941269,1.7544819187522013e-12,2.6769860696800344e-14,4.0781801825823166e-16,2.105236699067068e-14,7.62526319299302e-17,4.561588838675512e-06,0,0.0,EDGES23,EDGES23,EDGES23
104,0.48066180617439364,L,S,LS,0.9525611009520856,0.009966745831207104,0.6093908393029697,0.3806424148658232,0.00902854216152836,4.397098931158028e-11,0.007081092959524488,8.01759026177832e-12,1.0,11,0.07221394322944916,LS20,LS6,LS20
105,0.48077457611234187,EDGE,S,EDGES,0.9552641666615369,0.0036532764975880892,0.9779895818753073,0.01835714162710468,6.757159804010485e-15,2.0331059785110285e-15,5.3881756699635396e-15,3.6893911999661963e-16,8.707720179412733e-13,0,0.0,EDGES24,EDGES24,EDGES24
106,0.4813040238258764,V,S,VS,0.951886956844643,0.031054470868116527,1.5291772852989051e-12,0.9689455291303543,6.627038368450174e-11,0.011297889850956354,2.009036436091002e-11,0.0020685679365166783,0.9999999999995595,12,0.0037169896379905553,VS7,VA6,VS7
107,0.48193245473554663,T,S,TS,0.9515509724644675,0.02155483548361478,0.4225351593624432,0.5559100051539422,0.0058582723481507126,6.094338267236962e-11,0.008563928964937843,1.1238795940276404e-11,0.9999999999994069,11,0.012239631115426221,TS7,TS5,TS7
108,0.4821570858305852,EDGE,S,EDGES,0.9357384011907567,0.08723092797019953,2.444524256069354e-14,0.9127690720297761,1.5322328855183224e-15,7.309980039167581e-16,1.7309081305655804e-15,1.5039704981565028e-16,0.0001637620941861897,0,0.0,EDGES25,EDGES25,EDGES25
109,0.482175485465838,EDGE,S,EDGES,0.9281763909440062,0.08733159815157543,0.00113620788781496,0.9115321939606096,4.665308610271492e-16,4.99740930970395e-16,1.4682948406707982e-15,9.787718936900765e-17,9.697554175519196e-14,0,0.0,EDGES26,EDGES26,EDGES26
110,0.484713046523356,EDGE,S,EDGES,0.7730504851900908,9.098809045686871e-05,0.9992094515833075,0.0006995603262355811,2.8432041221803353e-16,1.10748513602243e-16,1.9944422838057796e-16,2.960804546232297e-17,1.5746627421872198e-14,0,0.0,EDGES27,EDGES27,EDGES27
111,0.4901303765322365,L,A,LA,-0.9581196357137423,0.0007818191706774958,0.979240573872693,0.01997760695662937,0.005985149583676532,1.3198045199293977e-12,0.001694478910712653,1.8480865456494497e-13,1.0,12,0.8139373521180969,LA17,LA6,LA17
112,0.49079496092434055,EDGE,A,EDGEA,-0.8152139781152838,1.6025058938299872e-12,0.999999999998275,1.2235572138150308e-13,3.79226918207713e-16,1.1147746069808624e-16,1.130690687075813e-16,3.1151892454313493e-17,7.00943236295605e-08,0,0.0,EDGEA22,EDGEA22,EDGEA22
113,0.49600017289696313,EDGE,S,EDGES,0.8970093623120513,1.4210983419184728e-12,0.9999999999984582,1.2077015957979477e-13,1.0645271823154111e-16,5.781835335802477e-17,6.07912628144184e-17,2.760691718356481e-17,1.9673012897034964e-08,0,0.0,EDGES28,EDGES28,EDGES28
114,0.5008300227949326,EDGE,A,EDGEA,-0.7680070399961271,4.758415412151908e-13,0.9999999999993366,1.875610101161048e-13,7.652554101790476e-17,2.4707531104213894e-17,6.017294184880561e-17,1.9055328594661327e-17,1.606866098522771e-08,0,0.0,EDGEA23,EDGEA23,EDGEA23
115,0.5013551231607879,L,S,LS,0.9565381030545455,1.1861055567072349e-11,0.9999999999735644,1.4574673184243503e-11,1.6222807084611382e-08,1.8847136688089362e-08,7.100536456299031e-09,3.2558474789435675e-09,1.0,11,0.013583233036771674,LS21,LS6,LS21
116,0.5082102832398757,L,S,LS,0.5529918587023455,1.1126611277509991e-11,0.9999999999884647,4.086611455454591e-13,4.831250882158338e-09,1.0674296309376846e-09,5.528038764921629e-09,7.127451692149827e-10,0.999999999999999,11,0.09651442033023815,LS22,LS6,LS22
117,0.5083044140018723,L,S,LS,0.4620636036455462,1.3028279187538798e-11,0.9999999999866718,2.9995883372800047e-13,4.55230426359218e-09,1.0693991054273572e-09,4.892511230626558e-09,7.112183336348535e-10,0.9999999999999998,9,0.06452539007860368,LS23,LS5,LS23
118,0.5104595023102781,EDGE,S,EDGES,0.008686902023402897,5.291814513587088e-12,0.9999999999942129,4.952837832429755e-13,3.2238248491661372e-16,1.3244213986281344e-16,1.7484525404608808e-16,7.226745409290046e-17,6.045404986134261e-08,0,0.0,EDGES29,EDGES29,EDGES29
119,0.5130763578829842,L,S,LS,0.9552327462256116,0.0006061258206706339,0.9708148078747507,0.028579066304578602,0.007139060588923261,1.446617856153194e-12,0.0020325891841242337,2.2063717218427938e-13,1.0000000000000002,11,0.18954518043639193,LS24,LS6,LS24
120,0.5143065796413756,EDGE,A,EDGEA,-0.06976829079547989,0.002609850647718095,0.9849441425555889,0.012446006796692905,7.958977700827589e-17,2.084523451951288e-17,1.851475064092186e-17,1.5246222133168296e-17,1.9058702787677355e-14,0,0.0,EDGEA24,EDGEA24,EDGEA24
121,0.5143903307415049,EDGE,S,EDGES,0.9085046278357646,7.32027756252304e-12,0.9999999999572394,3.5440223441390866e-11,1.7238532788300353e-15,1.5825462513457727e-16,4.071180959595147e-16,8.525422833820169e-17,8.184784440665897e-09,0,0.0,EDGES30,EDGES30,EDGES30
122,0.514518866290078,L,S,LS,0.6493573267430528,1.0313480093795539e-10,0.9999999998942711,2.593984239614603e-12,7.0480426862623184e-09,1.43595887451797e-09,1.6118338153311095e-08,1.525692661952213e-09,0.9999999999999852,11,0.22551851646858848,LS25,LS6,LS25
123,0.5145252315946175,L,S,LS,0.8205427962312731,1.1883833597938068e-10,0.9999999998790854,2.076334757677614e-12,7.947161541184324e-09,1.4370698185323902e-09,1.5022095944515343e-08,1.4932936779721055e-09,0.9999999999999957,11,0.2273954919333399,LS26,LS6,LS26
124,0.5156770438728189,EDGE,S,EDGES,0.7574407838442744,4.8577020125404385e-14,0.9999999999993593,5.921198709544001e-13,8.363651243381665e-16,1.7216990923049886e-16,1.9915678148480095e-16,9.373206339684215e-17,7.239187800217667e-08,0,0.0,EDGES31,EDGES31,EDGES31
125,0.5157203006523832,EDGE,S,EDGES,0.8009767289099116,1.0002474254065974e-05,0.9997389903938675,0.0002510071318784424,5.523501077688784e-16,1.2325033559598446e-16,1.0872399954614325e-16,7.14961449393048e-17,7.166143508632066e-13,0,0.0,EDGES32,EDGES32,EDGES32
126,0.5180560558202854,L,S,LS,0.10862829995163109,2.4999102683567513e-10,0.9999999997440354,5.9735466224299646e-12,4.5732838121137765e-09,1.4460091319393912e-09,2.5639536158883675e-08,1.5437401883709684e-09,0.9999999999999998,2,0.17782194602002505,LS27,LA1,LS27
127,0.5180609787119419,L,S,LS,0.3448222536436609,2.898094035911522e-10,0.9999999997047391,5.451611453201889e-12,4.171339196187158e-09,1.4519006506711952e-09,2.5331826604581375e-08,1.4800808776568431e-09,0.9999999999999939,11,0.11503606684617196,LS28,LS6,LS28
128,0.5181456359939077,EDGE,A,EDGEA,-0.6746838227170393,0.16234089050212086,1.2738866781541873e-12,0.8376591094966052,4.0687601291798426e-16,1.9857112514964604e-16,1.2061712679225581e-16,9.108893946855863e-17,1.3670493758314185e-14,0,0.0,EDGEA25,EDGEA25,EDGEA25
129,0.518251744152696,EDGE,A,EDGEA,-0.5576200461892746,0.15775125843334936,0.027095694584541048,0.8151530469821096,4.1509370322015725e-17,3.1087403845373354e-17,6.181861913723467e-17,9.971631583307145e-18,4.313926129763118e-15,0,0.0,EDGEA26,EDGEA26,EDGEA26
130,0.520946389017241,L,A,LA,-0.10970287882697431,2.725562454802886e-10,0.9999999997206103,6.833568887999863e-12,4.113243204663495e-09,1.3749101259684008e-09,2.8024645080177697e-08,1.3482428022452988e-09,0.9999999999998532,2,0.20863257124789375,LA18,LA1,LA18
131,0.5209505640239632,L,A,LA,-0.22748010023710455,4.0115265940888253e-10,0.9999999995901191,8.728291156410355e-12,5.344491601824566e-09,1.3662916931118118e-09,3.263604547033504e-08,1.1407803583720418e-09,0.9999999999999961,12,0.16353737849527997,LA19,LA6,LA19
132,0.5219310649141664,EDGE,A,EDGEA,-0.8875431481693818,0.0019725271798930713,0.9875681216076697,0.0104593512124372,3.4200958596027716e-16,5.543872081883913e-17,4.7605517730034636e-17,1.6883129133907323e-17,1.9546929036785824e-14,0,0.0,EDGEA27,EDGEA27,EDGEA27
133,0.5245422632532588,EDGE,S,EDGES,0.25930549192622954,0.027656420146229575,1.2728328200242279e-14,0.9723435798537577,9.816932596545336e-17,5.3192305975488884e-17,6.255082618217554e-17,2.619015592891786e-17,1.8343617580420932e-06,0,0.0,EDGES33,EDGES33,EDGES33
134,0.5245631754916996,EDGE,A,EDGEA,-0.8939031550670302,0.02758634324091617,0.0011988328516645168,0.9712148239074193,1.15231043630577e-16,1.1768619034744244e-16,5.746992381209024e-17,4.6773807238531534e-17,3.4505345966450147e-06,0,0.0,EDGEA28,EDGEA28,EDGEA28
135,0.5264035034742274,EDGE,A,EDGEA,-0.8799810710214049,2.2375321083040274e-05,0.9990507201506726,0.0009269045282442357,1.2842504710494369e-15,3.6149890032304816e-16,1.7344277013270175e-16,1.40935991824222e-16,6.868233522664609e-14,0,0.0,EDGEA29,EDGEA29,EDGEA29
136,0.527397504864158,L,A,LA,-0.9495085143351282,0.0033193362136069073,0.9613247482008525,0.0353559155855407,0.009376505607219884,1.1910924528181453e-12,0.0022807619952125127,3.2113864943528365e-13,1.0,12,0.18880301152633136,LA20,LA6,LA20
137,0.5282359023649217,EDGE,A,EDGEA,-0.7933383500452851,1.9778267129576433e-12,0.9999999999977122,3.09991669718176e-13,5.400892052677324e-16,3.449399995430224e-16,3.7847346917479404e-16,1.2774793912945068e-16,1.0021468225426105e-07,0,0.0,EDGEA30,EDGEA30,EDGEA30
138,0.5325245159673654,L,A,LA,-0.9489590159714609,3.7941235815696175e-12,0.9999999999480578,4.8148150268436033e-11,2.5831168636006122e-08,7.987029254381258e-08,1.7808990889331376e-09,2.330814688976382e-08,1.0000000000000002,12,0.08897493108753898,LA21,LA6,LA21
139,0.5348455489166841,T,A,TA,-0.9468363217995558,0.06514100743817614,0.07972050934305096,0.8551384832187728,0.0038905986780721036,3.838784454152555e-09,0.011180915698447806,1.0633585422577145e-09,0.999999999995444,12,0.036413529586421536,TA7,TA6,TA7
140,0.5348472718397098,V,A,VA,-0.9468383030204656,0.07073264362196055,4.179565368971008e-11,0.9292673563362438,1.282840970724773e-09,0.011655730826627594,3.6820047336183503e-09,0.0032285641288628524,0.9999999999953713,12,0.036350080258969006,VA7,VA6,VA7
141,0.5396700444645398,EDGE,S,EDGES,0.0004797450334300797,9.548090977745561e-13,0.9999999999988548,1.9040849435849977e-13,2.0421892320701566e-16,7.299446732201576e-17,4.2604514349910444e-17,2.023945343609431e-17,3.768672154462892e-08,0,0.0,EDGES34,EDGES34,EDGES34
142,0.5444101890480969,L,S,LS,0.9402746329469751,3.189748187121284e-05,0.9995085996717094,0.0004595028464194232,0.012405938474911473,1.0829011204344738e-13,0.0002547128598741302,1.520485808760215e-14,0.9999999999999999,11,0.017866513686728428,LS29,LS6,LS29
143,0.5449830681448045,L,A,LA,-0.9442786725840824,0.0019948267134116066,0.9550676924691212,0.04293748081746729,0.009533148602649123,1.3928456313351592e-12,0.002512737780333772,3.32031952909863e-13,1.0,10,0.004593455579861758,LA22,LA5,LA22
144,0.5493541089782947,T,S,TS,0.939572874628602,0.06284395434898603,0.015232277439814767,0.9219237682111991,0.0008420337993668269,3.283787520227124e-10,0.011175094815195772,8.778882855049951e-11,0.9999999999983378,11,0.01604754531857467,TS8,TS5,TS8
145,0.5494342761120216,V,S,VS,0.9395626431021447,0.06362109189274255,7.764226840173284e-13,0.936378908106481,2.485268784681029e-11,0.011260550227357185,3.257170711724548e-10,0.0030087905163707256,0.9999999999983484,11,0.01590140178329687,VS8,VS5,VS8
146,0.5508062812649545,EDGE,A,EDGEA,-0.7669244319510317,4.888067317877128e-13,0.9999999999994001,1.1105643462206522e-13,5.628742880658581e-17,2.487507592455782e-16,5.364453082418463e-17,6.557786347520078e-17,1.0081709153142308e-08,0,0.0,EDGEA31,EDGEA31,EDGEA31
147,0.5519408823731117,EDGE,A,EDGEA,-0.4140002917561877,4.0772420889382444e-13,0.9999999999994853,1.0695406545429926e-13,2.348798587135378e-16,8.16320538822553e-17,1.3976882503705947e-16,6.457560314433588e-17,4.995558210044958e-08,0,0.0,EDGEA32,EDGEA32,EDGEA32
148,0.5702652015831351,L,A,LA,-0.8145137724045071,1.6403733830677588e-08,0.999999982576042,1.020224292601742e-09,1.0933588592235656e-08,1.9741885116072777e-09,3.6826690614463045e-07,3.854392486091147e-09,1.0,2,0.2522475398259847,LA23,LA1,LA23
149,0.5702700101808188,L,A,LA,-0.8408034433410061,1.1409310396480705e-08,0.999999987876483,7.142066026324189e-10,1.0089968652999799e-08,2.0114144464402828e-09,3.082364888683394e-07,4.6414639980348495e-09,1.0,2,0.3767146801127622,LA24,LA1,LA24
150,0.5790844284596351,EDGE,A,EDGEA,-0.7616487811166325,0.04579251605401631,0.4906579858100682,0.46354949813591545,1.1363879872715052e-16,7.02612216504014e-17,6.885114407271193e-17,1.430611993469598e-16,1.260940799321459e-06,0,0.0,EDGEA33,EDGEA33,EDGEA33
