      1.,  0.3682163198030444E-01
      2.,  0.7153640906546660E-01
      3.,  0.7335932292814104E-01
      4.,  0.7379958378051341E-01
      5.,  0.1012865182550861E+00
      6.,  0.1034122743116327E+00
      7.,  0.1102736492993518E+00
      8.,  0.1162482984932418E+00
      9.,  0.1248877970899216E+00
     10.,  0.1354859267659523E+00
     11.,  0.1378920508405773E+00
     12.,  0.1454033543774195E+00
     13.,  0.1466344413291045E+00
     14.,  0.1467079911685052E+00
     15.,  0.1467200923182837E+00
     16.,  0.1496722928109748E+00
     17.,  0.1658844741072497E+00
     18.,  0.1674678547659484E+00
     19.,  0.1680308326610810E+00
     20.,  0.1833701470867523E+00
     21.,  0.1875398384529541E+00
     22.,  0.1909612081647425E+00
     23.,  0.1975332435292743E+00
     24.,  0.2001839267397145E+00
     25.,  0.2202740825132177E+00
     26.,  0.2211637244792972E+00
     27.,  0.2254009715161011E+00
     28.,  0.2312669993011933E+00
     29.,  0.2316278944559584E+00
     30.,  0.2357274662570449E+00
     31.,  0.2483699379174523E+00
     32.,  0.2485459128280496E+00
     33.,  0.2533429877917058E+00
     34.,  0.2563902091882489E+00
     35.,  0.2586188755188105E+00
     36.,  0.2636226079437645E+00
     37.,  0.2927895465293652E+00
     38.,  0.2943377497743404E+00
     39.,  0.2961859055686117E+00
     40.,  0.2963402789958617E+00
     41.,  0.2984154562598232E+00
     42.,  0.3001897895167255E+00
     43.,  0.3061426739284067E+00
     44.,  0.3289576151259362E+00
     45.,  0.3298574270347491E+00
     46.,  0.3321686839456542E+00
     47.,  0.3322856091504710E+00
     48.,  0.3322885661417289E+00
     49.,  0.3327324866158093E+00
     50.,  0.3342878835112340E+00
     51.,  0.3358749311525381E+00
     52.,  0.3381569041253028E+00
     53.,  0.3387363306274518E+00
     54.,  0.3396522205245330E+00
     55.,  0.3410772143179522E+00
     56.,  0.3437304780587783E+00
     57.,  0.3458399467999371E+00
     58.,  0.3473701982141209E+00
     59.,  0.3511574896959984E+00
     60.,  0.3544141278542663E+00
     61.,  0.3620690843927095E+00
     62.,  0.3652491537281008E+00
     63.,  0.3673772672676662E+00
     64.,  0.3691906041059275E+00
     65.,  0.3692191606423406E+00
     66.,  0.3714477465965598E+00
     67.,  0.3723491285654876E+00
     68.,  0.3728642718483432E+00
     69.,  0.3746304188790366E+00
     70.,  0.3754847051057187E+00
     71.,  0.3800673587524304E+00
     72.,  0.3832761103202794E+00
     73.,  0.3882768299407760E+00
     74.,  0.3933010961516309E+00
     75.,  0.3937439688425934E+00
     76.,  0.4008108715245114E+00
     77.,  0.4030871776403563E+00
     78.,  0.4064983296733868E+00
     79.,  0.4099957901123611E+00
     80.,  0.4122063826706558E+00
