passage_index,passage_id,span,gate_index,catwalk,subsystem,mct_node,rope_index,ansys_node,ansys_x_mm,ansys_y_mm,ansys_z_mm,node_family,node_source,mct_combined_fz_kn_per_catwalk,applied_fz_n_at_node,combined_weight_kn_at_node,combined_mass_tonne_at_node,mass21_element_id,mass21_real_id,incident_link10_count,incident_beam4_count,incident_total_element_count,component_ids_in_combined_mass
6,H06,main_span,20,1,gate,1113,3,12551,-23140.0,1224918.3,190358.488463189,CW1_GANTRY_PHI54_03,MCT node 1113,-21.556,-3592.6666666666665,3.5926666666666667,0.3663743286423279,511249,200006,2,0,2,cross_passage_tri_gate;guide_roller
6,H06,main_span,20,1,gate,1113,4,12946,-19760.0,1224918.3,190358.488463189,CW1_GANTRY_PHI54_04,MCT node 1113,-21.556,-3592.6666666666665,3.5926666666666667,0.3663743286423279,511320,200006,2,0,2,cross_passage_tri_gate;guide_roller
6,H06,main_span,20,1,gate,1113,5,13341,-19500.0,1224918.3,190358.488463189,CW1_GANTRY_PHI54_05,MCT node 1113,-21.556,-3592.6666666666665,3.5926666666666667,0.3663743286423279,511391,200006,2,0,2,cross_passage_tri_gate;guide_roller
6,H06,main_span,20,1,gate,1113,6,13736,-19240.0,1224918.3,190358.488463189,CW1_GANTRY_PHI54_06,MCT node 1113,-21.556,-3592.6666666666665,3.5926666666666667,0.3663743286423279,511462,200006,2,0,2,cross_passage_tri_gate;guide_roller
6,H06,main_span,20,2,bottom,222,1,14240,18780.0,1224909.0,181596.562478559,CW2_BOTTOM_PHI50_01,MCT node 222,-70.12,-4382.5,4.3825,0.4469202529063838,511720,200013,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam;pws_roller;large_crossbeam
6,H06,main_span,20,2,bottom,222,2,14968,19040.0,1224909.0,181596.562478559,CW2_BOTTOM_PHI50_02,MCT node 222,-70.12,-4382.5,4.3825,0.4469202529063838,512413,200013,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam;pws_roller;large_crossbeam
6,H06,main_span,20,2,bottom,222,3,15696,19300.0,1224909.0,181596.562478559,CW2_BOTTOM_PHI50_03,MCT node 222,-70.12,-4382.5,4.3825,0.4469202529063838,513106,200013,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam;pws_roller;large_crossbeam
6,H06,main_span,20,2,bottom,222,4,16424,19560.0,1224909.0,181596.562478559,CW2_BOTTOM_PHI50_04,MCT node 222,-70.12,-4382.5,4.3825,0.4469202529063838,513799,200013,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam;pws_roller;large_crossbeam
6,H06,main_span,20,2,bottom,222,5,17152,19820.0,1224909.0,181596.562478559,CW2_BOTTOM_PHI50_05,MCT node 222,-70.12,-4382.5,4.3825,0.4469202529063838,514492,200013,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam;pws_roller;large_crossbeam
6,H06,main_span,20,2,bottom,222,6,17880,20080.0,1224909.0,181596.562478559,CW2_BOTTOM_PHI50_06,MCT node 222,-70.12,-4382.5,4.3825,0.4469202529063838,515185,200013,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam;pws_roller;large_crossbeam
6,H06,main_span,20,2,bottom,222,7,18608,20340.0,1224909.0,181596.562478559,CW2_BOTTOM_PHI50_07,MCT node 222,-70.12,-4382.5,4.3825,0.4469202529063838,515878,200013,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam;pws_roller;large_crossbeam
6,H06,main_span,20,2,bottom,222,8,19336,20600.0,1224909.0,181596.562478559,CW2_BOTTOM_PHI50_08,MCT node 222,-70.12,-4382.5,4.3825,0.4469202529063838,516571,200013,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam;pws_roller;large_crossbeam
6,H06,main_span,20,2,bottom,222,9,20064,22300.0,1224909.0,181596.562478559,CW2_BOTTOM_PHI50_09,MCT node 222,-70.12,-4382.5,4.3825,0.4469202529063838,517264,200013,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam;pws_roller;large_crossbeam
6,H06,main_span,20,2,bottom,222,10,20792,22560.0,1224909.0,181596.562478559,CW2_BOTTOM_PHI50_10,MCT node 222,-70.12,-4382.5,4.3825,0.4469202529063838,517957,200013,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam;pws_roller;large_crossbeam
6,H06,main_span,20,2,bottom,222,11,21520,22820.0,1224909.0,181596.562478559,CW2_BOTTOM_PHI50_11,MCT node 222,-70.12,-4382.5,4.3825,0.4469202529063838,518650,200013,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam;pws_roller;large_crossbeam
6,H06,main_span,20,2,bottom,222,12,22248,23080.0,1224909.0,181596.562478559,CW2_BOTTOM_PHI50_12,MCT node 222,-70.12,-4382.5,4.3825,0.4469202529063838,519343,200013,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam;pws_roller;large_crossbeam
6,H06,main_span,20,2,bottom,222,13,22976,23340.0,1224909.0,181596.562478559,CW2_BOTTOM_PHI50_13,MCT node 222,-70.12,-4382.5,4.3825,0.4469202529063838,520036,200013,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam;pws_roller;large_crossbeam
6,H06,main_span,20,2,bottom,222,14,23704,23600.0,1224909.0,181596.562478559,CW2_BOTTOM_PHI50_14,MCT node 222,-70.12,-4382.5,4.3825,0.4469202529063838,520729,200013,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam;pws_roller;large_crossbeam
6,H06,main_span,20,2,bottom,222,15,24432,23860.0,1224909.0,181596.562478559,CW2_BOTTOM_PHI50_15,MCT node 222,-70.12,-4382.5,4.3825,0.4469202529063838,521422,200013,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam;pws_roller;large_crossbeam
6,H06,main_span,20,2,bottom,222,16,25160,24120.0,1224909.0,181596.562478559,CW2_BOTTOM_PHI50_16,MCT node 222,-70.12,-4382.5,4.3825,0.4469202529063838,522115,200013,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam;pws_roller;large_crossbeam
6,H06,main_span,20,2,gate,1113,1,25779,19240.0,1224918.3,190358.488463189,CW2_GANTRY_PHI54_01,MCT node 1113,-21.556,-3592.6666666666665,3.5926666666666667,0.3663743286423279,522621,200006,2,0,2,cross_passage_tri_gate;guide_roller
6,H06,main_span,20,2,gate,1113,2,26174,19500.0,1224918.3,190358.488463189,CW2_GANTRY_PHI54_02,MCT node 1113,-21.556,-3592.6666666666665,3.5926666666666667,0.3663743286423279,522692,200006,2,0,2,cross_passage_tri_gate;guide_roller
6,H06,main_span,20,2,gate,1113,3,26569,19760.0,1224918.3,190358.488463189,CW2_GANTRY_PHI54_03,MCT node 1113,-21.556,-3592.6666666666665,3.5926666666666667,0.3663743286423279,522763,200006,2,0,2,cross_passage_tri_gate;guide_roller
6,H06,main_span,20,2,gate,1113,4,26964,23140.0,1224918.3,190358.488463189,CW2_GANTRY_PHI54_04,MCT node 1113,-21.556,-3592.6666666666665,3.5926666666666667,0.3663743286423279,522834,200006,2,0,2,cross_passage_tri_gate;guide_roller
6,H06,main_span,20,2,gate,1113,5,27359,23400.0,1224918.3,190358.488463189,CW2_GANTRY_PHI54_05,MCT node 1113,-21.556,-3592.6666666666665,3.5926666666666667,0.3663743286423279,522905,200006,2,0,2,cross_passage_tri_gate;guide_roller
6,H06,main_span,20,2,gate,1113,6,27754,23660.0,1224918.3,190358.488463189,CW2_GANTRY_PHI54_06,MCT node 1113,-21.556,-3592.6666666666665,3.5926666666666667,0.3663743286423279,522976,200006,2,0,2,cross_passage_tri_gate;guide_roller
7,H07,main_span,23,1,bottom,243,1,243,-24120.0,1395909.0,149546.421815958,CW1_BOTTOM_PHI50_01,MCT node 243,-70.12,-4382.5,4.3825,0.4469202529063838,500227,200013,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam;pws_roller;large_crossbeam
7,H07,main_span,23,1,bottom,243,2,971,-23860.0,1395909.0,149546.421815958,CW1_BOTTOM_PHI50_02,MCT node 243,-70.12,-4382.5,4.3825,0.4469202529063838,500920,200013,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam;pws_roller;large_crossbeam
7,H07,main_span,23,1,bottom,243,3,1699,-23600.0,1395909.0,149546.421815958,CW1_BOTTOM_PHI50_03,MCT node 243,-70.12,-4382.5,4.3825,0.4469202529063838,501613,200013,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam;pws_roller;large_crossbeam
7,H07,main_span,23,1,bottom,243,4,2427,-23340.0,1395909.0,149546.421815958,CW1_BOTTOM_PHI50_04,MCT node 243,-70.12,-4382.5,4.3825,0.4469202529063838,502306,200013,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam;pws_roller;large_crossbeam
7,H07,main_span,23,1,bottom,243,5,3155,-23080.0,1395909.0,149546.421815958,CW1_BOTTOM_PHI50_05,MCT node 243,-70.12,-4382.5,4.3825,0.4469202529063838,502999,200013,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam;pws_roller;large_crossbeam
7,H07,main_span,23,1,bottom,243,6,3883,-22820.0,1395909.0,149546.421815958,CW1_BOTTOM_PHI50_06,MCT node 243,-70.12,-4382.5,4.3825,0.4469202529063838,503692,200013,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam;pws_roller;large_crossbeam
7,H07,main_span,23,1,bottom,243,7,4611,-22560.0,1395909.0,149546.421815958,CW1_BOTTOM_PHI50_07,MCT node 243,-70.12,-4382.5,4.3825,0.4469202529063838,504385,200013,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam;pws_roller;large_crossbeam
7,H07,main_span,23,1,bottom,243,8,5339,-22300.0,1395909.0,149546.421815958,CW1_BOTTOM_PHI50_08,MCT node 243,-70.12,-4382.5,4.3825,0.4469202529063838,505078,200013,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam;pws_roller;large_crossbeam
7,H07,main_span,23,1,bottom,243,9,6067,-20600.0,1395909.0,149546.421815958,CW1_BOTTOM_PHI50_09,MCT node 243,-70.12,-4382.5,4.3825,0.4469202529063838,505771,200013,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam;pws_roller;large_crossbeam
7,H07,main_span,23,1,bottom,243,10,6795,-20340.0,1395909.0,149546.421815958,CW1_BOTTOM_PHI50_10,MCT node 243,-70.12,-4382.5,4.3825,0.4469202529063838,506464,200013,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam;pws_roller;large_crossbeam
7,H07,main_span,23,1,bottom,243,11,7523,-20080.0,1395909.0,149546.421815958,CW1_BOTTOM_PHI50_11,MCT node 243,-70.12,-4382.5,4.3825,0.4469202529063838,507157,200013,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam;pws_roller;large_crossbeam
7,H07,main_span,23,1,bottom,243,12,8251,-19820.0,1395909.0,149546.421815958,CW1_BOTTOM_PHI50_12,MCT node 243,-70.12,-4382.5,4.3825,0.4469202529063838,507850,200013,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam;pws_roller;large_crossbeam
7,H07,main_span,23,1,bottom,243,13,8979,-19560.0,1395909.0,149546.421815958,CW1_BOTTOM_PHI50_13,MCT node 243,-70.12,-4382.5,4.3825,0.4469202529063838,508543,200013,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam;pws_roller;large_crossbeam
7,H07,main_span,23,1,bottom,243,14,9707,-19300.0,1395909.0,149546.421815958,CW1_BOTTOM_PHI50_14,MCT node 243,-70.12,-4382.5,4.3825,0.4469202529063838,509236,200013,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam;pws_roller;large_crossbeam
7,H07,main_span,23,1,bottom,243,15,10435,-19040.0,1395909.0,149546.421815958,CW1_BOTTOM_PHI50_15,MCT node 243,-70.12,-4382.5,4.3825,0.4469202529063838,509929,200013,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam;pws_roller;large_crossbeam
7,H07,main_span,23,1,bottom,243,16,11163,-18780.0,1395909.0,149546.421815958,CW1_BOTTOM_PHI50_16,MCT node 243,-70.12,-4382.5,4.3825,0.4469202529063838,510622,200013,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam;pws_roller;large_crossbeam
7,H07,main_span,23,1,gate,1128,1,11776,-23660.0,1395918.2999999998,158011.763592546,CW1_GANTRY_PHI54_01,MCT node 1128,-21.556,-3592.6666666666665,3.5926666666666667,0.3663743286423279,511110,200006,2,0,2,cross_passage_tri_gate;guide_roller
7,H07,main_span,23,1,gate,1128,2,12171,-23400.0,1395918.2999999998,158011.763592546,CW1_GANTRY_PHI54_02,MCT node 1128,-21.556,-3592.6666666666665,3.5926666666666667,0.3663743286423279,511181,200006,2,0,2,cross_passage_tri_gate;guide_roller
7,H07,main_span,23,1,gate,1128,3,12566,-23140.0,1395918.2999999998,158011.763592546,CW1_GANTRY_PHI54_03,MCT node 1128,-21.556,-3592.6666666666665,3.5926666666666667,0.3663743286423279,511252,200006,2,0,2,cross_passage_tri_gate;guide_roller
7,H07,main_span,23,1,gate,1128,4,12961,-19760.0,1395918.2999999998,158011.763592546,CW1_GANTRY_PHI54_04,MCT node 1128,-21.556,-3592.6666666666665,3.5926666666666667,0.3663743286423279,511323,200006,2,0,2,cross_passage_tri_gate;guide_roller
7,H07,main_span,23,1,gate,1128,5,13356,-19500.0,1395918.2999999998,158011.763592546,CW1_GANTRY_PHI54_05,MCT node 1128,-21.556,-3592.6666666666665,3.5926666666666667,0.3663743286423279,511394,200006,2,0,2,cross_passage_tri_gate;guide_roller
7,H07,main_span,23,1,gate,1128,6,13751,-19240.0,1395918.2999999998,158011.763592546,CW1_GANTRY_PHI54_06,MCT node 1128,-21.556,-3592.6666666666665,3.5926666666666667,0.3663743286423279,511465,200006,2,0,2,cross_passage_tri_gate;guide_roller
7,H07,main_span,23,2,bottom,243,1,14261,18780.0,1395909.0,149546.421815958,CW2_BOTTOM_PHI50_01,MCT node 243,-70.12,-4382.5,4.3825,0.4469202529063838,511741,200013,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam;pws_roller;large_crossbeam
7,H07,main_span,23,2,bottom,243,2,14989,19040.0,1395909.0,149546.421815958,CW2_BOTTOM_PHI50_02,MCT node 243,-70.12,-4382.5,4.3825,0.4469202529063838,512434,200013,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam;pws_roller;large_crossbeam
7,H07,main_span,23,2,bottom,243,3,15717,19300.0,1395909.0,149546.421815958,CW2_BOTTOM_PHI50_03,MCT node 243,-70.12,-4382.5,4.3825,0.4469202529063838,513127,200013,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam;pws_roller;large_crossbeam
7,H07,main_span,23,2,bottom,243,4,16445,19560.0,1395909.0,149546.421815958,CW2_BOTTOM_PHI50_04,MCT node 243,-70.12,-4382.5,4.3825,0.4469202529063838,513820,200013,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam;pws_roller;large_crossbeam
7,H07,main_span,23,2,bottom,243,5,17173,19820.0,1395909.0,149546.421815958,CW2_BOTTOM_PHI50_05,MCT node 243,-70.12,-4382.5,4.3825,0.4469202529063838,514513,200013,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam;pws_roller;large_crossbeam
7,H07,main_span,23,2,bottom,243,6,17901,20080.0,1395909.0,149546.421815958,CW2_BOTTOM_PHI50_06,MCT node 243,-70.12,-4382.5,4.3825,0.4469202529063838,515206,200013,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam;pws_roller;large_crossbeam
7,H07,main_span,23,2,bottom,243,7,18629,20340.0,1395909.0,149546.421815958,CW2_BOTTOM_PHI50_07,MCT node 243,-70.12,-4382.5,4.3825,0.4469202529063838,515899,200013,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam;pws_roller;large_crossbeam
7,H07,main_span,23,2,bottom,243,8,19357,20600.0,1395909.0,149546.421815958,CW2_BOTTOM_PHI50_08,MCT node 243,-70.12,-4382.5,4.3825,0.4469202529063838,516592,200013,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam;pws_roller;large_crossbeam
7,H07,main_span,23,2,bottom,243,9,20085,22300.0,1395909.0,149546.421815958,CW2_BOTTOM_PHI50_09,MCT node 243,-70.12,-4382.5,4.3825,0.4469202529063838,517285,200013,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam;pws_roller;large_crossbeam
7,H07,main_span,23,2,bottom,243,10,20813,22560.0,1395909.0,149546.421815958,CW2_BOTTOM_PHI50_10,MCT node 243,-70.12,-4382.5,4.3825,0.4469202529063838,517978,200013,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam;pws_roller;large_crossbeam
7,H07,main_span,23,2,bottom,243,11,21541,22820.0,1395909.0,149546.421815958,CW2_BOTTOM_PHI50_11,MCT node 243,-70.12,-4382.5,4.3825,0.4469202529063838,518671,200013,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam;pws_roller;large_crossbeam
7,H07,main_span,23,2,bottom,243,12,22269,23080.0,1395909.0,149546.421815958,CW2_BOTTOM_PHI50_12,MCT node 243,-70.12,-4382.5,4.3825,0.4469202529063838,519364,200013,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam;pws_roller;large_crossbeam
7,H07,main_span,23,2,bottom,243,13,22997,23340.0,1395909.0,149546.421815958,CW2_BOTTOM_PHI50_13,MCT node 243,-70.12,-4382.5,4.3825,0.4469202529063838,520057,200013,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam;pws_roller;large_crossbeam
7,H07,main_span,23,2,bottom,243,14,23725,23600.0,1395909.0,149546.421815958,CW2_BOTTOM_PHI50_14,MCT node 243,-70.12,-4382.5,4.3825,0.4469202529063838,520750,200013,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam;pws_roller;large_crossbeam
7,H07,main_span,23,2,bottom,243,15,24453,23860.0,1395909.0,149546.421815958,CW2_BOTTOM_PHI50_15,MCT node 243,-70.12,-4382.5,4.3825,0.4469202529063838,521443,200013,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam;pws_roller;large_crossbeam
7,H07,main_span,23,2,bottom,243,16,25181,24120.0,1395909.0,149546.421815958,CW2_BOTTOM_PHI50_16,MCT node 243,-70.12,-4382.5,4.3825,0.4469202529063838,522136,200013,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam;pws_roller;large_crossbeam
7,H07,main_span,23,2,gate,1128,1,25794,19240.0,1395918.2999999998,158011.763592546,CW2_GANTRY_PHI54_01,MCT node 1128,-21.556,-3592.6666666666665,3.5926666666666667,0.3663743286423279,522624,200006,2,0,2,cross_passage_tri_gate;guide_roller
7,H07,main_span,23,2,gate,1128,2,26189,19500.0,1395918.2999999998,158011.763592546,CW2_GANTRY_PHI54_02,MCT node 1128,-21.556,-3592.6666666666665,3.5926666666666667,0.3663743286423279,522695,200006,2,0,2,cross_passage_tri_gate;guide_roller
7,H07,main_span,23,2,gate,1128,3,26584,19760.0,1395918.2999999998,158011.763592546,CW2_GANTRY_PHI54_03,MCT node 1128,-21.556,-3592.6666666666665,3.5926666666666667,0.3663743286423279,522766,200006,2,0,2,cross_passage_tri_gate;guide_roller
7,H07,main_span,23,2,gate,1128,4,26979,23140.0,1395918.2999999998,158011.763592546,CW2_GANTRY_PHI54_04,MCT node 1128,-21.556,-3592.6666666666665,3.5926666666666667,0.3663743286423279,522837,200006,2,0,2,cross_passage_tri_gate;guide_roller
7,H07,main_span,23,2,gate,1128,5,27374,23400.0,1395918.2999999998,158011.763592546,CW2_GANTRY_PHI54_05,MCT node 1128,-21.556,-3592.6666666666665,3.5926666666666667,0.3663743286423279,522908,200006,2,0,2,cross_passage_tri_gate;guide_roller
7,H07,main_span,23,2,gate,1128,6,27769,23660.0,1395918.2999999998,158011.763592546,CW2_GANTRY_PHI54_06,MCT node 1128,-21.556,-3592.6666666666665,3.5926666666666667,0.3663743286423279,522979,200006,2,0,2,cross_passage_tri_gate;guide_roller
8,H08,main_span,26,1,bottom,262,1,262,-24120.0,1546918.2999999998,129617.42236002,CW1_BOTTOM_PHI50_01,MCT node 262,-67.59,-4224.375,4.224375,0.4307949214766469,500246,200010,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam
8,H08,main_span,26,1,bottom,262,2,990,-23860.0,1546918.2999999998,129617.42236002,CW1_BOTTOM_PHI50_02,MCT node 262,-67.59,-4224.375,4.224375,0.4307949214766469,500939,200010,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam
8,H08,main_span,26,1,bottom,262,3,1718,-23600.0,1546918.2999999998,129617.42236002,CW1_BOTTOM_PHI50_03,MCT node 262,-67.59,-4224.375,4.224375,0.4307949214766469,501632,200010,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam
8,H08,main_span,26,1,bottom,262,4,2446,-23340.0,1546918.2999999998,129617.42236002,CW1_BOTTOM_PHI50_04,MCT node 262,-67.59,-4224.375,4.224375,0.4307949214766469,502325,200010,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam
8,H08,main_span,26,1,bottom,262,5,3174,-23080.0,1546918.2999999998,129617.42236002,CW1_BOTTOM_PHI50_05,MCT node 262,-67.59,-4224.375,4.224375,0.4307949214766469,503018,200010,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam
8,H08,main_span,26,1,bottom,262,6,3902,-22820.0,1546918.2999999998,129617.42236002,CW1_BOTTOM_PHI50_06,MCT node 262,-67.59,-4224.375,4.224375,0.4307949214766469,503711,200010,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam
8,H08,main_span,26,1,bottom,262,7,4630,-22560.0,1546918.2999999998,129617.42236002,CW1_BOTTOM_PHI50_07,MCT node 262,-67.59,-4224.375,4.224375,0.4307949214766469,504404,200010,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam
8,H08,main_span,26,1,bottom,262,8,5358,-22300.0,1546918.2999999998,129617.42236002,CW1_BOTTOM_PHI50_08,MCT node 262,-67.59,-4224.375,4.224375,0.4307949214766469,505097,200010,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam
8,H08,main_span,26,1,bottom,262,9,6086,-20600.0,1546918.2999999998,129617.42236002,CW1_BOTTOM_PHI50_09,MCT node 262,-67.59,-4224.375,4.224375,0.4307949214766469,505790,200010,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam
8,H08,main_span,26,1,bottom,262,10,6814,-20340.0,1546918.2999999998,129617.42236002,CW1_BOTTOM_PHI50_10,MCT node 262,-67.59,-4224.375,4.224375,0.4307949214766469,506483,200010,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam
8,H08,main_span,26,1,bottom,262,11,7542,-20080.0,1546918.2999999998,129617.42236002,CW1_BOTTOM_PHI50_11,MCT node 262,-67.59,-4224.375,4.224375,0.4307949214766469,507176,200010,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam
8,H08,main_span,26,1,bottom,262,12,8270,-19820.0,1546918.2999999998,129617.42236002,CW1_BOTTOM_PHI50_12,MCT node 262,-67.59,-4224.375,4.224375,0.4307949214766469,507869,200010,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam
8,H08,main_span,26,1,bottom,262,13,8998,-19560.0,1546918.2999999998,129617.42236002,CW1_BOTTOM_PHI50_13,MCT node 262,-67.59,-4224.375,4.224375,0.4307949214766469,508562,200010,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam
8,H08,main_span,26,1,bottom,262,14,9726,-19300.0,1546918.2999999998,129617.42236002,CW1_BOTTOM_PHI50_14,MCT node 262,-67.59,-4224.375,4.224375,0.4307949214766469,509255,200010,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam
8,H08,main_span,26,1,bottom,262,15,10454,-19040.0,1546918.2999999998,129617.42236002,CW1_BOTTOM_PHI50_15,MCT node 262,-67.59,-4224.375,4.224375,0.4307949214766469,509948,200010,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam
8,H08,main_span,26,1,bottom,262,16,11182,-18780.0,1546918.2999999998,129617.42236002,CW1_BOTTOM_PHI50_16,MCT node 262,-67.59,-4224.375,4.224375,0.4307949214766469,510641,200010,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam
8,H08,main_span,26,1,gate,1143,1,11791,-23660.0,1546918.2999999998,137824.398326362,CW1_GANTRY_PHI54_01,MCT node 1143,-21.556,-3592.6666666666665,3.5926666666666667,0.3663743286423279,511113,200006,2,0,2,cross_passage_tri_gate;guide_roller
8,H08,main_span,26,1,gate,1143,2,12186,-23400.0,1546918.2999999998,137824.398326362,CW1_GANTRY_PHI54_02,MCT node 1143,-21.556,-3592.6666666666665,3.5926666666666667,0.3663743286423279,511184,200006,2,0,2,cross_passage_tri_gate;guide_roller
8,H08,main_span,26,1,gate,1143,3,12581,-23140.0,1546918.2999999998,137824.398326362,CW1_GANTRY_PHI54_03,MCT node 1143,-21.556,-3592.6666666666665,3.5926666666666667,0.3663743286423279,511255,200006,2,0,2,cross_passage_tri_gate;guide_roller
8,H08,main_span,26,1,gate,1143,4,12976,-19760.0,1546918.2999999998,137824.398326362,CW1_GANTRY_PHI54_04,MCT node 1143,-21.556,-3592.6666666666665,3.5926666666666667,0.3663743286423279,511326,200006,2,0,2,cross_passage_tri_gate;guide_roller
8,H08,main_span,26,1,gate,1143,5,13371,-19500.0,1546918.2999999998,137824.398326362,CW1_GANTRY_PHI54_05,MCT node 1143,-21.556,-3592.6666666666665,3.5926666666666667,0.3663743286423279,511397,200006,2,0,2,cross_passage_tri_gate;guide_roller
8,H08,main_span,26,1,gate,1143,6,13766,-19240.0,1546918.2999999998,137824.398326362,CW1_GANTRY_PHI54_06,MCT node 1143,-21.556,-3592.6666666666665,3.5926666666666667,0.3663743286423279,511468,200006,2,0,2,cross_passage_tri_gate;guide_roller
8,H08,main_span,26,2,bottom,262,1,14280,18780.0,1546918.2999999998,129617.42236002,CW2_BOTTOM_PHI50_01,MCT node 262,-67.59,-4224.375,4.224375,0.4307949214766469,511760,200010,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam
8,H08,main_span,26,2,bottom,262,2,15008,19040.0,1546918.2999999998,129617.42236002,CW2_BOTTOM_PHI50_02,MCT node 262,-67.59,-4224.375,4.224375,0.4307949214766469,512453,200010,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam
8,H08,main_span,26,2,bottom,262,3,15736,19300.0,1546918.2999999998,129617.42236002,CW2_BOTTOM_PHI50_03,MCT node 262,-67.59,-4224.375,4.224375,0.4307949214766469,513146,200010,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam
8,H08,main_span,26,2,bottom,262,4,16464,19560.0,1546918.2999999998,129617.42236002,CW2_BOTTOM_PHI50_04,MCT node 262,-67.59,-4224.375,4.224375,0.4307949214766469,513839,200010,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam
8,H08,main_span,26,2,bottom,262,5,17192,19820.0,1546918.2999999998,129617.42236002,CW2_BOTTOM_PHI50_05,MCT node 262,-67.59,-4224.375,4.224375,0.4307949214766469,514532,200010,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam
8,H08,main_span,26,2,bottom,262,6,17920,20080.0,1546918.2999999998,129617.42236002,CW2_BOTTOM_PHI50_06,MCT node 262,-67.59,-4224.375,4.224375,0.4307949214766469,515225,200010,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam
