      1.,  0.7295155009594623E-24,  0.1022867838178607E-24,  0.3377676126480701E-25,  0.1141205716666199E-24,  0.4324921636077414E-26,  0.6068492112398478E-26,  0.8158509857517902E-26,  0.1402119402306499E+00,  0.4630026534101558E-01,  0.1564333746390967E+00,  0.5928484905926270E-02,  0.8318523875664284E-02,  0.1118346333530650E-01,  0.2687360403552814E-24,  0.3683760523276592E+00
      2.,  0.7535921367567898E-24,  0.1090465641648878E-24,  0.3302494603875552E-25,  0.1166698268229928E-24,  0.5048863178688218E-26,  0.6102451121513649E-26,  0.8409886736002687E-26,  0.1447023646427469E+00,  0.4382336867378144E-01,  0.1548182645921719E+00,  0.6699729113969856E-02,  0.8097816874492044E-02,  0.1115973260044358E-01,  0.2783025380628407E-24,  0.3693012764976056E+00
      3.,  0.6257639240748371E-24,  0.7907973855187203E-25,  0.3108742880334384E-25,  0.1033332485599223E-24,  0.4628219129455844E-26,  0.5799933163702695E-26,  0.7025351314155620E-26,  0.1263731185347378E+00,  0.4967916430993551E-01,  0.1651313611801697E+00,  0.7396110500135417E-02,  0.9268564294877860E-02,  0.1122683977754434E-01,  0.2309539195224523E-24,  0.3690751585974006E+00
      4.,  0.7149947020229132E-24,  0.9689764998578630E-25,  0.3149292472528816E-25,  0.1166476984866816E-24,  0.4953207381279348E-26,  0.6035614441947222E-26,  0.8367889980610069E-26,  0.1355221929779852E+00,  0.4404637493982286E-01,  0.1631448431109402E+00,  0.6927614102965220E-02,  0.8441481349261525E-02,  0.1170342934980504E-01,  0.2643949850015927E-24,  0.3697859358307801E+00
      5.,  0.5402866744928847E-06,  0.3588441773937024E-07,  0.3856710940816191E-06,  0.1820062969315940E-07,  0.6611303106312051E-09,  0.4944079169611720E-08,  0.8334834613272535E-09,  0.6641736587905209E-01,  0.7138267743575418E+00,  0.3368698609907895E-01,  0.1223665771975118E-02,  0.9150844177773313E-02,  0.1542668921289914E-02,  0.4461948344557189E-06,  0.8258483052067113E+00
      6.,  0.1129092911926250E-03,  0.1052045446170313E-05,  0.2264655797231475E-05,  0.4533208393142989E-05,  0.8640086251609260E-07,  0.3889891670576713E-06,  0.2607828293008775E-06,  0.9317616248033182E-02,  0.2005730240010042E-01,  0.4014911744870724E-01,  0.7652236729454920E-03,  0.3445147542322710E-02,  0.2309666693912531E-02,  0.8586082495419416E-05,  0.7604407400602156E-01
      7.,  0.4222317979501023E-03,  0.2779042569251042E-04,  0.4811585743527439E-05,  0.9844213182170930E-04,  0.1519042097951896E-04,  0.2115380534091065E-03,  0.2547350250197485E-05,  0.6581793656335325E-01,  0.1139560252659146E-01,  0.2331471298458265E+00,  0.3597649692246558E-01,  0.5009998167738784E+00,  0.6033061135055775E-02,  0.3603199678965701E-03,  0.8533700437671710E+00
      8.,  0.4031806570589272E-03,  0.2579137700077736E-04,  0.1838562225565323E-04,  0.9103795354389047E-04,  0.1390940664770734E-04,  0.1939785175968243E-03,  0.2374015571683091E-05,  0.6396977768952790E-01,  0.4560144921080890E-01,  0.2257994076600375E+00,  0.3449919137781056E-01,  0.4811205949507475E+00,  0.5888217924443024E-02,  0.3454768926165358E-03,  0.8568786388133753E+00
      9.,  0.2774868460061206E-01,  0.2039199107077061E-05,  0.5116214925340938E-05,  0.1900019662163391E-04,  0.2275580383642934E-06,  0.1535982863311390E-05,  0.1097790927367471E-05,  0.7348813597571690E-04,  0.1843768452082982E-03,  0.6847242272959785E-03,  0.8200678397536512E-05,  0.5535335766069107E-04,  0.3956190872353121E-04,  0.2901694248309507E-04,  0.1045705153261752E-02
     10.,  0.3059549798346347E-01,  0.3261608116819470E-04,  0.6931307216068737E-04,  0.1032365340423924E-03,  0.1488444785737938E-04,  0.2064141042354689E-03,  0.2725360514632983E-05,  0.1066041846608391E-02,  0.2265466383261692E-02,  0.3374239376596864E-02,  0.4864914395387277E-03,  0.6746551546473715E-02,  0.8907717456032292E-04,  0.4291895999787557E-03,  0.1402786776703971E-01
     11.,  0.1138249090286607E-03,  0.9392297852466396E-06,  0.1854526653772162E-04,  0.1295563198053793E-05,  0.6863030525597992E-07,  0.5936248216120701E-06,  0.6644889592655825E-07,  0.8251531174166325E-02,  0.1629280154579521E+00,  0.1138207101687712E-01,  0.6029462781182550E-03,  0.5215245298044541E-02,  0.5837816739201318E-03,  0.2150876354381666E-04,  0.1889635908990785E+00
     12.,  0.1043671002551944E-03,  0.2814935981976328E-05,  0.6142730256054454E-04,  0.3378596240098832E-05,  0.1527251733489699E-06,  0.1095147515559418E-05,  0.1429597889513234E-06,  0.2697148790273329E-01,  0.5885696010557432E+00,  0.3237223446696917E-01,  0.1463345948824220E-02,  0.1049322547892589E-01,  0.1369778297967115E-02,  0.6901166726047941E-04,  0.6612396731511629E+00
     13.,  0.1327538655660495E-03,  0.4347309912526342E-05,  0.8728276991082045E-04,  0.4650053486983646E-05,  0.1872064180541075E-06,  0.1275422959174538E-05,  0.1962963860626613E-06,  0.3274714370078669E-01,  0.6574781799283601E+00,  0.3502763152813872E-01,  0.1410176775311796E-02,  0.9607426147150279E-02,  0.1478649116736998E-02,  0.9793905907362174E-04,  0.7377492071964845E+00
     14.,  0.4852288454035281E-01,  0.4354504671198912E-06,  0.4972113139767499E-05,  0.5234071745301881E-04,  0.6360822539810095E-06,  0.4259152806732926E-05,  0.3026253675802310E-05,  0.8974125739737506E-05,  0.1024694468778452E-03,  0.1078681079017283E-02,  0.1310891262971038E-04,  0.8777616679385396E-04,  0.6236755511279640E-04,  0.6566976979642243E-04,  0.1353377286171226E-02
     15.,  0.5146565081939879E-01,  0.7362184345398604E-04,  0.8651581625902777E-04,  0.2440350413569492E-03,  0.3567643781999391E-04,  0.4897043417477903E-03,  0.6490202845695157E-05,  0.1430504468161432E-02,  0.1681039972905922E-02,  0.4741707089516991E-02,  0.6932087178920217E-03,  0.9515168543505674E-02,  0.1261074666765668E-03,  0.9360436834834424E-03,  0.1818773625865861E-01
     16.,  0.2915474796433318E+00,  0.1226724043776510E-05,  0.9674285457487559E-05,  0.7713756919426035E-04,  0.8302762845258358E-06,  0.6152208803987634E-05,  0.4489956262274976E-05,  0.4207630418473308E-05,  0.3318253846448172E-04,  0.2645797840153773E-03,  0.2847825285752991E-05,  0.2110191043844390E-04,  0.1540042900651317E-04,  0.9951102004631285E-04,  0.3413201176290424E-03
     17.,  0.3439268206644009E-03,  0.4312028016279362E-05,  0.1220430834792938E-04,  0.8078878126866939E-04,  0.9748740969577690E-06,  0.6580267381752611E-05,  0.4662717874811785E-05,  0.1253763230198025E-01,  0.3548518933287317E-01,  0.2349010789929116E+00,  0.2834539321692035E-02,  0.1913275437210972E-01,  0.1355729647895533E-01,  0.1095229769864003E-03,  0.3184484908005222E+00
     18.,  0.1997856032101750E-03,  0.3192878300413618E-05,  0.3799939647848094E-04,  0.6511065759299377E-05,  0.7654650366368404E-06,  0.9561423715068344E-05,  0.2429353271180118E-06,  0.1598152343867691E-01,  0.1902008746771681E+00,  0.3259026503751482E-01,  0.3831432417237637E-02,  0.4785842203559432E-01,  0.1215980146789872E-02,  0.5827316461701713E-04,  0.2916784977529817E+00
     19.,  0.2940127322161369E+00,  0.9263600321944093E-04,  0.6559668738816220E-03,  0.2292256882348576E-03,  0.3130788110546068E-04,  0.4259885386627670E-03,  0.6046309732387527E-05,  0.3150748014250677E-03,  0.2231083221931364E-02,  0.7796454476888009E-03,  0.1064847799939677E-03,  0.1448877861349253E-02,  0.2056478876548352E-04,  0.1441171294836536E-02,  0.4901730901153937E-02
     20.,  0.9603423498149950E-03,  0.5847312767522833E-04,  0.3284623831495529E-04,  0.1939323466647354E-03,  0.2851853823312370E-04,  0.3958815795782680E-03,  0.5148739830791206E-05,  0.6088779453128655E-01,  0.3420263442644485E-01,  0.2019408460973271E+00,  0.2969622055990517E-01,  0.4122296383727455E+00,  0.5361358719401559E-02,  0.7148005702971019E-03,  0.7443184927071107E+00
     21.,  0.2340059531906220E+00,  0.1383378228315312E-05,  0.1305018899827424E-04,  0.1184023775249712E-03,  0.1308267598962298E-05,  0.9588295524729298E-05,  0.6834644490194552E-05,  0.5911722370534768E-05,  0.5576861964551610E-04,  0.5059801937112269E-03,  0.5590744940991220E-05,  0.4097457946686785E-04,  0.2920713937831756E-04,  0.1505671523654469E-03,  0.6434329995134545E-03
     22.,  0.4971990204666640E-03,  0.1089261792159625E-04,  0.2526992878153003E-03,  0.1426044257527201E-04,  0.6219502924490806E-06,  0.4147789147972828E-05,  0.6210535768257148E-06,  0.2190796335715343E-01,  0.5082457475039277E+00,  0.2868155806479135E-01,  0.1250908120988104E-02,  0.8342311583960427E-02,  0.1249104586414516E-02,  0.2832431413294162E-03,  0.5696775932172355E+00
     23.,  0.2360714219803084E+00,  0.1211273731239413E-03,  0.2687720262793612E-03,  0.3674747053997451E-03,  0.5330612796820844E-04,  0.7347996281802721E-03,  0.9644965434136774E-05,  0.5130962998733704E-03,  0.1138519961563923E-02,  0.1556625119284441E-02,  0.2258050869565013E-03,  0.3112615758469759E-02,  0.4085613308561041E-04,  0.1555124826385665E-02,  0.6587518359233605E-02
     24.,  0.4664083419583328E-03,  0.4962288787250873E-05,  0.1067731814074754E-03,  0.7186452449664006E-05,  0.4314680665299352E-06,  0.3333675577405030E-05,  0.3989804588147008E-06,  0.1063936542475946E-01,  0.2289263973263456E+00,  0.1540807014619395E-01,  0.9250865126432086E-03,  0.7147547068750430E-02,  0.8554316527433471E-03,  0.1230860467471399E-03,  0.2639018981314360E+00
     25.,  0.5681974038375577E-01,  0.5984129036366987E-05,  0.2255639975959171E-04,  0.2178119663187849E-03,  0.2407315821563569E-05,  0.1761328978515958E-04,  0.1261516069861598E-04,  0.1053177820938758E-03,  0.3969817462601496E-03,  0.3833385454556834E-02,  0.4236759628440326E-04,  0.3099853970856061E-03,  0.2220207380993690E-03,  0.2789882614200827E-03,  0.4910058714380237E-02
     26.,  0.5333498094843185E-01,  0.7162537046697750E-04,  0.2018425312828306E-03,  0.2079768343161946E-03,  0.2902083402844639E-04,  0.3942660288985344E-03,  0.5620787839828549E-05,  0.1342934209280587E-02,  0.3784430549960947E-02,  0.3899445178714543E-02,  0.5441238285339569E-03,  0.7392259674372802E-02,  0.1053865163139954E-03,  0.9103523868328120E-03,  0.1706857995717683E-01
     27.,  0.2599332925442803E+00,  0.8182983739467817E-06,  0.2001013188628783E-04,  0.2557154507565008E-03,  0.2738836628223690E-05,  0.2048078398573779E-04,  0.1484180414044675E-04,  0.3148109139606972E-05,  0.7698179671570562E-04,  0.9837733683650354E-03,  0.1053669040012303E-04,  0.7879246165532578E-04,  0.5709851168033202E-04,  0.3146053057711436E-03,  0.1210330937956129E-02
     28.,  0.2580280378790915E+00,  0.8033681871554597E-04,  0.6040939181027594E-03,  0.1993876535485578E-03,  0.2765374900404183E-04,  0.3809901886544986E-03,  0.5257792023136143E-05,  0.3113491827318035E-03,  0.2341194868077979E-02,  0.7727363862759296E-03,  0.1071734266994659E-03,  0.1476545695522537E-02,  0.2037682441936746E-04,  0.1297720120048540E-02,  0.5029376383727083E-02
     29.,  0.2725836517037677E-03,  0.1073840331381791E-04,  0.2252179386471608E-03,  0.1563334215676254E-04,  0.1109095649358631E-05,  0.9992079275346514E-05,  0.8135863534203588E-06,  0.3939489124420400E-01,  0.8262342119178814E+00,  0.5735245697622463E-01,  0.4068826734201759E-02,  0.3665692792979925E-01,  0.2984721748113235E-02,  0.2635044453958667E-03,  0.9666920365504242E+00
     30.,  0.1013181668982944E-02,  0.1148895185881888E-04,  0.3963857622350016E-04,  0.4202933686252954E-03,  0.4770317658598112E-05,  0.3411067003257067E-04,  0.2432622535148022E-04,  0.1133947860540328E-01,  0.3912287148196267E-01,  0.4148252791103060E+00,  0.4708254999704713E-02,  0.3366688430793638E-01,  0.2400973694668151E-01,  0.5346281097502634E-03,  0.5276725054519945E+00
     31.,  0.1272447214157768E-02,  0.6752958781536141E-04,  0.5646506562555193E-04,  0.2078584468862947E-03,  0.2872749914234343E-04,  0.3920180724350414E-03,  0.5749794373262633E-05,  0.5307063983794345E-01,  0.4437517328601023E-01,  0.1633532963674852E+00,  0.2257657435429111E-01,  0.3080819919862200E+00,  0.4518689898714909E-02,  0.7583484662778556E-03,  0.5959763657306648E+00
     32.,  0.1310620459836312E-02,  0.2384040521898094E-05,  0.4040448986433233E-04,  0.4573103085358396E-03,  0.5148028343938984E-05,  0.3702072369806628E-04,  0.2637107034892354E-04,  0.1819016713805800E-02,  0.3082852061486861E-01,  0.3489265752748547E+00,  0.3927932228817745E-02,  0.2824671583616963E-01,  0.2012105804621508E-01,  0.5686386613129987E-03,  0.4338698187147315E+00
     33.,  0.9151729821795300E-03,  0.3651049901187292E-04,  0.7086569499174081E-03,  0.5528341290335364E-04,  0.4724570415110793E-05,  0.5281144106251283E-04,  0.2078536224705651E-05,  0.3989464256792345E-01,  0.7743420792752276E+00,  0.6040761034235675E-01,  0.5162488957944315E-02,  0.5770651241991406E-01,  0.2271194916348507E-02,  0.8600654095349639E-03,  0.9397845284797147E+00
     34.,  0.1841373686412366E-02,  0.8774044911041777E-04,  0.2609002234375651E-03,  0.2870682107228104E-03,  0.3692752050672796E-04,  0.4907074488328330E-03,  0.8123901582037925E-05,  0.4764945310007475E-01,  0.1416878200024076E+00,  0.1558989426432604E+00,  0.2005433268609131E-01,  0.2664898778850811E+00,  0.4411870139116683E-02,  0.1171467754192392E-02,  0.6361922964560318E+00
     35.,  0.1509529699842664E-02,  0.5624992822477655E-05,  0.6207884058436928E-04,  0.6427452135127575E-03,  0.7162728877884166E-05,  0.5201776781774267E-04,  0.3693470100474099E-04,  0.3726321398687246E-02,  0.4112462351077932E-01,  0.4257916976259227E+00,  0.4745006924097436E-02,  0.3445958554055902E-01,  0.2446768752452544E-01,  0.8065642446199722E-03,  0.5343149225245711E+00
     36.,  0.1329347397554733E-02,  0.5474558435252243E-04,  0.1080294607323021E-02,  0.7757900617239195E-04,  0.6187511884457077E-05,  0.6817506812414279E-04,  0.2972810302582151E-05,  0.4118230076895187E-01,  0.8126503345251723E+00,  0.5835871519746803E-01,  0.4654548461778082E-02,  0.5128461397641233E-01,  0.2236293017198127E-02,  0.1289954588159117E-02,  0.9703668059469808E+00
     37.,  0.2326309767236766E-02,  0.1309035026116985E-03,  0.3453747702667410E-03,  0.4124760957713233E-03,  0.5315128643474526E-04,  0.7100890847709746E-03,  0.1124582009384006E-04,  0.5627088208772307E-01,  0.1484646520987545E+00,  0.1773091879596371E+00,  0.2284789720755003E-01,  0.3052427044634007E+00,  0.4834188572916520E-02,  0.1663240559949323E-02,  0.7149695123899820E+00
     38.,  0.6553681379487631E-03,  0.1866284066314767E-04,  0.4317075312211517E-03,  0.2585312913614908E-04,  0.1504321195586910E-05,  0.1062271636349594E-04,  0.1463309872382366E-05,  0.2847688128623479E-01,  0.6587252358229578E+00,  0.3944825455974529E-01,  0.2295383477590603E-02,  0.1620877755324508E-01,  0.2232805941653465E-02,  0.4898138484519137E-03,  0.7473873386414271E+00
     39.,  0.1263343328272973E-01,  0.1509512058138739E-04,  0.6495397227781758E-04,  0.8218201109490002E-03,  0.8994193440655328E-05,  0.6653583716732608E-04,  0.4757425087316674E-04,  0.1194854972798475E-02,  0.5141434701413394E-02,  0.6505120916516430E-01,  0.7119358007732267E-03,  0.5266647290430739E-02,  0.3765742044025523E-02,  0.1024973485289353E-02,  0.8113182397460564E-01
     40.,  0.1210561614790170E-01,  0.8180893424614427E-04,  0.1854908053790597E-03,  0.2329185551240929E-03,  0.3076220115873695E-04,  0.4125615170342143E-03,  0.6570818602583193E-05,  0.6757932289165175E-02,  0.1532270667703364E-01,  0.1924053697708441E-01,  0.2541151213031733E-02,  0.3408017501907365E-01,  0.5427909263191142E-03,  0.9501128315448313E-03,  0.7848529310170772E-01
     41.,  0.9462539814539712E-03,  0.3490641756484688E-04,  0.8214638316240255E-03,  0.4684773477752133E-04,  0.2593837390671108E-05,  0.1772221613541028E-04,  0.2562484914501752E-05,  0.3688905753528376E-01,  0.8681219289157455E+00,  0.4950862632623983E-01,  0.2741164044230000E-02,  0.1872881539497369E-01,  0.2708030787425964E-02,  0.9260965224069769E-03,  0.9786976230038987E+00
     42.,  0.2751130302532561E-02,  0.2336283371836949E-04,  0.1463156039241212E-03,  0.1434067436947061E-02,  0.1595264738650547E-04,  0.1163489563834965E-03,  0.8296876790753747E-04,  0.8492085488231061E-02,  0.5318381459047214E-01,  0.5212648181828853E+00,  0.5798579359116585E-02,  0.4229132886813508E-01,  0.3015806551625720E-01,  0.1819016246267091E-02,  0.6611886920050973E+00
     43.,  0.8808054414745325E+00,  0.2869869979777141E-01,  0.6897919944747527E+00,  0.1182831338728862E+00,  0.1804062717968698E-02,  0.1293198236957176E-01,  0.7836437343321831E-02,  0.3258233708198679E-01,  0.7831377532363908E+00,  0.1342897401665362E+00,  0.2048196608491162E-02,  0.1468199645533828E-01,  0.8896899331370006E-02,  0.8593463105762726E+00,  0.9756369228801133E+00
