          1.,          1.,  0.5000000000000000E-01,  0.2354592855205071E+08,  0.1369194318755901E-24,  0.5814993941433042E-32
          1.,          2.,  0.1000000000000000E+00,  0.4732532285030417E+08,  0.1369194318755901E-24,  0.2893153678183732E-32
          1.,          3.,  0.1500000000000000E+00,  0.7132417255448288E+08,  0.1369194318755901E-24,  0.1919677817096309E-32
          1.,          4.,  0.2000000000000000E+00,  0.9553649312139998E+08,  0.1369194318755901E-24,  0.1433163678109935E-32
          1.,          5.,  0.2500000000000000E+00,  0.1199627724303996E+09,  0.1369194318755901E-24,  0.1141349346148436E-32
          1.,          6.,  0.3000000000000000E+00,  0.1446018687678646E+09,  0.1369194318755901E-24,  0.9468718007745296E-33
          1.,          7.,  0.3500000000000000E+00,  0.1694531720125222E+09,  0.1369194318755901E-24,  0.8080074881423412E-33
          1.,          8.,  0.4000000000000000E+00,  0.1945162390161153E+09,  0.1369194318755901E-24,  0.7038971788069922E-33
          1.,          9.,  0.4500000000000000E+00,  0.2197907221315877E+09,  0.1369194318755901E-24,  0.6229536467586521E-33
          1.,         10.,  0.4999999999999999E+00,  0.2452763327331297E+09,  0.1369194318755901E-24,  0.5582252080740454E-33
          1.,         11.,  0.5499999999999999E+00,  0.2709728219980770E+09,  0.1369194318755901E-24,  0.5052884302786712E-33
          1.,         12.,  0.6000000000000000E+00,  0.2968799698553089E+09,  0.1369194318755901E-24,  0.4611945761861971E-33
          1.,         13.,  0.6500000000000000E+00,  0.3229975784156970E+09,  0.1369194318755901E-24,  0.4239023479593249E-33
          1.,         14.,  0.7000000000000001E+00,  0.3493254657473349E+09,  0.1369194318755901E-24,  0.3919537660464273E-33
          1.,         15.,  0.7500000000000001E+00,  0.3758634647272170E+09,  0.1369194318755901E-24,  0.3642797045330263E-33
          1.,         16.,  0.8000000000000002E+00,  0.4026114190982038E+09,  0.1369194318755901E-24,  0.3400783618663165E-33
          1.,         17.,  0.8500000000000002E+00,  0.4295691822079756E+09,  0.1369194318755901E-24,  0.3187366262445258E-33
          1.,         18.,  0.9000000000000002E+00,  0.4567366156122327E+09,  0.1369194318755901E-24,  0.2997776556452704E-33
          1.,         19.,  0.9500000000000003E+00,  0.4841135881976075E+09,  0.1369194318755901E-24,  0.2828250130002585E-33
          1.,         20.,  0.1000000000000000E+01,  0.5116999749326074E+09,  0.1369194318755901E-24,  0.2675775622104005E-33
