     29.,  0.1409363978316070E-02,  0.5846542898724139E-03,  0.5209302342380774E-04,  0.7726166650198444E-03,  0.6666780085317465E-04,  0.1308963459959121E-03,  0.7726166650198444E-03,  0.4148355562279716E+00,  0.3696207950911963E-01,  0.5482023642629058E+00,  0.4730346587460704E-01,  0.9287618245522998E-01,  0.5482023642629058E+00
     30.,  0.3631354814786080E-02,  0.7788760350057037E-03,  0.1150622102932926E-05,  0.2851328157677445E-02,  0.1133995631867798E-03,  0.2019410192396642E-02,  0.2851328157677446E-02,  0.2144863486857002E+00,  0.3168575260803061E-03,  0.7851967937882198E+00,  0.3122789398740151E-01,  0.5561037946977935E+00,  0.7851967937882202E+00
     31.,  0.1733585053207474E-02,  0.3820891214455022E-04,  0.9786010436021069E-06,  0.1694397540019322E-02,  0.8816045022319683E-04,  0.1499591622237629E-02,  0.1694397540019320E-02,  0.2204040238686657E-01,  0.5644955474157454E-03,  0.9773951020657178E+00,  0.5085441297505573E-01,  0.8650233915336830E+00,  0.9773951020657168E+00
     32.,  0.5011106369855849E+00,  0.1055666134765195E-01,  0.2313341567096878E-03,  0.4903226414812237E+00,  0.2464995505828135E-01,  0.4271013790408450E+00,  0.4903226414812241E+00,  0.2106652816462888E-01,  0.4616428781102535E-03,  0.9784718289572617E+00,  0.4919064421893411E-01,  0.8523095450738379E+00,  0.9784718289572625E+00
     33.,  0.2139560955486639E-02,  0.5917751813743717E-03,  0.8682044586123221E-05,  0.1539103729526140E-02,  0.1076979737476846E-03,  0.6615352182001282E-03,  0.1539103729526141E-02,  0.2765872034899672E+00,  0.4057862695549382E-02,  0.7193549338144818E+00,  0.5033648303943222E-01,  0.3091920407800036E+00,  0.7193549338144819E+00
     34.,  0.5314772856502115E+00,  0.1156978111455560E-01,  0.3481141585516806E-03,  0.5195593903771043E+00,  0.2711539354532419E-01,  0.4525775582104397E+00,  0.5195593903771043E+00,  0.2176909799710646E-01,  0.6549934831660705E-03,  0.9775759085197276E+00,  0.5101891327707657E-01,  0.8515463791773423E+00,  0.9775759085197276E+00
     35.,  0.4208551001199142E-02,  0.5198316240144577E-04,  0.3593256526995357E-05,  0.4152974582270700E-02,  0.2205957501145041E-03,  0.3734550119148065E-02,  0.4152974582270702E-02,  0.1235179575740777E-01,  0.8537989740344198E-03,  0.9867944052685576E+00,  0.5241608098646061E-01,  0.8873719525043133E+00,  0.9867944052685582E+00
     36.,  0.1590083621036114E-02,  0.7029142858616250E-03,  0.3450515858497382E-06,  0.8868242835886397E-03,  0.5915817948902073E-05,  0.1422438557981067E-03,  0.8868242835886397E-03,  0.4420612077015164E+00,  0.2170021634616293E-03,  0.5577217901350221E+00,  0.3720444554385931E-02,  0.8945683982671249E-01,  0.5577217901350221E+00
     37.,  0.6915042882425798E+00,  0.6680053859532407E-02,  0.2748929988195662E-03,  0.6845493413842277E+00,  0.3713675623753848E-01,  0.5839479722078500E+00,  0.6845493413842281E+00,  0.9660177056181961E-02,  0.3975289864336079E-03,  0.9899422939573843E+00,  0.5370430360152865E-01,  0.8444603773780228E+00,  0.9899422939573848E+00
     38.,  0.3840521747974431E-02,  0.5262382298294736E-03,  0.1351064426812415E-04,  0.3300772873876833E-02,  0.2225040585893557E-03,  0.1923021735529794E-02,  0.3300772873876832E-02,  0.1370225881696992E+00,  0.3517918958602418E-02,  0.8594594928716983E+00,  0.5793589339956449E-01,  0.5007188766849281E+00,  0.8594594928716982E+00
     39.,  0.7077925275405630E+00,  0.1629739907551090E-01,  0.3004893180447161E-03,  0.6911946391470074E+00,  0.3867779734670444E-01,  0.6275918071974521E+00,  0.6911946391470074E+00,  0.2302567269555824E-01,  0.4245443493008554E-03,  0.9765497829551409E+00,  0.5464567064744527E-01,  0.8866889417131991E+00,  0.9765497829551409E+00
