      1.,  0.3682631084493624E-01,  0.1077784469514859E+04,  0.2129672783211423E-04,  0.4187283821463209E+02,  0.2345230420601208E-04, -0.6615329341939616E+07, -0.3037874516864828E+02,  0.7766971002843989E+08,  0.4535506163551487E-09,  0.1753334580148754E+04,  0.5500105725713319E-09,  0.4376258230232723E+14,  0.9228681580216714E+03,  0.6032583855901937E+16
      2.,  0.7152531560824289E-01,  0.1223863487194226E+04,  0.1547704322435735E+02, -0.1711462108730085E-05,  0.2349336609243451E-02,  0.3946252556569425E+01,  0.2487204934337664E+08,  0.3163594386677061E+04,  0.2395388669686258E+03,  0.2929102549618829E-11,  0.5519382503531515E-05,  0.1557290924023072E+02,  0.6186188385393624E+15,  0.1000832944341461E+08
      3.,  0.7336858500593386E-01,  0.1541912575707183E+04,  0.2759792387747840E-02, -0.2494537841101940E-03, -0.6255067330983884E-05, -0.4566458838994287E+03,  0.4590812777633568E+04, -0.1581875524580471E+08,  0.7616454023470926E-05,  0.6222719040689527E-07,  0.3912586731514185E-10,  0.2085254632822905E+06,  0.2107556195928364E+08,  0.2502330175266741E+15
      4.,  0.7378234570978383E-01,  0.1210201216158417E+04,  0.2081345477943928E-04,  0.1059482925427867E-03,  0.1886611309513951E-04,  0.5489243141178791E+03,  0.3401093160259229E+02,  0.1810226573061671E+08,  0.4331998998557637E-09,  0.1122504069273192E-07,  0.3559302233185947E-09,  0.3013179026297840E+06,  0.1156743468476211E+04,  0.3276920245818601E+15
      5.,  0.1012710763197937E+00,  0.5892511821926659E+03,  0.1489855060298442E-02,  0.7138335737236188E-03,  0.1181173647314184E+02, -0.3018300618051196E+03, -0.2190923299932481E+08,  0.1325706278484996E+04,  0.2219668100696876E-05,  0.5095583709750332E-06,  0.1395171185109492E+03,  0.9110138620928230E+05,  0.4800144906187032E+15,  0.1757497136814539E+07
      6.,  0.1033706668576148E+00,  0.4300287739408571E+03, -0.6119338002773149E-04, -0.5282305527947786E+00,  0.1983979382567048E-02,  0.4253114366815698E+06, -0.3756465184503193E+04, -0.9801093665086086E+06,  0.3744629759218367E-08,  0.2790275169058774E+00,  0.3936174190451126E-05,  0.1808898181721410E+12,  0.1411103068238461E+08,  0.9606143703179060E+12
      7.,  0.1102800729052392E+00,  0.1065177214416234E+04, -0.2437141087395359E-04, -0.1405216715253227E+02,  0.3805657340443707E-03,  0.4492417971737751E+07, -0.7060817082337818E+03, -0.2606635596612364E+08,  0.5939656679870635E-09,  0.1974634016827069E+03,  0.1448302779287307E-06,  0.2018181923279233E+14,  0.4985513787023354E+06,  0.6794549133526695E+15
      8.,  0.1162246848242218E+00,  0.3324489763511622E+03,  0.6367654420980709E-05,  0.2351810334689185E+02,  0.1148078609213052E-05, -0.5118386519427791E+07, -0.1621379112202621E+01,  0.7915857739515889E+08,  0.4054702282503518E-10,  0.5531011850350858E+03,  0.1318084492932576E-11,  0.2619788056226014E+14,  0.2628870225486960E+01,  0.6266080375225360E+16
      9.,  0.1248567291942860E+00,  0.3154801561898790E+03,  0.8726195597809472E-05,  0.2294293762007240E+02, -0.6332197864267355E-05, -0.4292618265857523E+07,  0.4112102137548127E+01,  0.8627257972253360E+07,  0.7614648961122941E-10,  0.5263783866385336E+03,  0.4009672979223205E-10,  0.1842657157637365E+14,  0.1690938398962787E+02,  0.7442958011980916E+14
     10.,  0.1354848648244493E+00,  0.4540807395771316E+03,  0.7602545851294346E+01, -0.1000640660820252E-04,  0.1150230409276183E+02,  0.4353235901075083E+01, -0.3204054858296882E+08, -0.3423367099709526E+02,  0.5779870342103288E+02,  0.1001281732086790E-09,  0.1323029994423655E+03,  0.1895066281040899E+02,  0.1026596753497585E+16,  0.1171944229937361E+04
     11.,  0.1378622676147372E+00,  0.3352647863491621E+03,  0.1122286736688295E-03, -0.7708292314421691E+00, -0.1116569703528710E-03,  0.3900455673468055E+06,  0.3430789899464481E+03, -0.2896800988554472E+07,  0.1259527519346463E-07,  0.5941777040457251E+00,  0.1246727902838192E-07,  0.1521355446068914E+12,  0.1177031933426751E+06,  0.8391455967290167E+13
     12.,  0.1454071832962746E+00,  0.8692156827473434E+03, -0.4692973762541183E-02,  0.6090674470274704E-04,  0.3838595848800423E+02, -0.2781615144591012E+03, -0.7121165910379452E+08,  0.4151145428090402E+03,  0.2202400273589994E-04,  0.3709631550285604E-08,  0.1473481809042784E+04,  0.7737382812618079E+05,  0.5071100392315040E+16,  0.1723200836515585E+06
     13.,  0.1464811884441969E+00,  0.6276670623935347E+03,  0.1089317142772428E-01, -0.1349278900040720E+00,  0.1054411436281370E-01,  0.8678407559415443E+06, -0.2493697421642116E+04, -0.2426415578134529E+06,  0.1186611837537887E-03,  0.1820553550095096E-01,  0.1111783476960942E-03,  0.7531475776731910E+12,  0.6218526830704539E+07,  0.5887492557813921E+11
     14.,  0.1466126920357241E+00,  0.1054487832728174E+04,  0.7339252044563362E+01,  0.1740206798061238E-03,  0.3965626278010589E-01, -0.1226690754632974E+04,  0.1203137761599691E+08,  0.5570257524710913E+05,  0.5386462057362749E+02,  0.3028319700018548E-07,  0.1572619177684812E-02,  0.1504770207502014E+07,  0.1447540473387115E+15,  0.3102776889159854E+10
     15.,  0.1467221044130380E+00,  0.1049739564299562E+04, -0.3384367206346636E-01, -0.4638480689246041E-02, -0.1141761703940027E-02,  0.1311387667679802E+04, -0.5386575452701546E+05,  0.1195836554152447E+08,  0.1145394138739453E-02,  0.2151550310450843E-04,  0.1303619788584033E-05,  0.1719737614942670E+07,  0.2901519510764687E+10,  0.1430025064247198E+15
