      1.,  0.3305559802191945E-05,  0.5018544086549135E-07,  0.5115977569747277E-06,  0.4543907468129790E-06,  0.5144572461307345E-08,  0.8729087045156130E-07,  0.1524861410615169E-07,  0.1518213067336218E-01,  0.1547688705058317E+00,  0.1374625703373052E+00,  0.1556339249374928E-02,  0.2640728822805686E-01,  0.4613020189814809E-02,  0.1123858001672218E-05,  0.3399902191837457E+00
      2.,  0.1286947881473565E-03,  0.8000639756405935E-06,  0.3854699220239270E-05,  0.4513516653350165E-05,  0.8236449531987596E-07,  0.3883465836194177E-06,  0.2600683376840309E-06,  0.6216755061786295E-02,  0.2995225584291424E-01,  0.3507147972598668E-01,  0.6399986860817393E-03,  0.3017578172433509E-02,  0.2020814839729567E-02,  0.9899059265853355E-05,  0.7691888232893206E-01
      3.,  0.4568907983653132E-03,  0.2946834712308085E-04,  0.1121036148746434E-04,  0.1008982063371316E-03,  0.1520044887968817E-04,  0.2080132045225162E-03,  0.2656286273872618E-05,  0.6449757191108724E-01,  0.2453619448580127E-01,  0.2208365909274825E+00,  0.3326932591786286E-01,  0.4552799164849813E+00,  0.5813831846420222E-02,  0.3674468546237538E-03,  0.8042334315736354E+00
      4.,  0.3518411187395127E-03,  0.2145108196141297E-04,  0.3411949824462359E-04,  0.7234755652957254E-04,  0.1100216107074778E-04,  0.1540840907761539E-03,  0.1882333596894263E-05,  0.6096809275238347E-01,  0.9697416369882605E-01,  0.2056256437245341E+00,  0.3127025377296302E-01,  0.4379365644588881E+00,  0.5349953421128865E-02,  0.2948867221794050E-03,  0.8381246718287236E+00
      5.,  0.2775192645072129E-01,  0.1471224094350988E-05,  0.8956496751354684E-05,  0.1895062097333174E-04,  0.2285228783102688E-06,  0.1548607859275685E-05,  0.1095768845933481E-05,  0.5301340420325126E-04,  0.3227342349461257E-03,  0.6828578551828497E-03,  0.8234487026190909E-05,  0.5580181476862611E-04,  0.3948442454541751E-04,  0.3225124140255684E-04,  0.1162126220672461E-02
      6.,  0.3072793445689782E-01,  0.3664701324867725E-04,  0.1614753737756540E-03,  0.9086385915364672E-04,  0.1298196343577258E-04,  0.1755143340669455E-03,  0.2410052397334029E-05,  0.1192628593375912E-02,  0.5255002545067130E-02,  0.2957044160618794E-02,  0.4224808359306555E-03,  0.5711881946153590E-02,  0.7843196882350221E-04,  0.4798925960780301E-03,  0.1561747004996958E-01
      7.,  0.1396040349645384E-03,  0.2028677847474890E-05,  0.3431773654994201E-04,  0.5663917472173636E-05,  0.1154395739259731E-06,  0.1433788863086829E-05,  0.2097954505133472E-06,  0.1453165625184262E-01,  0.2458219532025650E+00,  0.4057130206596363E-01,  0.8269071445914623E-03,  0.1027039700858957E-01,  0.1502789303809439E-02,  0.4376935575711668E-04,  0.3135250049773618E+00
      8.,  0.1725329087161736E-03,  0.7440564046357723E-05,  0.1260891828302477E-03,  0.3432027347864943E-05,  0.1942197737375017E-06,  0.1070861850186669E-05,  0.1358254068014182E-06,  0.4312547734645727E-01,  0.7308123636730169E+00,  0.1989201580963793E-01,  0.1125696976783741E-02,  0.6206710697425832E-02,  0.7872434761119033E-03,  0.1383626812551959E-03,  0.8019495079794335E+00
      9.,  0.2281343342724630E-03,  0.1105899554064554E-04,  0.1770838435107775E-03,  0.4605023427414062E-05,  0.2391605042739026E-06,  0.1237726672418922E-05,  0.1839314176521611E-06,  0.4847580516941249E-01,  0.7762261830316370E+00,  0.2018557812483517E-01,  0.1048331918282282E-02,  0.5425429172536098E-02,  0.8062417182347053E-03,  0.1944086810731821E-03,  0.8521675691349377E+00
     10.,  0.4852635462647582E-01,  0.3592672115577781E-06,  0.9676908549983017E-05,  0.5239740067455715E-04,  0.6630966201655666E-06,  0.4320504250837096E-05,  0.3031916953423475E-05,  0.7403548325918617E-05,  0.1994155263561324E-03,  0.1079772034760866E-02,  0.1366466995655559E-04,  0.8903418120098895E-04,  0.6247980044578232E-04,  0.7044909426052407E-04,  0.1451769761046243E-02
     11.,  0.5133098710606655E-01,  0.7457315843879727E-04,  0.1663226209715906E-03,  0.2223703179171782E-03,  0.3258598132599780E-04,  0.4465913015845181E-03,  0.5920607923213042E-05,  0.1452790266524679E-02,  0.3240199153542748E-02,  0.4332087311270455E-02,  0.6348208589611678E-03,  0.8700228200593824E-02,  0.1153417897649063E-03,  0.9483639881612950E-03,  0.1847546758065778E-01
     12.,  0.2914723433528801E+00,  0.7664727695941916E-06,  0.1933700285100731E-04,  0.7754916450429045E-04,  0.8469670921495904E-06,  0.6238304679478904E-05,  0.4520530022597362E-05,  0.2629658652266151E-05,  0.6634249626763511E-04,  0.2660601126412982E-03,  0.2905823181735576E-05,  0.2140273278664489E-04,  0.1550929316516470E-04,  0.1092584419191178E-03,  0.3748501166947447E-03
     13.,  0.2921003381464108E+00,  0.1894712510793081E-03,  0.2010110099929698E-02,  0.2174603997733525E-03,  0.2912709328727059E-04,  0.3862820728033366E-03,  0.5601612813346552E-05,  0.6486512555296619E-03,  0.6881574025847794E-02,  0.7444715783394740E-03,  0.9971605466841700E-04,  0.1322429392771598E-02,  0.1917701584631111E-04,  0.2838052529686312E-02,  0.9716019323003255E-02
     14.,  0.4026747032345374E-03,  0.3175604575589141E-05,  0.2161457398264079E-04,  0.8061144555586029E-04,  0.9990467727413109E-06,  0.6650060803534077E-05,  0.4654901033804015E-05,  0.7886277807075241E-02,  0.5367750645625087E-01,  0.2001899918428902E+00,  0.2481026905132944E-02,  0.1651472205757300E-01,  0.1155995396883120E-01,  0.1177056327241696E-03,  0.2923094790377536E+00
     15.,  0.1398703809543897E-03,  0.5814082287920190E-05,  0.6975009340425117E-04,  0.1576713776322100E-04,  0.7695254445757338E-06,  0.7961063793476568E-05,  0.5701642503059252E-06,  0.4156764461674058E-01,  0.4986766528289930E+00,  0.1127267807210914E+00,  0.5501704072906388E-02,  0.5691743841087121E-01,  0.4076375901856234E-02,  0.1006320669437506E-03,  0.7194665965524588E+00
     16.,  0.9850135236540831E-03,  0.5630554176844656E-04,  0.6459556545814279E-04,  0.1785661500157499E-03,  0.2578545406636780E-04,  0.3521621695082689E-03,  0.4804025024060694E-05,  0.5716220175289688E-01,  0.6557835390778601E-01,  0.1812829425461358E+00,  0.2617776654549073E-01,  0.3575201365782884E+00,  0.4877115804704192E-02,  0.6822189058410366E-03,  0.6925985171353020E+00
     17.,  0.2340069104141166E+00,  0.1140051334073067E-05,  0.2518791864762019E-04,  0.1188405062727057E-03,  0.1344938093774881E-05,  0.9720397324452157E-05,  0.6870165315434051E-05,  0.4871870373637877E-05,  0.1076374992646401E-03,  0.5078504137437497E-03,  0.5747428960088293E-05,  0.4153893279155814E-04,  0.2935881381996830E-04,  0.1631039769880600E-03,  0.6970049589536424E-03
     18.,  0.7767875153793353E-03,  0.3078354568778955E-04,  0.5235145520766597E-03,  0.1492297682494686E-04,  0.8227068541128903E-06,  0.4109364422132732E-05,  0.6030128196721232E-06,  0.3962930026335035E-01,  0.6739482055411348E+00,  0.1921114401234860E-01,  0.1059114413947720E-02,  0.5290204001445583E-02,  0.7762905656093724E-03,  0.5747561586853140E-03,  0.7399142587978366E+00
     19.,  0.2350202037288656E+00,  0.1488864130999449E-03,  0.7370207001255281E-03,  0.3450743774378595E-03,  0.4998739327959772E-04,  0.6879096444426811E-03,  0.9111313019173096E-05,  0.6335047401784650E-03,  0.3135988687065401E-02,  0.1468275373618344E-02,  0.2126940258177395E-03,  0.2927023436828852E-02,  0.3876821173078589E-04,  0.1977989841404784E-02,  0.8416254475239587E-02
     20.,  0.5754356391025704E-03,  0.1194660786334604E-04,  0.2006535377480989E-03,  0.2119993664368022E-04,  0.6300081799141019E-06,  0.4560998916641817E-05,  0.8678001732075774E-06,  0.2076098011930154E-01,  0.3486984887850035E+00,  0.3684154265582665E-01,  0.1094836915031264E-02,  0.7926166901575637E-02,  0.1508075124719367E-02,  0.2398588895248887E-03,  0.4168300905014579E+00
     21.,  0.5704924907235932E-01,  0.4597773745438902E-05,  0.4207206314751628E-04,  0.2182270632524302E-03,  0.2446694887593996E-05,  0.1781634750390733E-04,  0.1265503488106980E-04,  0.8059306336543086E-04,  0.7374691837600442E-03,  0.3825239890110359E-02,  0.4288741617774306E-04,  0.3122976690071711E-03,  0.2218264935445265E-03,  0.2978149774179566E-03,  0.5220313715965275E-02
     22.,  0.5228016453122777E-01,  0.1172698870074847E-03,  0.8992867679004566E-03,  0.2106043124310035E-03,  0.2724806500184907E-04,  0.3568596896523504E-03,  0.5769140067779510E-05,  0.2243104780923892E-02,  0.1720129949788697E-01,  0.4028378914247796E-02,  0.5211931761533262E-03,  0.6825909842712765E-02,  0.1103504573772623E-03,  0.1617037862060924E-02,  0.3093023666930201E-01
