     17.,  0.1658844741072497E+00,      9.,      14392.,  0.1719976690960248E-16,  0.5278534889608906E-16, -0.1836261657105011E-15
     17.,  0.1658844741072497E+00,     10.,      52024.,  0.1113919683712324E-16,  0.1428776030239868E-15, -0.3147662162012839E-17
     18.,  0.1674678547659484E+00,      1.,         80.,  0.1573546257031467E-14, -0.1192192025710480E-15, -0.3555354728615276E-14
     18.,  0.1674678547659484E+00,      2.,      28469.,  0.3095278357878204E-15,  0.3817563229207671E-15,  0.3620655618580242E-15
     18.,  0.1674678547659484E+00,      3.,      28660., -0.4214547543667217E-16, -0.4382821557641103E-15, -0.1140759956037276E-14
     18.,  0.1674678547659484E+00,      4.,        374.,  0.1271423738369907E-15,  0.1776275899423884E-15, -0.2171163631985001E-15
     18.,  0.1674678547659484E+00,      5.,      29176.,  0.4144956397038069E-03,  0.1014860360217156E-03,  0.1326039592266653E-02
     18.,  0.1674678547659484E+00,      6.,      14098., -0.1438241869223893E-14, -0.1166412493901331E-15,  0.3259250417189114E-14
     18.,  0.1674678547659484E+00,      7.,      51317., -0.3849263200201738E-15,  0.4477753064685375E-15,  0.3756398472511694E-15
     18.,  0.1674678547659484E+00,      8.,      51508.,  0.2284424514645763E-16, -0.5939872931487027E-15, -0.8005819465286823E-15
     18.,  0.1674678547659484E+00,      9.,      14392.,  0.8289250878429586E-17,  0.1205788214976157E-15,  0.4648341097606970E-15
     18.,  0.1674678547659484E+00,     10.,      52024., -0.3217205563279647E-03,  0.1030027144108864E-03, -0.1031564853743923E-02
     19.,  0.1680308326610810E+00,      1.,         80., -0.2600978598854765E-01,  0.4202596947510772E-02,  0.5874812978955352E-01
     19.,  0.1680308326610810E+00,      2.,      28469.,  0.1226510544639814E-17,  0.9958554506030845E-16,  0.1467185827459569E-16
     19.,  0.1680308326610810E+00,      3.,      28660.,  0.2513142078611578E-17, -0.1233931715896932E-15,  0.5194164706009392E-16
     19.,  0.1680308326610810E+00,      4.,        374.,  0.1500060360867336E-16, -0.7050160804541306E-16, -0.1424723521923086E-16
     19.,  0.1680308326610810E+00,      5.,      29176.,  0.2842093516835105E-16, -0.1817452290021929E-15,  0.7849988636877022E-16
