     36.,  0.1590083677936425E-02,  0.7029142867277099E-03,  0.3450516322487099E-06,  0.8868243395764645E-03,  0.5915822203872889E-05,  0.1422439131056473E-03,  0.8868243395764645E-03,  0.4420611924272665E+00,  0.2170021848765280E-03,  0.5577218053878554E+00,  0.3720447097193217E-02,  0.8945687266612801E-01,  0.5577218053878554E+00
     37.,  0.6916330332844638E+00,  0.6642153863067178E-02,  0.2744712727988199E-03,  0.6847164081485977E+00,  0.3715467449078821E-01,  0.5840932013753898E+00,  0.6847164081485986E+00,  0.9603581008160590E-02,  0.3968452338017981E-03,  0.9899995737580375E+00,  0.5372021390352933E-01,  0.8445131641581908E+00,  0.9899995737580387E+00
     38.,  0.3840521516410343E-02,  0.5262382907115367E-03,  0.1351065031481087E-04,  0.3300772575383996E-02,  0.2225040662722846E-03,  0.1923021627709310E-02,  0.3300772575383996E-02,  0.1370226122840215E+00,  0.3517920745159372E-02,  0.8594594669708192E+00,  0.5793589889329786E-01,  0.5007188788013143E+00,  0.8594594669708192E+00
     39.,  0.7101718871650748E+00,  0.1668699380206909E-01,  0.2977340323898250E-03,  0.6931871593306158E+00,  0.3880884551074168E-01,  0.6295829868362176E+00,  0.6931871593306161E+00,  0.2349711964617702E-01,  0.4192422113163973E-03,  0.9760836381425064E+00,  0.5464711601815465E-01,  0.8865219789950305E+00,  0.9760836381425069E+00
     40.,  0.6405534081345302E-01,  0.2124622822802029E-02,  0.1792386755072947E-04,  0.6191279412310031E-01,  0.3489391395693444E-02,  0.5618408907941890E-01,  0.6191279412310023E-01,  0.3316855075347303E-01,  0.2798184713891191E-03,  0.9665516307751387E+00,  0.5447463632822630E-01,  0.8771179477920914E+00,  0.9665516307751374E+00
     41.,  0.6783432695189272E+00,  0.2239074229502125E-01,  0.1972607999452420E-03,  0.6557552664239606E+00,  0.3708333638357763E-01,  0.5951131487264748E+00,  0.6557552664239600E+00,  0.3300798180086683E-01,  0.2907979024913699E-03,  0.9667012202966417E+00,  0.5466750839862638E-01,  0.8773038304758619E+00,  0.9667012202966407E+00
     42.,  0.6481389372308549E+00,  0.2361896779731885E-01,  0.3313965926091974E-03,  0.6241885728409268E+00,  0.3330167609977742E-01,  0.5687976353293579E+00,  0.6241885728409257E+00,  0.3644121104377690E-01,  0.5113048662453065E-03,  0.9630474840899776E+00,  0.5138045901401538E-01,  0.8775859659959958E+00,  0.9630474840899760E+00
     43.,  0.1268867994690254E-01,  0.1160781156501933E-01,  0.8074057815833074E-06,  0.1080060976101649E-02,  0.1220122254899876E-04,  0.1238828801649254E-03,  0.1080060976101648E-02,  0.9148163255432209E+00,  0.6363197629398832E-04,  0.8512004248048706E-01,  0.9615832852634311E-03,  0.9763259904365914E-02,  0.8512004248048705E-01
     44.,  0.3059434693786326E-01,  0.1515350262979609E-01,  0.1107617584422858E-04,  0.1542976813222287E-01,  0.8852305410224822E-03,  0.1341278867117348E-01,  0.1542976813222286E-01,  0.4953040069975236E+00,  0.3620334131244624E-03,  0.5043339595893496E+00,  0.2893444801486936E-01,  0.4384074188089286E+00,  0.5043339595893493E+00
     45.,  0.6229880603256559E+00,  0.3745213157688875E-02,  0.2345298950358572E-03,  0.6190083172729310E+00,  0.3272345040906488E-01,  0.5307655146732604E+00,  0.6190083172729319E+00,  0.6011693315167440E-02,  0.3764596947704919E-03,  0.9936118469900619E+00,  0.5252660924506206E-01,  0.8519673946813879E+00,  0.9936118469900633E+00
     46.,  0.6826343493074374E+00,  0.2238302795166066E-01,  0.4826220108730366E-03,  0.6597686993449037E+00,  0.3649787746128528E-01,  0.6005362991061650E+00,  0.6597686993449037E+00,  0.3278919083748016E-01,  0.7069993055032725E-03,  0.9665038098570166E+00,  0.5346621877190034E-01,  0.8797334908731674E+00,  0.9665038098570166E+00
     47.,  0.5662266660875414E+00,  0.7302092599260165E-02,  0.1597910089092808E-03,  0.5587647824793719E+00,  0.2817359548741622E-01,  0.4820118977879725E+00,  0.5587647824793718E+00,  0.1289605918724292E-01,  0.2822032561860595E-03,  0.9868217375565710E+00,  0.4975674438310620E-01,  0.8512702185478689E+00,  0.9868217375565708E+00
     48.,  0.8921486915222682E+00,  0.1529745317564998E-01,  0.4075844691477740E-03,  0.8764436538774704E+00,  0.5098259877395803E-01,  0.7902704967761532E+00,  0.8764436538774705E+00,  0.1714675291351717E-01,  0.4568571057951282E-03,  0.9823963899806877E+00,  0.5714585389008049E-01,  0.8858058127370217E+00,  0.9823963899806878E+00
     49.,  0.6085647514173125E+00,  0.3107643884294162E-02,  0.2150711860742310E-03,  0.6052420363469442E+00,  0.3177965058159747E-01,  0.5189577554959480E+00,  0.6052420363469440E+00,  0.5106513114761639E-02,  0.3534072349299602E-03,  0.9945400796503086E+00,  0.5222065607247953E-01,  0.8527568418764397E+00,  0.9945400796503082E+00
     50.,  0.5911623536364629E-02,  0.5623703845363508E-04,  0.2172422483173028E-05,  0.5853214075427821E-02,  0.3223930622563958E-03,  0.5291072791259272E-02,  0.5853214075427822E-02,  0.9512960036730996E-02,  0.3674832251765758E-03,  0.9901195567380924E+00,  0.5453545210943056E-01,  0.8950287105922569E+00,  0.9901195567380925E+00
