      1.,  0.3682119593414085E-01,     11.,    2000040., -0.4678005330248251E-18,  0.1349000878949448E-16,  0.7643013960969814E-18,  0.5126468330076301E-21,  0.1455259739779063E-22,  0.2111764719850483E-21
      2.,  0.7153589097424329E-01,      1.,         80.,  0.4287724656033756E-17,  0.4728185753588793E-16, -0.5690247942153434E-17,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00
      2.,  0.7153589097424329E-01,      2.,      28469., -0.9238249909767664E-02, -0.1588460447611454E-05, -0.2853861668968928E-01,  0.2889580241798498E-08,  0.7250654061523130E-17, -0.1250719711174041E-08
      2.,  0.7153589097424329E-01,      3.,      28660., -0.7272233390833196E-02, -0.4718611347435247E-07, -0.5890240090602604E-03,  0.5671553418342210E-10, -0.5417347817742096E-18, -0.1203385216850121E-08
      2.,  0.7153589097424329E-01,      4.,        374., -0.9243015661891778E-02,  0.1581235512117940E-05,  0.2856446946630109E-01,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00
      2.,  0.7153589097424329E-01,      5.,      29176.,  0.1260901140775659E-16,  0.8696321730492251E-16,  0.4051199366765423E-16,  0.2270275291609832E-20,  0.3901866726173372E-23, -0.2759419716609656E-21
      2.,  0.7153589097424329E-01,      6.,      14098., -0.3285680495700581E-17,  0.4867475975617716E-16,  0.8831819724859966E-17,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00
      2.,  0.7153589097424329E-01,      7.,      51317., -0.9245302831480321E-02,  0.1591916690192078E-05, -0.2855463210365993E-01, -0.2970586880981403E-08,  0.3994814646692807E-16,  0.1335426408993039E-08
      2.,  0.7153589097424329E-01,      8.,      51508., -0.7278915082525246E-02,  0.1219125061732068E-07, -0.5891644148119567E-03, -0.6846197510799579E-10, -0.5902052702931489E-20,  0.1225559159273540E-08
      2.,  0.7153589097424329E-01,      9.,      14392., -0.9250118329006728E-02, -0.1611740993345704E-05,  0.2858061658263475E-01,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00
      2.,  0.7153589097424329E-01,     10.,      52024.,  0.1413945454004504E-16,  0.8660181057865005E-16,  0.4719821739783545E-16,  0.1437483465225089E-20,  0.3244569040009136E-22,  0.1571104291180199E-20
      2.,  0.7153589097424329E-01,     11.,    2000040.,  0.8605985148529277E-18,  0.4612888893970509E-18,  0.2587532078402190E-17,  0.3021539918645237E-20, -0.1585341368022660E-22, -0.4729744362396170E-21
      3.,  0.7335658939599751E-01,      1.,         80., -0.1426098178179332E-16, -0.1228761879319037E-15,  0.2862757463130865E-16,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00
      3.,  0.7335658939599751E-01,      2.,      28469.,  0.7801480154341451E-02,  0.2194153048399964E-01,  0.2403659736794269E-01,  0.9835552664007755E-06,  0.5404341986666999E-15, -0.3291253379658247E-06
      3.,  0.7335658939599751E-01,      3.,      28660.,  0.6134311672701883E-02,  0.4433173676219159E-03,  0.4915238145893572E-03,  0.2010946294317042E-07,  0.2400341476817707E-17, -0.2554654226581407E-06
      3.,  0.7335658939599751E-01,      4.,        374.,  0.7802463360484966E-02, -0.2194638900440921E-01, -0.2405056613872824E-01,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00
      3.,  0.7335658939599751E-01,      5.,      29176.,  0.8500564315787860E-17, -0.4702029216703997E-16,  0.3629197594399337E-16, -0.5506714175076495E-20, -0.5247518332589508E-23, -0.4938708693390471E-21
      3.,  0.7335658939599751E-01,      6.,      14098.,  0.1081798036040523E-16, -0.1331657291125497E-15, -0.2005722293643785E-16,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00
      3.,  0.7335658939599751E-01,      7.,      51317., -0.6051511717328064E-02,  0.2196817199857477E-01, -0.1878192944559503E-01,  0.9835168227980628E-06,  0.1640987752610179E-15, -0.3291976234269648E-06
      3.,  0.7335658939599751E-01,      8.,      51508., -0.4770023587302222E-02,  0.4439221564615429E-03, -0.3840429610726101E-03,  0.2011852497552951E-07, -0.1256119430304041E-17, -0.2551238326821441E-06
      3.,  0.7335658939599751E-01,      9.,      14392., -0.6054197403192713E-02, -0.2197230860854717E-01,  0.1880626013227300E-01,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00
      3.,  0.7335658939599751E-01,     10.,      52024.,  0.3709373112233835E-17, -0.5289667577757666E-16,  0.1624570652607000E-16,  0.7785605813614588E-20, -0.9468551722952955E-23, -0.1656663689010210E-21
      3.,  0.7335658939599751E-01,     11.,    2000040., -0.4876049897779299E-17, -0.2882807687763271E-16,  0.1916495648797239E-16,  0.5083638604562567E-20, -0.8663739216329602E-22, -0.1330555247760555E-21
      4.,  0.7378852229735794E-01,      1.,         80.,  0.2703888151072098E-17, -0.1741828744219082E-15,  0.1480816516941174E-17,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00
      4.,  0.7378852229735794E-01,      2.,      28469.,  0.6920935169127458E-02, -0.2118913758523904E-01,  0.2129908306878767E-01,  0.8598315789652424E-06, -0.6361128670898467E-15, -0.2898580090816684E-06
      4.,  0.7378852229735794E-01,      3.,      28660.,  0.5446379539507396E-02, -0.4303797298940041E-03,  0.4352911033818015E-03,  0.1758833907561136E-07,  0.1437380495719599E-17, -0.2267332646553556E-06
      4.,  0.7378852229735794E-01,      4.,        374.,  0.6920368293509739E-02,  0.2118213343938759E-01, -0.2130337904483605E-01,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00
      4.,  0.7378852229735794E-01,      5.,      29176.,  0.1190488220197905E-16,  0.1349648516670009E-15,  0.1597119939556424E-16,  0.4560284601558623E-20, -0.3235311940861205E-23, -0.8245867040768510E-21
      4.,  0.7378852229735794E-01,      6.,      14098.,  0.5643601863871495E-17, -0.1672062318029163E-15, -0.1073886150902084E-16,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00
      4.,  0.7378852229735794E-01,      7.,      51317., -0.5379943366955544E-02, -0.2116582868973052E-01, -0.1670527938713623E-01,  0.8597930460248879E-06, -0.2604092274103184E-16, -0.2898935184622839E-06
      4.,  0.7378852229735794E-01,      8.,      51508., -0.4235554087511025E-02, -0.4298521944898823E-03, -0.3412794597339372E-03,  0.1759748967949147E-07, -0.2108756696736614E-17, -0.2264498005952659E-06
      4.,  0.7378852229735794E-01,      9.,      14392., -0.5383695361175821E-02,  0.2115954277861826E-01,  0.1673421096778015E-01,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00
      4.,  0.7378852229735794E-01,     10.,      52024.,  0.1885172414098825E-16,  0.1358981578375526E-15,  0.5070030209236257E-16, -0.1111957481334712E-19, -0.4072697998102604E-23,  0.2258498919526427E-20
      4.,  0.7378852229735794E-01,     11.,    2000040., -0.2524859458934855E-17, -0.4122534069930914E-16,  0.5918119319227805E-17, -0.4935009746685471E-20,  0.2433801205097031E-21,  0.3793038583236971E-21
      5.,  0.1012856826803289E+00,      1.,         80.,  0.1242768545962564E-16,  0.2126258443602642E-15, -0.2416259946653294E-16,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00
      5.,  0.1012856826803289E+00,      2.,      28469., -0.4614041208947021E-02, -0.4155439691244142E-06, -0.5778575477342533E-02,  0.7047290265884397E-09,  0.1754680717944024E-17, -0.1265955208744634E-08
      5.,  0.1012856826803289E+00,      3.,      28660.,  0.1359791609283845E-04,  0.4624581900769096E-05,  0.4100857209209870E-01, -0.9004587864213916E-08,  0.1504017451244755E-16,  0.1537106662469595E-10
      5.,  0.1012856826803289E+00,      4.,        374.,  0.4354734175836291E-02, -0.1967610786054422E-06, -0.4309407433448623E-02,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00
      5.,  0.1012856826803289E+00,      5.,      29176., -0.6796155309734366E-16,  0.5081702660172018E-15, -0.1787260771653037E-15, -0.1609810630805534E-20, -0.1049798976275978E-24,  0.3697366607074258E-20
      5.,  0.1012856826803289E+00,      6.,      14098., -0.3413708765517233E-16,  0.2132638244082234E-15,  0.7252989597655649E-16,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00
      5.,  0.1012856826803289E+00,      7.,      51317., -0.4621478034116088E-02,  0.4286059833374538E-06, -0.5783858561736315E-02, -0.1172773959993696E-08,  0.7922477912727219E-17,  0.1408789096782466E-08
      5.,  0.1012856826803289E+00,      8.,      51508.,  0.1348316864810464E-04, -0.4633703176787952E-05,  0.4105913050077180E-01,  0.8955525776022488E-08, -0.4654343270435672E-16,  0.4570882153724596E-10
      5.,  0.1012856826803289E+00,      9.,      14392.,  0.4361754023293866E-02,  0.2303990975932047E-06, -0.4312490807037724E-02,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00
      5.,  0.1012856826803289E+00,     10.,      52024., -0.1976661715913585E-16,  0.4961688795458271E-15, -0.5902327042428990E-16,  0.8673851584448450E-20, -0.1888655683196083E-22, -0.3520011991607592E-20
      5.,  0.1012856826803289E+00,     11.,    2000040.,  0.2630370610642607E-17,  0.3152026356050209E-17,  0.8734324484675543E-17,  0.2306166306450344E-20,  0.3719245195215367E-22, -0.8133604711555192E-21
      6.,  0.1033801414634735E+00,      1.,         80., -0.4072751785979027E-17,  0.2571811786199919E-16, -0.6389266320846631E-17,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00
      6.,  0.1033801414634735E+00,      2.,      28469., -0.5100279341143802E-02, -0.1128520711873030E-02, -0.5983595929662604E-02, -0.2009592799671319E-06, -0.1439069236752557E-16,  0.2045316925004890E-06
      6.,  0.1033801414634735E+00,      3.,      28660.,  0.1617836384452163E-04,  0.4477741905206598E-02,  0.4630414903583750E-01,  0.1922267459461073E-05,  0.4246796668272695E-16,  0.1325969378123418E-09
      6.,  0.1033801414634735E+00,      4.,        374.,  0.4807201602012294E-02, -0.9499935993597554E-03, -0.4317448201955051E-02,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00
      6.,  0.1033801414634735E+00,      5.,      29176.,  0.8686243142552297E-16, -0.2072273437345449E-15,  0.2160141984939651E-15,  0.5808165740159098E-20,  0.3767100197438456E-22, -0.1001503419064005E-19
      6.,  0.1033801414634735E+00,      6.,      14098., -0.5097240632324015E-17,  0.4012033742380219E-16,  0.2847112252965988E-16,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00
      6.,  0.1033801414634735E+00,      7.,      51317.,  0.4010933563327052E-02, -0.1133739311997549E-02,  0.4909393309516411E-02, -0.2005813167141290E-06, -0.2020761125213845E-16,  0.2046195263804408E-06
      6.,  0.1033801414634735E+00,      8.,      51508., -0.1609793668064260E-04,  0.4532436844797607E-02, -0.3603635325278116E-01,  0.1922179758874886E-05,  0.3274534950657719E-16,  0.9282946404934187E-09
      6.,  0.1033801414634735E+00,      9.,      14392., -0.3794770819895639E-02, -0.9528431033751373E-03,  0.3666937758478219E-02,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00
      6.,  0.1033801414634735E+00,     10.,      52024., -0.2343827413038356E-16, -0.1856919828834369E-15, -0.6775153833947439E-16, -0.2548416853545077E-20,  0.6836349210171502E-22, -0.1571893272836353E-20
      6.,  0.1033801414634735E+00,     11.,    2000040.,  0.2247984598240929E-16,  0.4349643594911189E-16, -0.6252685548849154E-16, -0.1592157155955420E-19,  0.1368886161545642E-21, -0.6640281742409101E-20
      7.,  0.1102662828577342E+00,      1.,         80.,  0.8665704557693401E-17, -0.7334796623480887E-15, -0.4294600202976614E-16,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00
      7.,  0.1102662828577342E+00,      2.,      28469.,  0.1541195937329619E-03, -0.2237875151543755E-01,  0.5044252403197087E-05, -0.1749234690421103E-07, -0.6145814331099518E-15, -0.3015830451747211E-08
      7.,  0.1102662828577342E+00,      3.,      28660., -0.1026759013460283E-05,  0.3031290831798637E-01, -0.1802310866880531E-02, -0.7236417602911501E-07,  0.2124898228372148E-16, -0.6456343221669264E-11
      7.,  0.1102662828577342E+00,      4.,        374., -0.1425933343080698E-03, -0.2093183635017531E-01, -0.6512081645988118E-04,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00
      7.,  0.1102662828577342E+00,      5.,      29176., -0.7158000033731373E-17, -0.2252213123715477E-14, -0.4397905245318209E-16, -0.2010930740827476E-19, -0.6816245064937427E-23, -0.9151370663294465E-21
      7.,  0.1102662828577342E+00,      6.,      14098., -0.1301102407299480E-16, -0.7339865413026378E-15,  0.2262439386264146E-16,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00
      7.,  0.1102662828577342E+00,      7.,      51317., -0.1382144377764522E-03, -0.2237921746345278E-01, -0.9820818047602482E-04, -0.1752243570420660E-07, -0.9484304827098252E-16, -0.3003188369853711E-08
      7.,  0.1102662828577342E+00,      8.,      51508.,  0.1066379565414528E-05,  0.3031084303422367E-01,  0.1415693022964955E-02, -0.7239884132029793E-07,  0.3686152080344889E-16, -0.4496240950132082E-10
