  1.,  -3.829153545970050E-29,   1.651199340281545E-21,  -4.390821587966510E-16,   4.209775986422905E-08,   1.928012747320536E-16,  -1.656333736820836E-09,  -4.120157983605426E-16,   3.911148987132586E-08
  2.,   0.000000000000000E+00,  -1.541484516950807E-34,   5.338124023444013E-18,   8.443460852740145E-09,  -5.267634682849132E-17,   2.098102171343694E-07,  -2.856444992044869E-16,   1.174285212635035E-06
  3.,   0.000000000000000E+00,  -3.427741526997790E-35,   2.052097325935550E-17,  -1.199724397428373E-09,   2.679664161753279E-19,  -7.737977843117415E-10,   1.945805481902324E-17,   1.114578393219774E-08
  4.,   0.000000000000000E+00,   8.012169495204712E-35,   2.441461802719844E-16,  -6.312223244646497E-10,   5.475911658897322E-18,  -3.617220132028873E-09,   2.521972506730308E-16,  -4.087327123031194E-09
  5.,   0.000000000000000E+00,   4.003733758900711E-35,   1.004419676886649E-14,  -2.023764726474652E-09,  -1.626989360583730E-16,   1.191492197479413E-08,   1.176057846052197E-14,  -5.389380291846898E-09
  6.,  -5.291024522856157E-26,   2.937283299838486E-20,   2.505789282740375E-14,  -6.356881581607729E-09,   1.108143636664371E-15,  -5.284202040501180E-08,   2.558288010910520E-14,   6.200690321891507E-08
