     24.,  0.2554269307641368E+00,  0.2522938109078909E+00,  0.5101263182835076E-05,  0.3128018593063323E-02,  0.2925245664451070E-03,  0.2491803287984521E-02,  0.3128018593063322E-02,  0.9877337920207834E+00,  0.1997151658039387E-04,  0.1224623646263737E-01,  0.1145237761617339E-02,  0.9755444660944820E-02,  0.1224623646263737E-01
     25.,  0.6318819534120471E-03,  0.8265910206109801E-04,  0.2827118487952575E-05,  0.5463957328629957E-03,  0.3665427264410473E-04,  0.4668875085474037E-03,  0.5463957328629955E-03,  0.1308141522554236E+00,  0.4474124435247204E-02,  0.8647117233093280E+00,  0.5800810174460333E-01,  0.7388840684977573E+00,  0.8647117233093277E+00
     26.,  0.1188349358136734E-02,  0.5610315129678063E-03,  0.4654901992214871E-04,  0.5807688252467834E-03,  0.1028182631824592E-04,  0.8533701172687403E-04,  0.5807688252467835E-03,  0.4721099137441135E+00,  0.3917115754169716E-01,  0.4887189287141928E+00,  0.8652191586460110E-02,  0.7181138370005746E-01,  0.4887189287141929E+00
     27.,  0.5728379019643142E+00,  0.1164875768749588E-01,  0.2374635194854722E-03,  0.5609516807573327E+00,  0.3592714257819934E-01,  0.4786081727792054E+00,  0.5609516807573336E+00,  0.2033517273831081E-01,  0.4145387703418153E-03,  0.9792502884913472E+00,  0.6271781677679121E-01,  0.8355036758880892E+00,  0.9792502884913488E+00
     28.,  0.5745172349792127E+00,  0.9956538045906292E-02,  0.1503927789237793E-03,  0.5644103041543826E+00,  0.3636780733074889E-01,  0.4809317309797420E+00,  0.5644103041543863E+00,  0.1733026868422240E-01,  0.2617724408724149E-03,  0.9824079588749052E+00,  0.6330150797315029E-01,  0.8371058372115558E+00,  0.9824079588749116E+00
     29.,  0.1206375101445536E-02,  0.5794809353753892E-03,  0.5100421271164488E-04,  0.5758899533584985E-03,  0.1450045598308854E-03,  0.1316733896465042E-03,  0.5758899533584985E-03,  0.4803488854179995E+00,  0.4227890036069977E-01,  0.4773722142212981E+00,  0.1201985681378322E+00,  0.1091479669040971E+00,  0.4773722142212981E+00
     30.,  0.4903617090352703E+00,  0.1038469794312535E-01,  0.2287285356391484E-03,  0.4797482825565058E+00,  0.2933039034600028E-01,  0.4126053460935784E+00,  0.4797482825565055E+00,  0.2117762817075590E-01,  0.4664486060486761E-03,  0.9783559232231954E+00,  0.5981378603909431E-01,  0.8414305980483906E+00,  0.9783559232231948E+00
     31.,  0.1004970706325108E-01,  0.9260362508372593E-03,  0.4266873523781040E-05,  0.9119403938890049E-02,  0.5260866752565099E-03,  0.7436168953131279E-02,  0.9119403938890040E-02,  0.9214559638494442E-01,  0.4245769052695857E-03,  0.9074298267097868E+00,  0.5234845871082743E-01,  0.7399388764597161E+00,  0.9074298267097859E+00
     32.,  0.1726808902397799E-02,  0.3822945118325438E-04,  0.9002478648449688E-06,  0.1687679203349700E-02,  0.1133332499115924E-03,  0.1491252913146942E-02,  0.1687679203349700E-02,  0.2213878509090961E-01,  0.5213361267682310E-03,  0.9773398787823223E+00,  0.6563161085990522E-01,  0.8635888493951063E+00,  0.9773398787823222E+00
     33.,  0.1884728441895117E-02,  0.5830780742357841E-03,  0.6785900172612738E-05,  0.1294864467486721E-02,  0.2237980525413226E-03,  0.6671231002335426E-03,  0.1294864467486722E-02,  0.3093698069571721E+00,  0.3600465733827116E-02,  0.6870297273090012E+00,  0.1187428637285757E+00,  0.3539624517804498E+00,  0.6870297273090016E+00
     34.,  0.5272557122516919E+00,  0.1155930091260905E-01,  0.3489111242757312E-03,  0.5153475002148071E+00,  0.3200924497086269E-01,  0.4437056228071622E+00,  0.5153475002148070E+00,  0.2192351954470827E-01,  0.6617493488798358E-03,  0.9774147311064120E+00,  0.6070914781399787E-01,  0.8415378202585578E+00,  0.9774147311064117E+00
     35.,  0.4334727734611338E-02,  0.5546204691429443E-04,  0.3641513275620867E-05,  0.4275624174421421E-02,  0.2780830200581841E-03,  0.3823683775173312E-02,  0.4275624174421423E-02,  0.1279481672434665E-01,  0.8400788927398167E-03,  0.9863651043829132E+00,  0.6415236136696315E-01,  0.8821047155147688E+00,  0.9863651043829136E+00
     36.,  0.1586973675430630E-02,  0.7028007743495202E-03,  0.3413892521871790E-06,  0.8838315118289257E-03,  0.6111515496629596E-05,  0.1383867845612102E-03,  0.8838315118289257E-03,  0.4428559750109359E+00,  0.2151196692626562E-03,  0.5569289053198033E+00,  0.3851050330101549E-02,  0.8720168878898291E-01,  0.5569289053198033E+00
     37.,  0.6846301680372222E+00,  0.6619740675473222E-02,  0.2758722939123954E-03,  0.6777345550678366E+00,  0.4502069257707334E-01,  0.5699653429651518E+00,  0.6777345550678374E+00,  0.9669075340999752E-02,  0.4029508292094377E-03,  0.9899279738297909E+00,  0.6575914220394921E-01,  0.8325156698823177E+00,  0.9899279738297920E+00
