      1.,  0.3289657403809734E-05,  0.7228461605047891E-07,  0.5070203852103854E-06,  0.4306984762094425E-06,  0.4960462489514417E-08,  0.1005995471680301E-06,  0.1488001760342235E-07,  0.2197329605410171E-01,  0.1541255890729557E+00,  0.1309250245057899E+00,  0.1507896379656353E-02,  0.3058055439193343E-01,  0.4523272723229441E-02,  0.1130443504731274E-05,  0.3436356331276665E+00
      2.,  0.1287012039064115E-03,  0.8043478761740608E-06,  0.3854722478851016E-05,  0.4511918984746482E-05,  0.8370765433105749E-07,  0.3887973467771560E-06,  0.2600747701758119E-06,  0.6249730785416456E-02,  0.2995094343992367E-01,  0.3505731763027984E-01,  0.6504030404558431E-03,  0.3020930146542221E-02,  0.2020764082089955E-02,  0.9903569111055584E-05,  0.7695008912470799E-01
      3.,  0.3849361233119659E-03,  0.8155685067579306E-04,  0.1422591003268940E-04,  0.3688912442686212E-04,  0.8048813192142874E-05,  0.1463958950979152E-03,  0.1426247963160878E-05,  0.2118711280564763E+00,  0.3695654725851804E-01,  0.9583180739045856E-01,  0.2090947745535389E-01,  0.3803121770914463E+00,  0.3705154899180497E-02,  0.2885428413885635E-03,  0.7495862921514336E+00
      4.,  0.2234473951757017E-03,  0.4184741927902947E-04,  0.3084595993746944E-04,  0.2000994171853232E-04,  0.4209968727181308E-05,  0.7933630537943750E-04,  0.7560122519246581E-06,  0.1872808552819508E+00,  0.1380457351638159E+00,  0.8955101804967588E-01,  0.1884098368598531E-01,  0.3550558524839978E+00,  0.3383401499624504E-02,  0.1770056072935747E-03,  0.7921578461650503E+00
      5.,  0.2775194035518129E-01,  0.1475051801717020E-05,  0.8956023390515843E-05,  0.1895353869807861E-04,  0.2348257704920770E-06,  0.1552623577076587E-05,  0.1095274976026109E-05,  0.5315130339856137E-04,  0.3227170163921080E-03,  0.6829626489356441E-03,  0.8461598269766927E-05,  0.5594648724397073E-04,  0.3946660889322722E-04,  0.3226733821390625E-04,  0.1162705663133278E-02
      6.,  0.3057573078856818E-01,  0.7526659353214530E-04,  0.1604343844167537E-03,  0.3148619954227360E-04,  0.5926355438147079E-05,  0.1080730232678409E-03,  0.1191080794393686E-05,  0.2461644957977141E-02,  0.5247115286504871E-02,  0.1029777497715470E-02,  0.1938254715521912E-03,  0.3534601479034731E-02,  0.3895510470804557E-04,  0.3823776369915543E-03,  0.1250591979749245E-01
      7.,  0.1392607660810707E-03,  0.2600835003702693E-05,  0.3407361946460890E-04,  0.5468369818182470E-05,  0.9336318339493567E-07,  0.1492921930624253E-05,  0.2084025709369982E-06,  0.1867600672387954E-01,  0.2446749391337753E+00,  0.3926712434569730E-01,  0.6704198606848410E-03,  0.1072033403690418E-01,  0.1496491630784772E-02,  0.4393751197145025E-04,  0.3155053157317260E+00
      8.,  0.1733635775315608E-03,  0.8987798087395469E-05,  0.1253176609161252E-03,  0.3474466338467331E-05,  0.1335204729971189E-06,  0.1027598468839788E-05,  0.1382207735809719E-06,  0.5184363529738099E-01,  0.7228603764438999E+00,  0.2004150115000255E-01,  0.7701760363869486E-03,  0.5927418454736919E-02,  0.7972884244143432E-03,  0.1390792650574059E-03,  0.8022403958068217E+00
      9.,  0.2292020318582216E-03,  0.1298392125457350E-04,  0.1760849493576782E-03,  0.4723156855101216E-05,  0.1707735799352100E-06,  0.1247575664884912E-05,  0.1885703319057588E-06,  0.5664836890540752E-01,  0.7682521307952442E+00,  0.2060695892095249E-01,  0.7450788221670134E-03,  0.5443126549840665E-02,  0.8227253937364898E-03,  0.1953989470440788E-03,  0.8525183893873485E+00
     10.,  0.4852638512672108E-01,  0.3654129104969235E-06,  0.9674782342451282E-05,  0.5241741162847531E-04,  0.6843086819844149E-06,  0.4322583079772579E-05,  0.3031960421864127E-05,  0.7530190215955499E-05,  0.1993715855237661E-03,  0.1080183728740421E-02,  0.1410178566149985E-04,  0.8907696438720192E-04,  0.6248065694459850E-04,  0.7049645906504463E-04,  0.1452744911473443E-02
     11.,  0.5109856603512408E-01,  0.1712189678524420E-03,  0.1651802409871361E-03,  0.7328335264210339E-04,  0.1497882503335296E-04,  0.2751670820832610E-03,  0.2865064726121063E-05,  0.3350758761698903E-02,  0.3232580751357968E-02,  0.1434156735273744E-02,  0.2931359174160940E-03,  0.5385025518996304E-02,  0.5606937627470168E-04,  0.7026935333244165E-03,  0.1375172706101772E-01
     12.,  0.2914723169744077E+00,  0.7785380230460698E-06,  0.1933663224266030E-04,  0.7758137027474292E-04,  0.8684876282039133E-06,  0.6243356600577803E-05,  0.4520084281426555E-05,  0.2671053056179014E-05,  0.6634123076723654E-04,  0.2661706301307333E-03,  0.2979657338367985E-05,  0.2142006714526509E-04,  0.1550776529430558E-04,  0.1093284690506575E-03,  0.3750904037320875E-03
     13.,  0.2919116832297124E+00,  0.2862401362803292E-03,  0.2008903720221438E-02,  0.9965133117014195E-04,  0.1417751061582456E-04,  0.2486704477511881E-03,  0.3190682345027840E-05,  0.9805710176220659E-03,  0.6881888720570950E-02,  0.3413749325398665E-03,  0.4856780810882425E-04,  0.8518687741439362E-03,  0.1093030025289195E-04,  0.2660833828383950E-02,  0.9115201553238535E-02
     14.,  0.4028321529671799E-03,  0.3187720771962054E-05,  0.2161175829156515E-04,  0.8063846217443689E-04,  0.1026658508089886E-05,  0.6658944939755625E-05,  0.4653796049998342E-05,  0.7913272931373401E-02,  0.5364953649398968E-01,  0.2001788128888678E+00,  0.2548601199104211E-02,  0.1653032135272020E-01,  0.1155269264312549E-01,  0.1177773407358079E-03,  0.2923732375091808E+00
     15.,  0.1355010912373389E-03,  0.9196671485842019E-05,  0.6909969353659255E-04,  0.1236209302103111E-04,  0.4384018672813784E-06,  0.5411652354344015E-05,  0.4963028604973316E-06,  0.6787156768895283E-01,  0.5099567310167266E+00,  0.9123242409449023E-01,  0.3235412078811154E-02,  0.3993807212124335E-01,  0.3662722240576094E-02,  0.9700481512558840E-04,  0.7158969292408003E+00
     16.,  0.7832852660067034E-03,  0.1312504438722965E-03,  0.6456902460326594E-04,  0.5930349531233096E-04,  0.1179517790100068E-04,  0.2166378966311437E-03,  0.2356877233025115E-05,  0.1675640402907480E+00,  0.8243360038220526E-01,  0.7571123559449595E-01,  0.1505859795005992E-01,  0.2765759883823599E+00,  0.3008964084107953E-02,  0.4859129155530629E-03,  0.6203524266839769E+00
     17.,  0.2340069012694510E+00,  0.1162884662616259E-05,  0.2518451704224689E-04,  0.1189212422012299E-03,  0.1383220349279171E-05,  0.9704031674110086E-05,  0.6871528445903663E-05,  0.4969446013377346E-05,  0.1076229671245797E-03,  0.5081954487500185E-03,  0.5911023742357238E-05,  0.4146899780077949E-04,  0.2936464013935782E-04,  0.1632274243753860E-03,  0.6975325235704701E-03
     18.,  0.7803834274726168E-03,  0.3787370624026197E-04,  0.5200193477048191E-03,  0.1527714797155819E-04,  0.5588886907465385E-06,  0.4064142479743160E-05,  0.6178768357048038E-06,  0.4853217650062274E-01,  0.6663639044578074E+00,  0.1957646386858242E-01,  0.7161719112316101E-03,  0.5207879020323978E-02,  0.7917605807005489E-03,  0.5784111099228338E-03,  0.7411883563392687E+00
