 40.,1.,  0.9795501922659736E+00,  0.3255585944231004E-01,  0.3323551942448118E-01
 40.,2.,  0.9795501922659736E+00,  0.7647483480328753E+00,  0.7807137950366774E+00
 40.,3.,  0.9795501922659736E+00,  0.1355553096467452E+00,  0.1383852616405167E+00
 40.,4.,  0.9795501922659736E+00,  0.2014699671452490E-02,  0.2056760018383465E-02
 40.,5.,  0.9795501922659736E+00,  0.1503607035294482E-01,  0.1534997437769083E-01
 40.,6.,  0.9795501922659736E+00,  0.9152359108099223E-02,  0.9343430464678136E-02
 41.,1.,  0.9925866720812948E+00,  0.3317548746370225E-01,  0.3342326508791276E-01
 41.,2.,  0.9925866720812948E+00,  0.7728341977839360E+00,  0.7786062613186482E+00
 41.,3.,  0.9925866720812948E+00,  0.1383639469304911E+00,  0.1393973451611678E+00
 41.,4.,  0.9925866720812948E+00,  0.2052996977867321E-02,  0.2068330187793592E-02
 41.,5.,  0.9925866720812948E+00,  0.1530924624122231E-01,  0.1542358634447638E-01
 41.,6.,  0.9925866720812948E+00,  0.9358150688797723E-02,  0.9428043869635267E-02
 42.,1.,  0.1802968853755743E-02,  0.7133739354659993E-04,  0.3956662556760083E-01
 42.,2.,  0.1802968853755743E-02,  0.1212650764484873E-03,  0.6725855313356160E-01
 42.,3.,  0.1802968853755743E-02,  0.2137739558709458E-03,  0.1185677475379765E+00
 42.,4.,  0.1802968853755743E-02,  0.2671544782213340E-04,  0.1481747605705044E-01
 42.,5.,  0.1802968853755743E-02,  0.3934698684783817E-03,  0.2182344235502179E+00
 42.,6.,  0.1802968853755743E-02,  0.7389798526488781E-05,  0.4098683408254768E-02
 43.,1.,  0.9229182355377563E+00,  0.3027725652220845E-01,  0.3280600096125180E-01
 43.,2.,  0.9229182355377563E+00,  0.7215440211173845E+00,  0.7818070911741849E+00
 43.,3.,  0.9229182355377563E+00,  0.1229041089839242E+00,  0.1331690113505145E+00
 43.,4.,  0.9229182355377563E+00,  0.1797079348225594E-02,  0.1947170701615285E-02
 43.,5.,  0.9229182355377563E+00,  0.1312402238879584E-01,  0.1422013552603484E-01
 43.,6.,  0.9229182355377563E+00,  0.8284855576903283E-02,  0.8976803424060584E-02
 44.,1.,  0.1146448253257862E+01,  0.3957330246983177E-01,  0.3451817590316555E-01
 44.,2.,  0.1146448253257862E+01,  0.8833494184596588E+00,  0.7705096291519871E+00
 44.,3.,  0.1146448253257862E+01,  0.1761230967911891E+00,  0.1536249859430638E+00
 44.,4.,  0.1146448253257862E+01,  0.2557409731352267E-02,  0.2230724085526648E-02
 44.,5.,  0.1146448253257862E+01,  0.1940643970912252E-01,  0.1692744496227827E-01
 44.,6.,  0.1146448253257862E+01,  0.1199454513901255E-01,  0.1046235196828784E-01
 45.,1.,  0.2775398606578642E-02,  0.9689412909604533E-04,  0.3491178847837323E-01
 45.,2.,  0.2775398606578642E-02,  0.2330002862720022E-02,  0.8395200808983332E+00
 45.,3.,  0.2775398606578642E-02,  0.1279213511912701E-03,  0.4609116358567481E-01
 45.,4.,  0.2775398606578642E-02,  0.5879487810890940E-05,  0.2118430050715796E-02
 45.,5.,  0.2775398606578642E-02,  0.4297471162369876E-04,  0.1548415839145917E-01
 45.,6.,  0.2775398606578642E-02,  0.5813326155465666E-05,  0.2094591436951110E-02
 46.,1.,  0.7821517928425562E-02,  0.2851431905070699E-04,  0.3645624712701617E-02
 46.,2.,  0.7821517928425562E-02,  0.1598699510114548E-03,  0.2043976021974496E-01
 46.,3.,  0.7821517928425562E-02,  0.2308195924816476E-02,  0.2951084362317770E+00
 46.,4.,  0.7821517928425562E-02,  0.2465274457583871E-04,  0.3151913068720818E-02
 46.,5.,  0.7821517928425562E-02,  0.1870949528879153E-03,  0.2392054261078409E-01
 46.,6.,  0.7821517928425562E-02,  0.1349420794149618E-03,  0.1725267149545806E-01
 47.,1.,  0.4430014706358806E-02,  0.6025008917443467E-05,  0.1360042644733260E-02
 47.,2.,  0.4430014706358806E-02,  0.2299347709395111E-03,  0.5190383919255724E-01
 47.,3.,  0.4430014706358806E-02,  0.2389444071917056E-02,  0.5393761037603934E+00
