      1.,  0.3682163352861133E-01,  0.1078382168212695E+04,  0.6036138105708904E-06,  0.4187759438269777E+02, -0.4755128013902163E-06, -0.6617316185946730E+07,  0.1253233341303257E+01,  0.7767849422186744E+08,  0.3643496323119108E-12,  0.1753732911281760E+04,  0.2261124242859713E-12,  0.4378887350479258E+14,  0.1570593807754127E+01,  0.6033948464576694E+16
      2.,  0.7153642822738265E-01,  0.1224061036051635E+04, -0.1547201244601434E+02,  0.5078518671652195E-06, -0.1324066661267664E-03, -0.2679134775823968E+01, -0.2487387475634672E+08, -0.2561690019457092E+02,  0.2393831691296227E+03,  0.2579135189831998E-12,  0.1753152523480500E-07,  0.7177763147029344E+01,  0.6187096453944225E+15,  0.6562255755786075E+03
      3.,  0.7336059355884693E-01,  0.1639377727615695E+04,  0.1032951050690678E-03, -0.2400721007405487E-03,  0.1161629417945759E-04, -0.6525554835338462E+03,  0.1579201380624436E+03, -0.1645209659377111E+08,  0.1066987873122976E-07,  0.5763461355398019E-07,  0.1349382904637002E-09,  0.4258286590900918E+06,  0.2493877000566124E+05,  0.2706714823307750E+15
      4.,  0.7380068252568191E-01,  0.1232831905137120E+04,  0.7581519402993786E-04,  0.6280143428741281E-04,  0.1191050852446598E-04,  0.6576928111195539E+03,  0.1122123249196447E+03,  0.1754052584464126E+08,  0.5747943645797126E-08,  0.3944020148556228E-08,  0.1418602133113769E-09,  0.4325598337983412E+06,  0.1259160586387192E+05,  0.3076700469065281E+15
      5.,  0.1012865472002299E+00,  0.5892297995433031E+03,  0.4542290194865239E-03,  0.1350306293785495E-04,  0.1181531263153568E+02, -0.1635162409742225E+02, -0.2191598886067527E+08,  0.2373938943412969E+02,  0.2063240021436889E-06,  0.1823327087036720E-09,  0.1396016125809267E+03,  0.2673756106233999E+03,  0.4803105677412424E+15,  0.5635586107052684E+03
      6.,  0.1034136521391643E+00,  0.4303592839763837E+03, -0.5156112668527196E-04, -0.5906238333019493E+00,  0.2482419341370834E-03,  0.4451449084015447E+06, -0.5265186057309620E+03, -0.1095772126958460E+07,  0.2658549785054664E-08,  0.3488365124642888E+00,  0.6162405786412005E-07,  0.1981539894758196E+12,  0.2772218421808762E+06,  0.1200716554219068E+13
      7.,  0.1102736702261432E+00,  0.1053078084167650E+04, -0.1316686170025868E-05, -0.1405247322458561E+02,  0.3002908239950475E-05,  0.4492912703337796E+07, -0.3525800704439462E+01, -0.2606689571515487E+08,  0.1733662470337388E-11,  0.1974720037276955E+03,  0.9017457897562458E-11,  0.2018626455981414E+14,  0.1243127060742580E+02,  0.6794830522247594E+15
      8.,  0.1162483518302246E+00,  0.3350062914092892E+03,  0.7484008664699476E-05,  0.2351985577051226E+02,  0.1355372116696590E-05, -0.5119325706555298E+07, -0.2180363234489050E+01,  0.7916393803753117E+08,  0.5601038569329684E-10,  0.5531836154656987E+03,  0.1837033574718596E-11,  0.2620749568979790E+14,  0.4753983834311553E+01,  0.6266929085610074E+16
      9.,  0.1248878696648653E+00,  0.3182478322289532E+03,  0.9843675760073597E-05,  0.2294545422364469E+02, -0.6565934339928386E-05, -0.4293808859407887E+07,  0.4349243587132150E+01,  0.8628665784954758E+07,  0.9689795246946052E-10,  0.5264938695293739E+03,  0.4311149375625081E-10,  0.1843679452112966E+14,  0.1891591978021014E+02,  0.7445387322844892E+14
     10.,  0.1354859587229092E+00,  0.4541777384482249E+03,  0.7602541566964615E+01, -0.4884309309793384E-05,  0.1150230080370411E+02,  0.1540332478849450E+01, -0.3204052697008407E+08, -0.1497388823353504E+02,  0.5779863827742479E+02,  0.2385647743373433E-10,  0.1323029237788922E+03,  0.2372624145398492E+01,  0.1026595368520685E+16,  0.2242173288303990E+03
