
                        S T E P       1


                                INCREMENT     1


 forces (fx,fy,fz) for set NSUPP and time  0.1000000E+01

     90000 -1.027622E+06 -1.119580E-01 -1.083340E+06
     90002 -1.029381E+06 -3.772138E-01 -1.085164E+06
     90004  1.097165E+06 -1.765124E-01 -1.141558E+06
     90006  1.099098E+06 -5.706424E-01 -1.143535E+06
    100001 -5.001582E+06  1.253006E+00 -6.054499E+06
    100002  4.010508E-08 -2.570384E+04  2.543530E+06
    100004 -1.600711E-09 -5.731985E+03  1.962058E+06
    100110  3.691321E+05 -1.388640E+03  2.823916E+06
    100115  5.646143E-09 -3.804584E+03  2.610449E+06
    100416  4.110916E-09 -1.599294E+03  2.644897E+06
    100421 -4.188380E+05 -2.463329E+03  2.186225E+06
    100536  1.302396E-08 -3.147122E+03  4.146750E+05
    100617  4.656613E-10 -1.400519E+01  2.017702E+06
    100619 -4.375820E-08  1.101551E+00  1.320241E+06
    100620  5.015351E+06 -2.541872E-02 -3.686434E+06
    200000 -1.561233E+06  8.184911E-02 -7.364735E+05
    200006  6.012252E-05 -3.484665E+01  2.505568E+05
    200112 -8.445932E-08 -2.301917E+01  8.574946E+05
    200113 -4.992463E+03 -2.769703E+01  6.172667E+05
    200418  5.861668E+03 -2.636469E+01  6.161871E+05
    200419  1.316657E-07 -2.569014E+01  6.587768E+05
    200535  1.489969E-07 -5.046208E+01  8.719177E+04
    200616 -2.966443E-05 -2.714445E+01  3.107407E+05
    200621  1.561563E+06  4.318894E-02 -4.179240E+05
    300001 -5.001603E+06 -4.808422E-01 -6.054526E+06
    300002  3.777677E-08  2.586269E+04  2.543556E+06
    300004 -1.455192E-10  5.526564E+03  1.962188E+06
    300110  3.698467E+05  1.341900E+03  2.824256E+06
    300115 -1.002627E-08  3.755232E+03  2.610493E+06
    300416  2.990419E-08  1.535739E+03  2.644994E+06
    300421 -4.195906E+05  2.417747E+03  2.186496E+06
    300536 -6.984919E-10  3.034115E+03  4.147323E+05
    300617  9.546056E-09 -1.394037E+01  2.017707E+06
    300619  4.479034E-09  1.072890E+00  1.320272E+06
    300620  5.015456E+06 -2.320602E-02 -3.686511E+06
    400000 -1.561358E+06  8.532968E-02 -7.365325E+05
    400006  6.158482E-05 -3.585896E+01  2.505594E+05
    400112 -7.468043E-08 -2.398102E+01  8.574299E+05
    400113 -5.028360E+03 -2.792139E+01  6.172332E+05
    400418  5.855912E+03 -2.567438E+01  6.161216E+05
    400419  1.419685E-07 -2.514663E+01  6.587108E+05
    400535  2.423060E-08 -5.164335E+01  8.717024E+04
    400616 -2.901455E-05 -2.745949E+01  3.107270E+05
    400621  1.561550E+06  4.368280E-02 -4.179203E+05
    500001 -4.997657E+06  3.047896E-02 -6.049825E+06
    500002  3.376044E-09  2.375882E+04  2.541689E+06
    500004 -1.309672E-09  5.333240E+03  1.960341E+06
    500110  3.734886E+05  5.482584E+02  2.821502E+06
    500115 -1.156150E-08  1.817441E+03  2.606039E+06
    500416  1.793705E-08  6.297297E+02  2.640253E+06
    500421 -4.231956E+05  9.909380E+02  2.184199E+06
    500536 -1.523586E-08  2.599501E+03  4.137486E+05
    500617  1.396984E-09 -4.984116E+00  2.015887E+06
    500619  3.647614E-09  1.689174E-01  1.319154E+06
    500620  5.011116E+06 -4.007889E-02 -3.683344E+06
    600000 -1.559394E+06 -2.161128E-01 -7.356020E+05
    600006  5.234616E-04  8.406477E+01  2.501416E+05
