
                        S T E P       1


                                INCREMENT     1


 total force (fx,fy,fz) for set NSUPP and time  0.1000000E+01

       -3.179107E-04 -3.173222E-08  3.984318E+07

                        S T E P       2


     E I G E N V A L U E   O U T P U T

 MODE NO    EIGENVALUE                       FREQUENCY   
                                     REAL PART            IMAGINARY PART
                           (RAD/TIME)      (CYCLES/TIME     (RAD/TIME)

     24   0.1348383E+01   0.1161199E+01   0.1848105E+00   0.0000000E+00
     25   0.1349887E+01   0.1161846E+01   0.1849136E+00   0.0000000E+00
     26   0.1355091E+01   0.1164084E+01   0.1852697E+00   0.0000000E+00
     27   0.1380104E+01   0.1174778E+01   0.1869717E+00   0.0000000E+00
     28   0.1455156E+01   0.1206298E+01   0.1919884E+00   0.0000000E+00
     29   0.1460331E+01   0.1208442E+01   0.1923295E+00   0.0000000E+00
     30   0.1475138E+01   0.1214552E+01   0.1933020E+00   0.0000000E+00
     31   0.1600278E+01   0.1265021E+01   0.2013343E+00   0.0000000E+00
     32   0.1617120E+01   0.1271660E+01   0.2023910E+00   0.0000000E+00
     33   0.1661555E+01   0.1289013E+01   0.2051528E+00   0.0000000E+00
     34   0.1706345E+01   0.1306272E+01   0.2078996E+00   0.0000000E+00
     35   0.1721578E+01   0.1312089E+01   0.2088255E+00   0.0000000E+00
     36   0.1928257E+01   0.1388617E+01   0.2210053E+00   0.0000000E+00
     37   0.1955877E+01   0.1398527E+01   0.2225824E+00   0.0000000E+00
     38   0.2046588E+01   0.1430590E+01   0.2276855E+00   0.0000000E+00
     39   0.2054793E+01   0.1433455E+01   0.2281414E+00   0.0000000E+00
     40   0.2067561E+01   0.1437902E+01   0.2288492E+00   0.0000000E+00
     41   0.2145785E+01   0.1464850E+01   0.2331381E+00   0.0000000E+00
     42   0.2193859E+01   0.1481168E+01   0.2357353E+00   0.0000000E+00
     43   0.2208676E+01   0.1486162E+01   0.2365300E+00   0.0000000E+00
     44   0.2220125E+01   0.1490008E+01   0.2371422E+00   0.0000000E+00
     45   0.2228823E+01   0.1492924E+01   0.2376063E+00   0.0000000E+00
     46   0.2460407E+01   0.1568569E+01   0.2496454E+00   0.0000000E+00
     47   0.2544058E+01   0.1595010E+01   0.2538538E+00   0.0000000E+00
     48   0.2571784E+01   0.1603678E+01   0.2552333E+00   0.0000000E+00
     49   0.2575939E+01   0.1604973E+01   0.2554394E+00   0.0000000E+00
     50   0.2645213E+01   0.1626411E+01   0.2588513E+00   0.0000000E+00
     51   0.2775969E+01   0.1666124E+01   0.2651718E+00   0.0000000E+00
     52   0.2804813E+01   0.1674757E+01   0.2665459E+00   0.0000000E+00
     53   0.2818809E+01   0.1678931E+01   0.2672102E+00   0.0000000E+00
     54   0.2965496E+01   0.1722061E+01   0.2740746E+00   0.0000000E+00
     55   0.3117345E+01   0.1765601E+01   0.2810041E+00   0.0000000E+00
     56   0.3209881E+01   0.1791614E+01   0.2851442E+00   0.0000000E+00
     57   0.3403006E+01   0.1844724E+01   0.2935969E+00   0.0000000E+00
     58   0.3450221E+01   0.1857477E+01   0.2956267E+00   0.0000000E+00
     59   0.3480984E+01   0.1865740E+01   0.2969417E+00   0.0000000E+00
     60   0.3626792E+01   0.1904414E+01   0.3030969E+00   0.0000000E+00
     61   0.3650943E+01   0.1910744E+01   0.3041044E+00   0.0000000E+00
     62   0.3675034E+01   0.1917038E+01   0.3051061E+00   0.0000000E+00
     63   0.3846155E+01   0.1961162E+01   0.3121286E+00   0.0000000E+00
     64   0.4274619E+01   0.2067515E+01   0.3290553E+00   0.0000000E+00
     65   0.4376310E+01   0.2091963E+01   0.3329463E+00   0.0000000E+00
     66   0.4395626E+01   0.2096575E+01   0.3336802E+00   0.0000000E+00
     67   0.4605041E+01   0.2145936E+01   0.3415363E+00   0.0000000E+00
     68   0.4613021E+01   0.2147795E+01   0.3418321E+00   0.0000000E+00
     69   0.4645569E+01   0.2155358E+01   0.3430359E+00   0.0000000E+00
     70   0.4646852E+01   0.2155656E+01   0.3430833E+00   0.0000000E+00
     71   0.4656019E+01   0.2157781E+01   0.3434215E+00   0.0000000E+00
     72   0.4770934E+01   0.2184247E+01   0.3476337E+00   0.0000000E+00
     73   0.5037149E+01   0.2244359E+01   0.3572009E+00   0.0000000E+00
     74   0.5042691E+01   0.2245594E+01   0.3573973E+00   0.0000000E+00
     75   0.5163935E+01   0.2272429E+01   0.3616684E+00   0.0000000E+00
     76   0.5365116E+01   0.2316272E+01   0.3686461E+00   0.0000000E+00
     77   0.5429729E+01   0.2330178E+01   0.3708593E+00   0.0000000E+00
     78   0.5472270E+01   0.2339288E+01   0.3723093E+00   0.0000000E+00
     79   0.5538498E+01   0.2353401E+01   0.3745554E+00   0.0000000E+00
     80   0.5690252E+01   0.2385425E+01   0.3796522E+00   0.0000000E+00

     P A R T I C I P A T I O N   F A C T O R S

MODE NO.   X-COMPONENT     Y-COMPONENT     Z-COMPONENT     X-ROTATION      Y-ROTATION      Z-ROTATION

      1   0.6439913E-02   0.1257002E+03   0.6473865E-05  -0.1989127E+08   0.2496150E+02   0.3376305E+09
      2   0.4627831E+02   0.6916018E-04   0.1093034E-02   0.2705920E+01   0.7440376E+08  -0.5677401E+02
      3   0.3229753E-03  -0.1668874E-02  -0.2747122E-01  -0.2328547E+04  -0.9969356E+02  -0.7145048E+08
      4   0.4665496E-03  -0.9370172E-03  -0.2082664E+00  -0.1305949E+03  -0.8447641E+02   0.1094802E+08
      5  -0.3749695E-02   0.1385836E-03  -0.3717406E+02  -0.1317804E+02   0.9983959E+08   0.8466034E+02
      6   0.4240690E+00  -0.6572746E+01  -0.1333090E-03   0.2786422E+07   0.6777946E+03  -0.1765629E+08
      7   0.5503395E-01   0.4176949E+02   0.7237920E-04  -0.1331150E+08   0.5190479E+02   0.1122636E+09
      8  -0.2615564E-01  -0.7048013E+02   0.6721922E-02   0.1536675E+08   0.3813220E+02  -0.2958089E+09
      9  -0.2440336E-01  -0.6889352E+02  -0.8817043E-02   0.1291014E+08   0.1096071E+03  -0.8314076E+08
     10   0.2287345E+02   0.1319467E-02   0.3536039E+02   0.3308484E+02  -0.1286716E+09  -0.2515337E+03
     11  -0.3534718E+00   0.1792876E+01   0.1318324E+00  -0.1113826E+07  -0.3915169E+04   0.8329014E+07
     12   0.1584401E+01  -0.4564338E+00   0.2088505E-02   0.2619763E+07  -0.7636619E+03  -0.1199318E+07
     13   0.4430866E-01   0.9652026E-05  -0.1153113E+03   0.4215039E+01   0.3097807E+09  -0.1133891E+03
     14   0.1115925E-02   0.4280782E-02  -0.5631489E-02  -0.1605178E+04  -0.1179686E+04  -0.3560924E+08
     15  -0.2220142E+02  -0.1275242E-02  -0.1561552E+00  -0.7976412E+01  -0.3622384E+08  -0.1124138E+03
     16  -0.1422217E-02   0.3641750E-02   0.1107751E+00  -0.2746362E+04   0.1578833E+04  -0.6634910E+07
     17  -0.3332186E-03   0.1966814E-05   0.1281194E+00  -0.4736680E+00  -0.3439745E+06   0.9589653E+01
     18  -0.4383310E-02   0.8345618E-05  -0.7364986E-02  -0.1841373E+01   0.2021272E+05   0.1743819E+02
     19   0.5989254E+00  -0.6727533E+00   0.2604471E+00   0.1488890E+07   0.1171614E+04  -0.2671500E+06
     20   0.5632900E-01   0.5845828E+02  -0.1043595E-01  -0.4640576E+07  -0.1251081E+04   0.2806904E+09
     21  -0.2771831E+02   0.1169437E-02   0.6207894E+02   0.2189256E+02  -0.8023055E+08  -0.3948876E+01
     22  -0.2069589E-03   0.2732137E-05   0.8752765E-02  -0.5724455E-01  -0.4182050E+05   0.8704785E+01
     23  -0.3018249E+01  -0.7795983E+00  -0.1892442E+00   0.4160810E+06  -0.2907198E+02  -0.2080496E+07
     24   0.9180277E+00   0.4275795E+01  -0.6259745E+00  -0.1434046E+07  -0.8817574E+01   0.1152211E+08
     25   0.2559454E+00  -0.2469858E+02  -0.1029307E+00   0.8208258E+07  -0.2244347E+02  -0.6637214E+08
     26  -0.5753989E-04   0.4281880E-04  -0.1548643E-02  -0.1420535E+02   0.4130729E+04   0.1127487E+03
     27  -0.6218648E-02   0.2776188E-05   0.1354228E-01   0.4168947E+00  -0.1755388E+05   0.3593925E+01
     28   0.1749690E+01  -0.1289492E+01  -0.4989086E+00   0.1027176E+07  -0.5986967E+03  -0.5652428E+07
     29  -0.4700346E-02   0.1745420E-03   0.4925154E+02   0.8207929E+01  -0.1323068E+09   0.1942059E+02
     30  -0.4994499E+00  -0.8631236E+00   0.1410542E-01   0.1400067E+07   0.3509096E+04  -0.2329445E+07
     31  -0.1331279E+02   0.1504194E-02  -0.7978028E+02  -0.1545328E+03   0.3641569E+09   0.4537783E+03
     32  -0.1258743E+00  -0.5646145E+00   0.1136393E+00   0.1530481E+07  -0.1458768E+05  -0.3194541E+07
     33   0.1579114E+01  -0.6994697E+00   0.6924536E+00   0.1142119E+06   0.3845372E+05  -0.1242095E+07
     34   0.3533752E+00  -0.3067328E+00   0.3715359E-01   0.7935607E+05  -0.2604879E+05  -0.8945436E+06
     35   0.4657882E-01  -0.1333180E-02   0.2605846E-01   0.7649764E+04  -0.7475197E+04  -0.4068370E+05
     36   0.3031275E+00   0.2544610E-01   0.5087714E-01   0.5481078E+04   0.3855307E+06  -0.6487443E+06
     37  -0.3059828E+00   0.2964888E-01  -0.5978773E-01  -0.5995654E+05  -0.3178586E+06  -0.2376132E+08
     38   0.1286721E+02   0.4237778E-02  -0.7523229E-01  -0.9755601E+05   0.2058997E+08   0.6611893E+05
     39   0.7636895E+01  -0.3582432E-01  -0.3874222E-01  -0.2301283E+06   0.1259452E+08  -0.1714609E+07
     40  -0.4879255E+00  -0.1914911E-01   0.1475046E+00  -0.4312575E+05  -0.8169346E+06   0.8917978E+06
     41  -0.6979098E+00   0.4261695E+00   0.1936702E+00  -0.3790980E+07  -0.1598624E+07  -0.1054386E+08
     42   0.2340292E+00  -0.1010114E+00  -0.1202017E+00   0.8300020E+05   0.5894563E+06   0.8926691E+04
     43  -0.1168222E+01   0.1184082E+01   0.1382854E+00   0.3060625E+06   0.3521647E+06   0.6462781E+07
     44  -0.7357605E+01  -0.2342830E-01   0.3911518E+01   0.1597509E+05  -0.3182658E+08  -0.2426335E+05
     45   0.2194517E+00  -0.2909197E+00  -0.4015292E-01   0.4456069E+06  -0.2296253E+06   0.2662281E+06
     46  -0.1451984E-01   0.6312202E+00   0.2648280E+00  -0.4987305E+07  -0.6159611E+06   0.1202449E+08
     47  -0.1267506E+01  -0.1142877E+00  -0.7462075E+00   0.1822727E+06   0.1707252E+06  -0.4769747E+06
     48   0.6184820E+01  -0.5450371E+00   0.2509035E+01   0.2164483E+06   0.1081493E+08  -0.1374509E+07
     49  -0.8906961E+00   0.2897747E+00  -0.2532035E+00  -0.5718187E+06  -0.1911164E+07   0.1772006E+07
     50  -0.2627173E+00  -0.1784888E+02   0.3220682E+00   0.5931986E+07  -0.1521569E+07  -0.4798560E+08
     51   0.4611619E-01   0.1218101E+00  -0.1432662E+01   0.3264338E+04   0.3948754E+07   0.3492274E+06
     52   0.8192657E-01  -0.7695521E-01   0.1845202E+02   0.3389077E+06  -0.4947512E+08  -0.1627542E+06
     53   0.1926019E+00   0.7819876E+00   0.1311030E+02  -0.5451656E+06  -0.3458532E+08   0.2351062E+07
     54   0.2162796E-01  -0.1827639E-01  -0.8252527E-01   0.1177003E+05   0.2545810E+06  -0.2868273E+05
     55  -0.1341359E+00   0.2088617E-01   0.3650616E+00  -0.2710966E+05  -0.6780140E+06   0.2231843E+06
     56   0.1007885E+00  -0.2271332E+00  -0.7318998E-01   0.2278957E+06   0.8832036E+05  -0.2969743E+06
     57   0.4764773E-02  -0.2393776E-02  -0.4022291E-02   0.4467951E+03   0.1725027E+05  -0.2876771E+05
     58  -0.2129477E+00   0.7880798E-01   0.1963000E+00  -0.8129619E+04  -0.7900549E+06  -0.1718900E+08
     59   0.1508287E+00   0.6113898E-01   0.9252023E-01  -0.7806361E+03  -0.1369272E+04  -0.1134750E+07
     60   0.1145970E+02   0.2256642E-01   0.5931988E-01   0.4450108E+05   0.1716578E+08  -0.1934848E+06
     61  -0.5306301E+00  -0.1261950E+00  -0.2624221E+00  -0.2061858E+05  -0.2553060E+06  -0.1408665E+06
     62  -0.1484012E+01  -0.4239410E+00   0.6734272E-01   0.3108249E+06  -0.2227436E+07  -0.1048475E+07
     63  -0.2226517E+00  -0.2955539E+00   0.2175136E-01   0.9464546E+05   0.2638474E+06  -0.8079120E+06
     64   0.1725849E-01  -0.4818880E-01  -0.1211964E-01   0.1132434E+05   0.5891858E+05  -0.1509031E+06
     65   0.4986317E-01  -0.1336965E+02  -0.2855904E-01   0.4544537E+07   0.1154069E+06  -0.3588561E+08
     66   0.1636842E-02  -0.9325128E-01  -0.9008257E-02  -0.1095818E+07  -0.1389524E+05  -0.7402864E+07
     67   0.5472988E+01   0.4072685E-01  -0.8480967E+00   0.5387393E+04   0.1088917E+08   0.1481498E+06
     68  -0.1313365E+00   0.9411355E-01   0.4768181E+00   0.8518361E+05  -0.1548170E+07   0.1120624E+07
     69   0.2577700E-01   0.2020473E+00   0.5247652E+01  -0.5575108E+04  -0.1374246E+08   0.8541337E+06
     70  -0.1437899E+00  -0.1983173E-01  -0.1020623E+02  -0.1889286E+06   0.2748517E+08   0.3896741E+04
     71  -0.2169926E+00  -0.5846294E+00  -0.9206658E+01   0.3468237E+06   0.2441592E+08  -0.2585918E+07
     72   0.2815936E-01  -0.2199067E+02   0.4229301E+00   0.5135566E+07  -0.9926322E+06  -0.9219861E+08
     73  -0.9377630E+01  -0.2272322E-01  -0.2447342E+02   0.1033983E+05   0.1019923E+09  -0.1125040E+06
     74   0.7758432E-01  -0.1881593E+01  -0.9100135E-01   0.9804400E+06  -0.3657035E+06  -0.8023949E+07
     75   0.8216504E-01  -0.1182991E-01   0.1353167E+00  -0.8626612E+03  -0.2188105E+06  -0.5584495E+05
     76  -0.2385398E-01  -0.8841782E-01  -0.7499329E-01   0.1301908E+05   0.9485680E+05   0.1358316E+08
     77  -0.5802394E-01  -0.2141419E+02  -0.2338319E-01   0.4298601E+07  -0.1015868E+05  -0.2598145E+08
     78   0.8186948E-01   0.5016895E-01   0.3067386E-01  -0.1189285E+05  -0.9828675E+05   0.6474581E+05
     79  -0.2972260E+00  -0.4464554E+00  -0.1338226E-01   0.1500240E+06  -0.7679870E+04  -0.1072045E+07
     80  -0.1129551E+01   0.6134929E-01  -0.2003857E+00  -0.1734407E+05  -0.1618023E+07   0.2842209E+06

     E F F E C T I V E   M O D A L   M A S S

MODE NO.   X-COMPONENT     Y-COMPONENT     Z-COMPONENT     X-ROTATION      Y-ROTATION      Z-ROTATION

      1   0.4147248E-04   0.1580054E+05   0.4191093E-10   0.3956625E+15   0.6230765E+03   0.1139943E+18
      2   0.2141682E+04   0.4783130E-08   0.1194722E-05   0.7322005E+01   0.5535920E+16   0.3223288E+04
      3   0.1043130E-06   0.2785141E-05   0.7546680E-03   0.5422132E+07   0.9938806E+04   0.5105171E+16
      4   0.2176685E-06   0.8780012E-06   0.4337490E-01   0.1705504E+05   0.7136264E+04   0.1198590E+15
      5   0.1406021E-04   0.1920542E-07   0.1381911E+04   0.1736606E+03   0.9967944E+16   0.7167373E+04
      6   0.1798345E+00   0.4320098E+02   0.1777129E-07   0.7764149E+13   0.4594055E+06   0.3117445E+15
      7   0.3028736E-02   0.1744690E+04   0.5238749E-08   0.1771961E+15   0.2694108E+04   0.1260311E+17
      8   0.6841174E-03   0.4967449E+04   0.4518423E-04   0.2361371E+15   0.1454064E+04   0.8750291E+17
      9   0.5955238E-03   0.4746316E+04   0.7774024E-04   0.1666717E+15   0.1201371E+05   0.6912387E+16
     10   0.5231946E+03   0.1740993E-05   0.1250357E+04   0.1094607E+04   0.1655638E+17   0.6326919E+05
     11   0.1249423E+00   0.3214404E+01   0.1737979E-01   0.1240608E+13   0.1532855E+08   0.6937247E+14
     12   0.2510325E+01   0.2083318E+00   0.4361854E-05   0.6863158E+13   0.5831796E+06   0.1438364E+13
     13   0.1963257E-02   0.9316161E-10   0.1329669E+05   0.1776656E+02   0.9596410E+17   0.1285708E+05
     14   0.1245288E-05   0.1832509E-04   0.3171367E-04   0.2576597E+07   0.1391660E+07   0.1268018E+16
     15   0.4929029E+03   0.1626243E-05   0.2438444E-01   0.6362315E+02   0.1312166E+16   0.1263686E+05
     16   0.2022701E-05   0.1326234E-04   0.1227112E-01   0.7542507E+07   0.2492712E+07   0.4402204E+14
     17   0.1110346E-06   0.3868358E-11   0.1641458E-01   0.2243614E+00   0.1183185E+12   0.9196144E+02
     18   0.1921341E-04   0.6964934E-10   0.5424302E-04   0.3390655E+01   0.4085540E+09   0.3040906E+03
     19   0.3587117E+00   0.4525970E+00   0.6783270E-01   0.2216795E+13   0.1372679E+07   0.7136913E+11
     20   0.3172956E-02   0.3417370E+04   0.1089090E-03   0.2153495E+14   0.1565205E+07   0.7878712E+17
     21   0.7683048E+03   0.1367583E-05   0.3853794E+04   0.4792841E+03   0.6436941E+16   0.1559363E+02
     22   0.4283200E-07   0.7464572E-11   0.7661089E-04   0.3276939E-02   0.1748955E+10   0.7577328E+02
     23   0.9109827E+01   0.6077734E+00   0.3581337E-01   0.1731234E+12   0.8451803E+03   0.4328463E+13
     24   0.8427748E+00   0.1828242E+02   0.3918440E+00   0.2056488E+13   0.7774962E+02   0.1327591E+15
     25   0.6550805E-01   0.6100200E+03   0.1059472E-01   0.6737550E+14   0.5037095E+03   0.4405261E+16
     26   0.3310839E-08   0.1833449E-08   0.2398297E-05   0.2017920E+03   0.1706292E+08   0.1271228E+05
     27   0.3867159E-04   0.7707221E-11   0.1833933E-03   0.1738012E+00   0.3081388E+09   0.1291630E+02
     28   0.3061417E+01   0.1662791E+01   0.2489098E+00   0.1055090E+13   0.3584378E+06   0.3194994E+14
     29   0.2209325E-04   0.3046490E-07   0.2425714E+04   0.6737010E+02   0.1750510E+17   0.3771594E+03
     30   0.2494502E+00   0.7449823E+00   0.1989628E-03   0.1960187E+13   0.1231375E+08   0.5426316E+13
     31   0.1772304E+03   0.2262600E-05   0.6364894E+04   0.2388038E+05   0.1326103E+18   0.2059147E+06
     32   0.1584435E-01   0.3187896E+00   0.1291390E-01   0.2342371E+13   0.2128005E+09   0.1020509E+14
     33   0.2493601E+01   0.4892578E+00   0.4794919E+00   0.1304436E+11   0.1478689E+10   0.1542801E+13
     34   0.1248740E+00   0.9408500E-01   0.1380389E-02   0.6297386E+10   0.6785395E+09   0.8002083E+12
     35   0.2169587E-02   0.1777370E-05   0.6790431E-03   0.5851890E+08   0.5587856E+08   0.1655163E+10
     36   0.9188629E-01   0.6475041E-03   0.2588483E-02   0.3004221E+08   0.1486340E+12   0.4208692E+12
     37   0.9362549E-01   0.8790561E-03   0.3574573E-02   0.3594787E+10   0.1010341E+12   0.5646005E+15
     38   0.1655650E+03   0.1795876E-04   0.5659897E-02   0.9517175E+10   0.4239470E+15   0.4371712E+10
     39   0.5832216E+02   0.1283382E-02   0.1500959E-02   0.5295904E+11   0.1586219E+15   0.2939885E+13
     40   0.2380712E+00   0.3666885E-03   0.2175760E-01   0.1859830E+10   0.6673821E+12   0.7953033E+12
     41   0.4870780E+00   0.1816205E+00   0.3750815E-01   0.1437153E+14   0.2555599E+13   0.1111729E+15
     42   0.5476966E-01   0.1020331E-01   0.1444845E-01   0.6889033E+10   0.3474587E+12   0.7968581E+08
     43   0.1364743E+01   0.1402051E+01   0.1912286E-01   0.9367427E+11   0.1240200E+12   0.4176754E+14
     44   0.5413435E+02   0.5488853E-03   0.1529998E+02   0.2552036E+09   0.1012931E+16   0.5887103E+09
     45   0.4815905E-01   0.8463429E-01   0.1612257E-02   0.1985655E+12   0.5272776E+11   0.7087741E+11
     46   0.2108257E-03   0.3984389E+00   0.7013388E-01   0.2487321E+14   0.3794081E+12   0.1445884E+15
     47   0.1606570E+01   0.1306167E-01   0.5568257E+00   0.3322334E+11   0.2914711E+11   0.2275049E+12
     48   0.3825199E+02   0.2970654E+00   0.6295257E+01   0.4684988E+11   0.1169628E+15   0.1889275E+13
     49   0.7933396E+00   0.8396940E-01   0.6411200E-01   0.3269767E+12   0.3652548E+13   0.3140006E+13
     50   0.6902038E-01   0.3185826E+03   0.1037279E+00   0.3518846E+14   0.2315173E+13   0.2302617E+16
     51   0.2126703E-02   0.1483769E-01   0.2052520E+01   0.1065590E+08   0.1559266E+14   0.1219598E+12
     52   0.6711963E-02   0.5922104E-02   0.3404770E+03   0.1148585E+12   0.2447787E+16   0.2648892E+11
     53   0.3709548E-01   0.6115046E+00   0.1718799E+03   0.2972056E+12   0.1196144E+16   0.5527491E+13
     54   0.4677687E-03   0.3340266E-03   0.6810421E-02   0.1385335E+09   0.6481149E+11   0.8226987E+09
     55   0.1799245E-01   0.4362323E-03   0.1332700E+00   0.7349336E+09   0.4597030E+12   0.4981122E+11
     56   0.1015832E-01   0.5158948E-01   0.5356773E-02   0.5193644E+11   0.7800486E+10   0.8819372E+11
     57   0.2270307E-04   0.5730164E-05   0.1617882E-04   0.1996259E+06   0.2975718E+09   0.8275811E+09
     58   0.4534671E-01   0.6210697E-02   0.3853367E-01   0.6609071E+08   0.6241868E+12   0.2954617E+15
     59   0.2274929E-01   0.3737975E-02   0.8559993E-02   0.6093928E+06   0.1874905E+07   0.1287657E+13
     60   0.1313248E+03   0.5092434E-03   0.3518848E-02   0.1980346E+10   0.2946640E+15   0.3743638E+11
     61   0.2815683E+00   0.1592519E-01   0.6886538E-01   0.4251257E+09   0.6518113E+11   0.1984338E+11
     62   0.2202290E+01   0.1797260E+00   0.4535042E-02   0.9661211E+11   0.4961470E+13   0.1099300E+13
     63   0.4957377E-01   0.8735210E-01   0.4731219E-03   0.8957763E+10   0.6961547E+11   0.6527219E+12
     64   0.2978555E-03   0.2322161E-02   0.1468857E-03   0.1282407E+09   0.3471399E+10   0.2277174E+11
     65   0.2486336E-02   0.1787475E+03   0.8156188E-03   0.2065282E+14   0.1331876E+11   0.1287777E+16
     66   0.2679251E-05   0.8695801E-02   0.8114870E-04   0.1200817E+13   0.1930777E+09   0.5480239E+14
     67   0.2995360E+02   0.1658677E-02   0.7192681E+00   0.2902400E+08   0.1185741E+15   0.2194836E+11
     68   0.1724927E-01   0.8857360E-02   0.2273555E+00   0.7256248E+10   0.2396831E+13   0.1255798E+13
     69   0.6644539E-03   0.4082312E-01   0.2753785E+02   0.3108183E+08   0.1888553E+15   0.7295444E+12
     70   0.2067554E-01   0.3932975E-03   0.1041672E+03   0.3569403E+11   0.7554344E+15   0.1518459E+08
     71   0.4708580E-01   0.3417915E+00   0.8476254E+02   0.1202867E+12   0.5961372E+15   0.6686973E+13
     72   0.7929494E-03   0.4835895E+03   0.1788698E+00   0.2637404E+14   0.9853187E+12   0.8500584E+16
     73   0.8793995E+02   0.5163450E-03   0.5989482E+03   0.1069122E+09   0.1040242E+17   0.1265715E+11
     74   0.6019327E-02   0.3540393E+01   0.8281246E-02   0.9612625E+12   0.1337390E+12   0.6438376E+14
     75   0.6751094E-02   0.1399468E-03   0.1831060E-01   0.7441843E+06   0.4787804E+11   0.3118659E+10
     76   0.5690126E-03   0.7817711E-02   0.5623994E-02   0.1694964E+09   0.8997812E+10   0.1845023E+15
     77   0.3366778E-02   0.4585677E+03   0.5467736E-03   0.1847797E+14   0.1031987E+09   0.6750356E+15
     78   0.6702612E-02   0.2516924E-02   0.9408855E-03   0.1414399E+09   0.9660285E+10   0.4192020E+10
     79   0.8834330E-01   0.1993225E+00   0.1790849E-03   0.2250721E+11   0.5898041E+08   0.1149280E+13
     80   0.1275886E+01   0.3763736E-02   0.4015443E-01   0.3008167E+09   0.2617997E+13   0.8078154E+11
TOTAL     0.4696956E+04   0.3280276E+05   0.2992852E+05   0.1233903E+16   0.3036399E+18   0.3255675E+18

     T O T A L   E F F E C T I V E   M A S S

MODE NO.   X-COMPONENT     Y-COMPONENT     Z-COMPONENT     X-ROTATION      Y-ROTATION      Z-ROTATION

          0.2558645E+07   0.6800090E+06   0.7311650E+06   0.1476907E+16   0.3775060E+18   0.3760617E+18


                    E I G E N V A L U E    N U M B E R     1


 total force (fx,fy,fz) for set NSUPP and time  0.2000000E+01

       -4.350874E-05 -2.216162E-01  3.998352E-05

                    E I G E N V A L U E    N U M B E R     2


 total force (fx,fy,fz) for set NSUPP and time  0.2000000E+01

       -3.110386E+00 -9.947908E-06 -9.437491E-03

                    E I G E N V A L U E    N U M B E R     3


 total force (fx,fy,fz) for set NSUPP and time  0.2000000E+01

        1.026718E-04 -3.592706E-02 -9.932253E-05

                    E I G E N V A L U E    N U M B E R     4


 total force (fx,fy,fz) for set NSUPP and time  0.2000000E+01

        4.099788E-07  8.632274E-03  4.834289E-06

                    E I G E N V A L U E    N U M B E R     5


 total force (fx,fy,fz) for set NSUPP and time  0.2000000E+01

       -4.970075E-03 -2.679301E-07  5.454606E+00

                    E I G E N V A L U E    N U M B E R     6


 total force (fx,fy,fz) for set NSUPP and time  0.2000000E+01

        2.174283E-06  7.982363E-02  5.065787E-05

                    E I G E N V A L U E    N U M B E R     7


 total force (fx,fy,fz) for set NSUPP and time  0.2000000E+01

        1.263035E-07 -6.635399E-01  3.373165E-06

                    E I G E N V A L U E    N U M B E R     8


 total force (fx,fy,fz) for set NSUPP and time  0.2000000E+01

        3.016362E-07  3.383496E+00  7.654784E-08

                    E I G E N V A L U E    N U M B E R     9


 total force (fx,fy,fz) for set NSUPP and time  0.2000000E+01

