x_m,rms_L_mm,rms_V_mm,rms_Tcw_rad,rms_Tg_rad
690.9,2.2639,5.0276,1.031e-03,1.255e-04
695.3,0.0000,0.0000,1.190e-22,7.058e-24
696.4,0.0400,0.5457,1.426e-04,1.299e-05
700.3,0.0358,0.4560,1.199e-04,1.092e-05
704.9,0.0519,0.2585,8.876e-05,6.562e-06
705.5,0.0490,0.2434,9.343e-05,6.368e-06
711.6,0.0000,0.0000,9.792e-23,9.372e-24
716.9,0.2443,1.5159,1.204e-04,4.648e-05
722.2,0.0000,0.0000,1.184e-15,4.944e-17
725.0,2.8653,5.6484,1.108e-03,2.113e-04
733.5,31.1081,31.2689,7.817e-03,1.192e-03
742.0,81.7411,56.5638,1.262e-02,2.127e-03
750.5,148.1828,81.9084,1.706e-02,3.049e-03
759.0,225.8671,107.0351,2.103e-02,3.948e-03
767.5,311.6197,132.0547,2.481e-02,4.831e-03
768.9,326.2033,135.1914,2.536e-02,4.943e-03
774.9,390.2191,149.1622,2.520e-02,5.404e-03
783.9,489.8125,176.2103,2.241e-02,6.240e-03
792.9,592.5726,201.7696,2.024e-02,7.015e-03
801.7,693.8291,226.6048,1.811e-02,7.751e-03
810.2,793.8153,249.9687,1.636e-02,8.436e-03
818.8,893.3993,273.9010,1.453e-02,9.120e-03
825.9,975.7699,289.0915,1.433e-02,9.578e-03
833.1,1057.3655,304.0956,1.410e-02,1.002e-02
841.7,1153.7117,326.6190,1.275e-02,1.065e-02
850.3,1246.3107,347.0935,1.213e-02,1.122e-02
858.9,1335.0727,367.0144,1.185e-02,1.178e-02
867.5,1416.7408,385.8216,1.197e-02,1.229e-02
876.1,1490.5095,403.8486,1.260e-02,1.281e-02
882.2,1534.5947,415.0227,1.308e-02,1.308e-02
882.4,1535.3246,415.2805,1.309e-02,1.308e-02
882.9,1539.1106,415.9760,1.310e-02,1.309e-02
883.6,1544.0014,416.8847,1.311e-02,1.311e-02
884.7,1550.7768,418.6220,1.315e-02,1.314e-02
893.4,1618.4654,433.9028,1.375e-02,1.353e-02
902.0,1694.1720,448.9117,1.424e-02,1.390e-02
910.7,1776.4283,463.5539,1.462e-02,1.425e-02
919.3,1862.8133,477.7986,1.495e-02,1.458e-02
928.0,1952.4184,491.5144,1.529e-02,1.489e-02
936.9,2046.1972,505.3563,1.567e-02,1.519e-02
939.9,2078.2417,509.0901,1.584e-02,1.528e-02
945.4,2136.4857,516.0371,1.577e-02,1.543e-02
954.1,2229.8558,529.2993,1.518e-02,1.568e-02
962.8,2323.4706,541.4887,1.488e-02,1.591e-02
971.5,2416.8438,553.2856,1.476e-02,1.612e-02
980.2,2509.7426,564.3809,1.483e-02,1.631e-02
988.9,2601.5093,575.3316,1.510e-02,1.648e-02
996.9,2684.5208,583.2924,1.537e-02,1.662e-02
1003.5,2751.1213,589.4459,1.543e-02,1.672e-02
1012.2,2838.2984,599.0086,1.549e-02,1.683e-02
1020.9,2921.9299,607.6297,1.566e-02,1.693e-02
1029.7,3001.7379,615.7986,1.591e-02,1.702e-02
1038.5,3075.3451,623.4046,1.625e-02,1.709e-02
1047.2,3141.7639,630.4264,1.684e-02,1.714e-02
1053.2,3180.4088,634.9809,1.718e-02,1.717e-02
1053.5,3181.6991,635.1764,1.718e-02,1.717e-02
1053.9,3184.5554,635.4442,1.718e-02,1.717e-02
1054.6,3189.0464,635.8570,1.718e-02,1.717e-02
1056.0,3197.0484,636.7658,1.717e-02,1.717e-02
1064.8,3258.7158,642.6726,1.705e-02,1.717e-02
1073.6,3327.2214,648.2933,1.695e-02,1.715e-02
1082.4,3401.1555,653.6031,1.686e-02,1.713e-02
1091.2,3478.4228,658.5961,1.679e-02,1.710e-02
1100.0,3558.2342,663.2563,1.678e-02,1.707e-02
1108.8,3639.3056,667.6674,1.684e-02,1.702e-02
1110.9,3658.7674,668.4440,1.684e-02,1.701e-02
1116.9,3714.3370,670.6594,1.662e-02,1.698e-02
1125.9,3798.1680,674.6937,1.617e-02,1.691e-02
1134.9,3881.8356,678.2033,1.596e-02,1.685e-02
1143.9,3964.9656,681.4865,1.592e-02,1.678e-02
1152.9,4047.2470,684.4460,1.605e-02,1.671e-02
1161.9,4127.7877,687.2777,1.636e-02,1.665e-02
1167.9,4181.3143,688.5449,1.648e-02,1.660e-02
1176.6,4256.7505,690.1653,1.638e-02,1.653e-02
1185.5,4331.2547,692.3892,1.636e-02,1.646e-02
1194.4,4402.3500,694.2210,1.636e-02,1.640e-02
1203.3,4469.4900,695.9744,1.635e-02,1.635e-02
1212.1,4530.8362,697.6180,1.632e-02,1.630e-02
1221.0,4585.1396,699.2252,1.629e-02,1.627e-02
1224.2,4601.7396,699.7869,1.628e-02,1.627e-02
1224.6,4603.4006,699.8395,1.628e-02,1.627e-02
1224.9,4605.3099,699.8555,1.628e-02,1.627e-02
1225.6,4609.0788,699.8736,1.628e-02,1.626e-02
1229.9,4631.7366,700.2215,1.613e-02,1.624e-02
1238.8,4685.1656,700.9589,1.570e-02,1.621e-02
1247.8,4743.2913,701.5332,1.545e-02,1.619e-02
1256.7,4805.2665,702.0220,1.529e-02,1.618e-02
1265.6,4869.2021,702.3895,1.524e-02,1.619e-02
1274.5,4934.8549,702.8572,1.529e-02,1.624e-02
1281.9,4989.3682,702.6135,1.535e-02,1.624e-02
1289.4,5045.2492,702.1399,1.531e-02,1.624e-02
1298.4,5111.5159,702.2334,1.534e-02,1.631e-02
