x_m,rms_L_mm,rms_V_mm,rms_Tcw_rad,rms_Tg_rad
669.7,211.1339,121.2417,2.257e-02,2.404e-03
677.7,114.2152,84.1633,1.763e-02,1.647e-03
683.9,54.2378,54.6813,1.274e-02,1.053e-03
690.9,10.6733,19.4642,4.817e-03,3.705e-04
695.3,0.0000,0.0000,4.225e-22,2.710e-23
696.4,0.1881,2.1566,6.689e-04,3.827e-05
700.3,0.1603,1.8010,5.607e-04,3.249e-05
704.9,0.2293,1.0403,4.039e-04,2.214e-05
705.5,0.2169,0.9897,4.217e-04,2.262e-05
711.6,0.0000,0.0000,4.299e-22,4.124e-23
716.9,1.0794,6.5840,5.340e-04,2.033e-04
722.2,0.0000,0.0000,4.905e-15,2.043e-16
725.0,12.6608,24.5218,4.881e-03,9.248e-04
733.5,137.4715,135.8383,3.446e-02,5.219e-03
742.0,361.2283,245.6627,5.561e-02,9.310e-03
750.5,654.8438,355.7388,7.519e-02,1.335e-02
759.0,998.1366,464.9207,9.265e-02,1.729e-02
767.5,1377.0775,573.7314,1.093e-01,2.117e-02
768.9,1441.5224,587.3757,1.117e-01,2.166e-02
774.9,1724.3986,648.1386,1.110e-01,2.368e-02
783.9,2164.4797,765.9541,9.862e-02,2.737e-02
792.9,2618.5366,877.4833,8.900e-02,3.079e-02
801.7,3065.9289,986.0262,7.958e-02,3.405e-02
810.2,3507.6846,1088.2886,7.184e-02,3.709e-02
818.8,3947.6320,1193.2305,6.378e-02,4.014e-02
825.9,4311.5082,1259.8762,6.291e-02,4.218e-02
833.1,4671.9277,1325.8544,6.196e-02,4.418e-02
841.7,5097.4665,1425.0934,5.613e-02,4.699e-02
850.3,5506.3967,1515.4457,5.348e-02,4.957e-02
858.9,5898.3164,1603.5070,5.239e-02,5.208e-02
867.5,6258.8258,1686.7785,5.306e-02,5.444e-02
876.1,6584.3564,1766.8214,5.591e-02,5.680e-02
882.2,6778.8006,1816.3345,5.806e-02,5.804e-02
882.4,6782.0160,1817.4677,5.808e-02,5.805e-02
882.9,6798.7117,1820.5204,5.813e-02,5.811e-02
883.6,6820.2731,1824.5178,5.820e-02,5.818e-02
884.7,6850.1333,1832.2402,5.835e-02,5.834e-02
893.4,7148.5712,1900.7067,6.101e-02,6.015e-02
902.0,7482.3434,1967.9549,6.318e-02,6.188e-02
910.7,7844.9605,2033.5314,6.491e-02,6.353e-02
919.3,8225.7205,2097.2928,6.647e-02,6.510e-02
928.0,8620.6083,2158.6288,6.807e-02,6.658e-02
936.9,9033.7997,2220.4945,6.985e-02,6.804e-02
939.9,9174.9699,2237.0839,7.064e-02,6.846e-02
945.4,9431.5244,2267.9240,7.037e-02,6.916e-02
954.1,9842.7308,2326.9841,6.799e-02,7.036e-02
962.8,10254.9094,2381.1401,6.693e-02,7.145e-02
971.5,10665.9196,2433.4705,6.664e-02,7.246e-02
980.2,11074.7283,2482.5735,6.719e-02,7.338e-02
988.9,11478.4380,2531.0009,6.864e-02,7.425e-02
996.9,11843.5267,2565.9086,6.997e-02,7.489e-02
1003.5,12136.3568,2592.9173,7.023e-02,7.533e-02
1012.2,12519.5535,2635.1633,7.060e-02,7.593e-02
1020.9,12887.0225,2673.1248,7.138e-02,7.643e-02
1029.7,13237.5374,2709.0658,7.249e-02,7.687e-02
1038.5,13560.6319,2742.4827,7.393e-02,7.724e-02
1047.2,13851.9485,2773.3831,7.634e-02,7.755e-02
1053.2,14021.2644,2793.2873,7.773e-02,7.768e-02
1053.5,14026.9068,2794.1292,7.774e-02,7.769e-02
1053.9,14039.4181,2795.2648,7.773e-02,7.769e-02
1054.6,14059.0759,2797.0173,7.773e-02,7.769e-02
1056.0,14094.0896,2800.9772,7.766e-02,7.770e-02
1064.8,14364.0995,2826.9877,7.697e-02,7.773e-02
1073.6,14664.0687,2851.5719,7.640e-02,7.771e-02
