x_m,rms_L_mm,rms_V_mm,rms_Tcw_rad,rms_Tg_rad
700.3,0.0633,0.7558,2.186e-04,1.630e-05
704.9,0.0923,0.4391,1.596e-04,9.820e-06
705.5,0.0859,0.4192,1.673e-04,9.540e-06
711.6,0.0000,0.0000,8.127e-23,1.011e-23
716.9,0.4292,2.4858,1.999e-04,7.446e-05
722.2,0.0000,0.0000,3.984e-16,3.324e-18
725.0,5.0221,9.5780,2.002e-03,3.292e-04
733.5,54.8265,53.7207,1.405e-02,1.851e-03
742.0,144.1048,96.6778,2.272e-02,3.317e-03
750.5,261.3140,139.7067,3.075e-02,4.772e-03
759.0,398.3560,182.3506,3.793e-02,6.200e-03
767.5,549.7957,224.8981,4.477e-02,7.613e-03
768.9,575.4763,230.2747,4.577e-02,7.791e-03
774.9,688.5591,253.2385,4.552e-02,8.528e-03
783.9,864.5094,297.0548,4.072e-02,9.884e-03
792.9,1046.3399,339.0000,3.697e-02,1.115e-02
801.7,1225.6426,380.0445,3.325e-02,1.236e-02
810.2,1403.1855,418.9679,3.016e-02,1.350e-02
818.8,1580.3011,459.1185,2.686e-02,1.466e-02
825.9,1727.5033,484.8545,2.645e-02,1.541e-02
833.1,1873.6733,510.4870,2.586e-02,1.616e-02
841.7,2047.6062,549.0994,2.308e-02,1.723e-02
850.3,2216.1138,584.5902,2.159e-02,1.822e-02
858.9,2380.3590,619.5184,2.070e-02,1.919e-02
867.5,2534.5161,652.8811,2.052e-02,2.011e-02
876.1,2679.3592,685.6449,2.106e-02,2.103e-02
882.7,2777.7278,707.3243,2.164e-02,2.157e-02
882.9,2779.5546,707.7553,2.164e-02,2.158e-02
884.7,2806.2015,712.6047,2.178e-02,2.170e-02
893.4,2940.1246,741.0545,2.244e-02,2.244e-02
902.0,3085.1886,768.6264,2.303e-02,2.313e-02
910.7,3237.6528,795.5778,2.358e-02,2.381e-02
919.3,3395.4957,821.7979,2.414e-02,2.445e-02
928.0,3556.6929,847.0993,2.476e-02,2.506e-02
936.9,3724.6075,872.7552,2.550e-02,2.568e-02
939.9,3781.3465,879.5630,2.579e-02,2.584e-02
945.4,3885.0136,892.1286,2.582e-02,2.612e-02
954.1,4050.1528,916.4758,2.538e-02,2.664e-02
962.8,4215.7592,938.9521,2.533e-02,2.711e-02
971.5,4380.4305,960.8629,2.552e-02,2.757e-02
980.2,4544.6767,981.5940,2.595e-02,2.798e-02
988.9,4706.8039,1002.3232,2.667e-02,2.839e-02
996.9,4854.2475,1017.2216,2.724e-02,2.867e-02
1003.5,4972.6796,1028.9188,2.739e-02,2.888e-02
1012.2,5129.0766,1047.6610,2.761e-02,2.919e-02
1020.9,5280.1918,1064.7209,2.798e-02,2.946e-02
1029.7,5427.1614,1081.1726,2.846e-02,2.971e-02
1038.5,5565.4469,1096.6935,2.903e-02,2.994e-02
1047.2,5695.8568,1111.6174,2.986e-02,3.015e-02
1053.8,5782.7187,1121.4426,3.033e-02,3.026e-02
1053.9,5784.1131,1121.6174,3.033e-02,3.026e-02
1056.0,5811.7707,1124.2263,3.024e-02,3.028e-02
1064.8,5933.9254,1137.1074,2.981e-02,3.038e-02
1073.6,6064.6992,1149.1748,2.952e-02,3.047e-02
1082.4,6201.2099,1160.6194,2.934e-02,3.054e-02
1091.2,6341.6170,1171.4051,2.928e-02,3.059e-02
1100.0,6484.3797,1181.5215,2.936e-02,3.063e-02
1108.8,6628.6520,1191.1635,2.958e-02,3.066e-02
1110.9,6662.7498,1192.8327,2.961e-02,3.065e-02
1116.9,6760.9964,1197.6103,2.935e-02,3.063e-02
1125.9,6908.2604,1206.4985,2.892e-02,3.062e-02
1134.9,7055.1948,1214.3185,2.878e-02,3.059e-02
1143.9,7200.7918,1221.7163,2.887e-02,3.056e-02
1152.9,7345.2748,1228.4636,2.914e-02,3.053e-02
1161.9,7486.7186,1234.9960,2.967e-02,3.050e-02
1167.9,7581.3705,1237.9817,2.986e-02,3.045e-02
1176.6,7715.0605,1241.9523,2.972e-02,3.036e-02
1185.5,7848.6382,1247.2882,2.970e-02,3.031e-02
1194.4,7977.5308,1251.7509,2.976e-02,3.026e-02
1203.3,8102.4244,1255.9850,2.989e-02,3.022e-02
1212.1,8219.9597,1259.8482,3.003e-02,3.018e-02
1221.0,8330.7066,1263.5762,3.020e-02,3.016e-02
1224.8,8373.0258,1264.7318,3.024e-02,3.015e-02
1224.9,8374.0359,1264.7427,3.024e-02,3.015e-02
1229.9,8431.7932,1265.4379,2.993e-02,3.010e-02
1238.8,8539.1656,1267.4373,2.924e-02,3.006e-02
