x_m,rms_L_mm,rms_V_mm,rms_Tcw_rad,rms_Tg_rad
21.0,0.0000,0.0000,6.354e-12,2.691e-13
43.9,0.0000,0.0000,3.407e-23,2.121e-24
46.4,0.1948,0.1603,4.414e-05,3.994e-06
48.8,0.0000,0.0000,2.766e-23,4.393e-24
49.9,1.0551,0.7456,7.625e-05,1.951e-05
50.8,2.1688,1.8109,2.756e-04,4.649e-05
57.5,13.4877,10.7097,1.797e-03,2.730e-04
65.9,33.1268,21.4633,2.885e-03,5.551e-04
71.9,50.0570,29.0560,3.302e-03,7.564e-04
77.9,68.7635,36.5441,3.596e-03,9.548e-04
86.4,97.5785,47.3525,3.781e-03,1.241e-03
89.9,109.9765,50.7869,4.021e-03,1.330e-03
92.2,118.1582,52.9717,4.134e-03,1.386e-03
100.8,150.2149,63.6243,3.896e-03,1.666e-03
106.6,172.1309,70.4730,3.757e-03,1.844e-03
113.9,200.3370,79.0806,3.566e-03,2.066e-03
121.0,227.6381,87.1422,3.414e-03,2.272e-03
126.7,249.8354,93.5740,3.318e-03,2.435e-03
135.3,282.8175,102.8127,3.257e-03,2.666e-03
141.1,304.4691,109.0457,3.234e-03,2.820e-03
146.9,326.1583,113.9281,3.360e-03,2.939e-03
155.4,356.8473,120.6946,3.408e-03,3.100e-03
161.1,376.9963,126.2504,3.344e-03,3.231e-03
167.9,400.1111,132.1623,3.383e-03,3.369e-03
175.4,424.5121,138.4742,3.479e-03,3.513e-03
181.1,442.1348,143.0590,3.579e-03,3.617e-03
189.7,466.7281,149.5091,3.738e-03,3.759e-03
195.4,481.6602,153.8056,3.852e-03,3.852e-03
203.9,501.3210,158.5468,3.956e-03,3.950e-03
204.1,501.6304,158.6238,3.957e-03,3.951e-03
209.9,513.6577,161.5143,3.979e-03,3.999e-03
215.9,526.8343,164.6457,4.024e-03,4.058e-03
223.8,543.8864,168.4521,4.092e-03,4.126e-03
230.9,559.3294,171.6724,4.156e-03,4.183e-03
238.0,574.3031,174.7139,4.217e-03,4.236e-03
245.9,590.7963,177.9235,4.281e-03,4.291e-03
251.9,602.7654,180.2325,4.326e-03,4.330e-03
257.9,614.5627,182.5232,4.374e-03,4.369e-03
260.9,620.1618,183.3896,4.388e-03,4.384e-03
263.9,625.8070,184.2053,4.397e-03,4.397e-03
269.9,636.5562,186.2565,4.437e-03,4.432e-03
277.6,649.7304,188.6774,4.496e-03,4.473e-03
284.9,661.5566,190.9104,4.560e-03,4.513e-03
291.6,671.7902,192.8607,4.617e-03,4.548e-03
299.9,683.3677,195.1355,4.681e-03,4.590e-03
305.7,690.9219,196.6378,4.720e-03,4.619e-03
311.9,698.3563,198.2609,4.768e-03,4.651e-03
317.9,705.0094,199.3795,4.774e-03,4.672e-03
319.8,706.8997,199.6689,4.774e-03,4.678e-03
325.4,712.4286,200.8667,4.810e-03,4.702e-03
333.8,719.6603,202.4669,4.854e-03,4.735e-03
339.4,723.8096,203.4338,4.877e-03,4.755e-03
347.8,728.9513,204.7138,4.893e-03,4.783e-03
353.9,731.9024,205.5159,4.892e-03,4.800e-03
359.9,734.0699,206.1816,4.883e-03,4.815e-03
367.3,735.7392,206.9097,4.861e-03,4.831e-03
374.9,736.2311,207.1274,4.849e-03,4.836e-03
375.1,736.2295,207.1166,4.849e-03,4.836e-03
381.2,735.6237,206.6741,4.867e-03,4.825e-03
389.6,733.4458,205.7695,4.912e-03,4.801e-03
395.1,731.1707,205.0589,4.931e-03,4.783e-03
401.9,727.5455,204.0694,4.942e-03,4.759e-03
409.0,722.8581,202.8966,4.936e-03,4.731e-03
414.5,718.5392,201.8862,4.917e-03,4.707e-03
422.8,711.0375,200.2381,4.873e-03,4.670e-03
428.9,704.7286,198.8784,4.822e-03,4.640e-03
431.9,701.3970,198.2496,4.823e-03,4.627e-03
436.6,695.9326,197.1851,4.824e-03,4.605e-03
443.9,686.6254,195.2281,4.753e-03,4.564e-03
449.9,678.3577,193.5598,4.697e-03,4.529e-03
455.9,669.5198,191.8261,4.632e-03,4.495e-03
464.1,656.5657,189.3320,4.538e-03,4.447e-03
469.6,647.3319,187.5866,4.472e-03,4.414e-03
477.8,632.7163,184.8831,4.381e-03,4.364e-03
483.3,622.4539,182.9269,4.314e-03,4.328e-03
488.9,611.6175,181.1147,4.289e-03,4.297e-03
497.0,595.2242,178.2240,4.252e-03,4.245e-03
502.5,583.7321,175.9390,4.192e-03,4.204e-03
509.9,567.6432,172.8011,4.124e-03,4.148e-03
516.1,553.7876,170.0084,4.064e-03,4.097e-03
521.9,540.7475,167.3231,4.010e-03,4.049e-03
529.8,522.7983,163.4597,3.938e-03,3.978e-03
536.9,506.5189,159.7613,3.878e-03,3.909e-03
543.4,492.0339,156.1374,3.831e-03,3.839e-03
545.9,486.3820,154.8669,3.825e-03,3.816e-03
546.2,485.9564,154.7426,3.825e-03,3.814e-03
551.5,473.7585,151.2434,3.769e-03,3.748e-03
556.9,459.4042,147.2395,3.683e-03,3.660e-03
563.9,439.5780,141.9425,3.585e-03,3.545e-03
570.5,419.0436,136.6979,3.519e-03,3.428e-03
575.9,401.2326,132.1625,3.505e-03,3.326e-03
583.9,373.2962,125.1597,3.587e-03,3.165e-03
590.9,348.1856,118.8774,3.753e-03,3.019e-03
597.4,323.7906,112.4977,4.104e-03,2.867e-03
602.9,302.8624,107.8991,4.102e-03,2.758e-03
608.9,279.5825,102.7084,4.022e-03,2.632e-03
616.2,250.7354,94.8428,4.416e-03,2.437e-03
623.9,220.0163,86.6241,4.799e-03,2.231e-03
629.6,197.1278,80.2951,5.152e-03,2.069e-03
635.9,172.0256,73.2493,5.559e-03,1.888e-03
643.0,144.0508,65.1243,6.052e-03,1.676e-03
648.4,123.3637,58.9997,6.395e-03,1.514e-03
656.4,93.5821,49.5629,7.053e-03,1.259e-03
659.9,80.9699,46.0245,6.898e-03,1.167e-03
662.9,70.6851,42.8073,6.409e-03,1.087e-03
669.7,48.6668,33.8152,5.470e-03,8.548e-04
677.7,26.3275,23.3982,4.246e-03,5.866e-04
683.9,12.5004,15.1380,3.053e-03,3.755e-04
690.9,2.4599,5.3735,1.151e-03,1.323e-04
695.3,0.0000,0.0000,9.726e-23,8.921e-24
696.4,0.0433,0.5844,1.583e-04,1.369e-05
700.3,0.0389,0.4888,1.329e-04,1.150e-05
704.9,0.0568,0.2815,9.763e-05,6.731e-06
705.5,0.0529,0.2675,1.025e-04,6.445e-06
711.6,0.0000,0.0000,4.961e-23,6.245e-24
716.9,0.2642,1.5454,1.231e-04,4.637e-05
722.2,0.0000,0.0000,2.568e-16,2.055e-18
725.0,3.0913,5.9579,1.233e-03,2.047e-04
733.5,33.7473,33.4058,8.653e-03,1.151e-03
742.0,88.7006,60.1280,1.399e-02,2.063e-03
750.5,160.8461,86.8928,1.895e-02,2.968e-03
759.0,245.1995,113.4151,2.337e-02,3.856e-03
767.5,338.4152,139.8701,2.759e-02,4.735e-03
768.9,354.2225,143.2125,2.820e-02,4.845e-03
774.9,423.8287,157.4904,2.805e-02,5.304e-03
783.9,532.1321,184.7173,2.510e-02,6.146e-03
792.9,644.0555,210.7595,2.280e-02,6.931e-03
801.7,754.4236,236.2252,2.052e-02,7.685e-03
810.2,863.7093,260.3604,1.862e-02,8.390e-03
818.8,972.7331,285.2396,1.660e-02,9.105e-03
825.9,1063.3445,301.1810,1.635e-02,9.573e-03
833.1,1153.3218,317.0455,1.600e-02,1.003e-02
841.7,1260.3903,340.9297,1.429e-02,1.070e-02
850.3,1364.1214,362.8699,1.338e-02,1.130e-02
858.9,1465.2311,384.4496,1.283e-02,1.190e-02
867.5,1560.1340,405.0501,1.272e-02,1.247e-02
876.1,1649.3071,425.2667,1.305e-02,1.303e-02
882.7,1709.8722,438.6391,1.340e-02,1.337e-02
882.9,1710.9971,438.9049,1.341e-02,1.337e-02
884.7,1727.4048,441.8900,1.349e-02,1.345e-02
893.4,1809.8671,459.3833,1.390e-02,1.389e-02
902.0,1899.1914,476.3292,1.426e-02,1.432e-02
910.7,1993.0754,492.8877,1.459e-02,1.473e-02
919.3,2090.2753,508.9916,1.493e-02,1.512e-02
928.0,2189.5454,524.5274,1.532e-02,1.549e-02
936.9,2292.9576,540.2760,1.576e-02,1.586e-02
939.9,2327.9023,544.4559,1.594e-02,1.596e-02
945.4,2391.7514,552.1699,1.596e-02,1.613e-02
954.1,2493.4663,567.1117,1.568e-02,1.644e-02
962.8,2595.4755,580.9035,1.564e-02,1.673e-02
971.5,2696.9159,594.3466,1.574e-02,1.700e-02
980.2,2798.1018,607.0650,1.599e-02,1.726e-02
988.9,2897.9904,619.7785,1.643e-02,1.750e-02
996.9,2988.8394,628.9195,1.677e-02,1.767e-02
1003.5,3061.8184,636.0905,1.686e-02,1.779e-02
1012.2,3158.1990,647.5728,1.699e-02,1.798e-02
1020.9,3251.3346,658.0222,1.721e-02,1.814e-02
1029.7,3341.9255,668.0950,1.750e-02,1.829e-02
1038.5,3427.1759,677.5944,1.785e-02,1.842e-02
1047.2,3507.5845,686.7188,1.836e-02,1.855e-02
1053.8,3561.1540,692.7313,1.865e-02,1.861e-02
1053.9,3562.0144,692.8386,1.865e-02,1.861e-02
1056.0,3579.0747,694.4326,1.860e-02,1.862e-02
1064.8,3654.4267,702.2755,1.834e-02,1.868e-02
1073.6,3735.1005,709.6267,1.816e-02,1.873e-02
1082.4,3819.3194,716.6015,1.805e-02,1.876e-02
1091.2,3905.9496,723.1783,1.801e-02,1.879e-02
1100.0,3994.0409,729.3515,1.805e-02,1.881e-02
1108.8,4083.0725,735.2387,1.819e-02,1.882e-02
1110.9,4104.1157,736.2608,1.820e-02,1.882e-02
1116.9,4164.7513,739.1877,1.804e-02,1.880e-02
1125.9,4255.6470,744.6279,1.776e-02,1.879e-02
1134.9,4346.3492,749.4224,1.766e-02,1.877e-02
1143.9,4436.2358,753.9649,1.770e-02,1.874e-02
1152.9,4525.4447,758.1162,1.786e-02,1.872e-02
1161.9,4612.7877,762.1409,1.818e-02,1.870e-02
1167.9,4671.2420,763.9907,1.830e-02,1.867e-02
1176.6,4753.8144,766.4511,1.821e-02,1.861e-02
1185.5,4836.3277,769.7495,1.819e-02,1.858e-02
1194.4,4915.9592,772.5166,1.823e-02,1.855e-02
1203.3,4993.1323,775.1459,1.830e-02,1.852e-02
1212.1,5065.7739,777.5492,1.839e-02,1.850e-02
1221.0,5134.2367,779.8687,1.851e-02,1.848e-02
1224.8,5160.4057,780.5917,1.853e-02,1.848e-02
1224.9,5161.0308,780.5989,1.853e-02,1.848e-02
1229.9,5196.7536,781.0395,1.834e-02,1.845e-02
1238.8,5263.1642,782.2803,1.792e-02,1.842e-02
1247.8,5332.3671,783.1290,1.768e-02,1.840e-02
1256.7,5403.4181,783.8194,1.756e-02,1.839e-02
1265.6,5475.4397,784.2776,1.754e-02,1.839e-02
1274.5,5548.0020,784.7212,1.766e-02,1.841e-02
1281.9,5607.8630,784.4468,1.773e-02,1.841e-02
1289.4,5668.7076,783.9495,1.770e-02,1.840e-02
1298.4,5740.5835,783.8766,1.774e-02,1.844e-02
1307.3,5811.8894,783.5317,1.791e-02,1.849e-02
1316.3,5882.1656,783.1431,1.819e-02,1.856e-02
1325.2,5951.4792,782.6398,1.854e-02,1.864e-02
1334.2,6019.2155,782.1520,1.900e-02,1.874e-02
1338.9,6054.4585,781.5467,1.915e-02,1.877e-02
1341.9,6076.2627,781.1289,1.916e-02,1.878e-02
1350.9,6141.3296,780.4692,1.923e-02,1.890e-02
1359.9,6203.6726,779.6884,1.934e-02,1.903e-02
1368.9,6263.4244,778.9164,1.945e-02,1.917e-02
1377.9,6319.1411,778.0894,1.955e-02,1.932e-02
1386.9,6370.5683,777.4631,1.962e-02,1.950e-02
1395.8,6414.7142,776.0631,1.968e-02,1.962e-02
1404.9,6458.0903,773.9893,1.950e-02,1.973e-02
1413.9,6505.3727,772.3400,1.930e-02,1.991e-02
1422.9,6554.5705,770.3832,1.931e-02,2.008e-02
1431.9,6605.4241,768.3916,1.941e-02,2.027e-02
1440.9,6656.6935,766.3921,1.962e-02,2.047e-02
1446.9,6691.2175,764.7260,1.979e-02,2.056e-02
1448.1,6697.7286,764.3685,1.980e-02,2.058e-02
1457.1,6749.3940,762.0498,1.989e-02,2.078e-02
1466.1,6800.3976,759.7091,2.007e-02,2.099e-02
1475.2,6850.7715,757.3616,2.036e-02,2.120e-02
1484.2,6900.1786,755.0008,2.073e-02,2.141e-02
1493.2,6948.3855,752.6868,2.120e-02,2.165e-02
1497.9,6972.8365,751.2836,2.140e-02,2.173e-02
1499.3,6979.7154,750.8649,2.142e-02,2.176e-02
1508.3,7025.5308,748.4958,2.162e-02,2.198e-02
1517.3,7069.3163,746.1461,2.188e-02,2.220e-02
1526.4,7110.8658,743.8161,2.219e-02,2.243e-02
1535.4,7149.3735,741.4814,2.252e-02,2.265e-02
1544.5,7184.4755,739.2142,2.292e-02,2.288e-02
