x_m,rms_L_mm,rms_V_mm,rms_Tcw_rad,rms_Tg_rad
656.4,1556.1025,642.5618,1.104e-01,1.158e-02
659.9,1346.3845,597.3869,1.082e-01,1.072e-02
662.9,1175.3180,555.0663,1.005e-01,9.978e-03
669.7,809.2057,439.2078,8.622e-02,7.830e-03
677.7,437.7395,305.1129,6.739e-02,5.355e-03
683.9,207.8679,198.4697,4.873e-02,3.417e-03
690.9,40.9047,70.7043,1.843e-02,1.202e-03
695.3,0.0000,0.0000,1.497e-21,9.653e-23
696.4,0.7205,7.8842,2.560e-03,1.239e-04
700.3,0.5932,6.5801,2.143e-03,1.057e-04
704.9,0.8404,3.8038,1.514e-03,7.608e-05
705.5,0.7949,3.6202,1.571e-03,7.908e-05
711.6,0.0000,0.0000,1.569e-21,1.507e-22
716.9,3.9531,24.0705,1.960e-03,7.507e-04
722.2,0.0000,0.0000,1.859e-14,7.731e-16
725.0,46.3703,89.6464,1.789e-02,3.408e-03
733.5,503.5191,496.6856,1.263e-01,1.923e-02
742.0,1323.0650,898.2356,2.038e-01,3.432e-02
750.5,2398.4504,1300.7567,2.755e-01,4.923e-02
759.0,3655.7419,1700.0753,3.395e-01,6.377e-02
767.5,5043.5298,2098.1262,4.005e-01,7.810e-02
768.9,5279.5453,2148.0343,4.094e-01,7.990e-02
774.9,6315.4590,2370.2624,4.067e-01,8.739e-02
783.9,7927.0026,2801.3125,3.615e-01,1.010e-01
792.9,9589.6021,3209.5048,3.264e-01,1.137e-01
801.7,11227.6702,3606.8895,2.920e-01,1.258e-01
810.2,12844.9496,3981.3646,2.638e-01,1.371e-01
818.8,14455.4489,4365.7879,2.346e-01,1.484e-01
825.9,15787.3357,4609.7988,2.316e-01,1.560e-01
833.1,17106.4371,4851.4918,2.283e-01,1.634e-01
841.7,18663.6833,5215.3406,2.072e-01,1.739e-01
850.3,20159.9333,5546.5819,1.978e-01,1.835e-01
858.9,21593.6933,5869.4565,1.941e-01,1.929e-01
867.5,22912.2716,6174.7178,1.968e-01,2.017e-01
876.1,24102.5804,6468.2901,2.074e-01,2.106e-01
882.2,24813.3152,6649.3290,2.153e-01,2.152e-01
882.4,24825.0612,6653.4443,2.154e-01,2.153e-01
882.9,24886.0762,6664.5148,2.156e-01,2.155e-01
883.6,24964.8672,6679.0168,2.158e-01,2.157e-01
884.7,25073.9635,6707.2049,2.164e-01,2.163e-01
893.4,26164.4025,6958.2620,2.260e-01,2.232e-01
902.0,27383.7382,7204.6077,2.340e-01,2.297e-01
910.7,28708.2888,7444.5487,2.404e-01,2.359e-01
919.3,30098.9358,7677.5614,2.463e-01,2.418e-01
928.0,31541.0280,7901.3983,2.523e-01,2.474e-01
936.9,33049.7801,8126.8826,2.591e-01,2.529e-01
939.9,33565.2296,8187.1261,2.621e-01,2.545e-01
945.4,34501.9074,8299.1211,2.612e-01,2.571e-01
954.1,36003.1127,8513.9340,2.528e-01,2.616e-01
962.8,37507.7061,8710.4773,2.493e-01,2.657e-01
971.5,39007.8998,8900.0968,2.486e-01,2.695e-01
980.2,40499.9103,9077.6662,2.510e-01,2.730e-01
988.9,41973.1806,9252.5519,2.567e-01,2.763e-01
996.9,43305.3898,9377.9716,2.617e-01,2.786e-01
1003.5,44373.8466,9474.9939,2.626e-01,2.803e-01
1012.2,45771.9111,9627.2398,2.639e-01,2.825e-01
1020.9,47112.4569,9763.6618,2.668e-01,2.844e-01
1029.7,48390.9925,9892.6369,2.707e-01,2.861e-01
1038.5,49569.3221,10012.3401,2.759e-01,2.875e-01
1047.2,50631.5114,10122.8962,2.844e-01,2.886e-01
1053.2,51248.6698,10193.9482,2.893e-01,2.892e-01
1053.5,51269.2269,10196.9410,2.894e-01,2.892e-01
1053.9,51314.8256,10200.9438,2.893e-01,2.892e-01
1054.6,51386.4580,10207.1132,2.894e-01,2.892e-01
1056.0,51514.0325,10221.2063,2.891e-01,2.892e-01
1064.8,52497.9368,10314.0479,2.861e-01,2.893e-01
1073.6,53590.9713,10401.4944,2.838e-01,2.893e-01
1082.4,54770.6276,10483.2072,2.819e-01,2.891e-01
1091.2,56003.3224,10559.1949,2.808e-01,2.887e-01
1100.0,57276.4593,10629.2523,2.807e-01,2.883e-01
1108.8,58569.4449,10694.8851,2.819e-01,2.877e-01
1110.9,58879.8245,10705.8529,2.820e-01,2.875e-01
1116.9,59765.8923,10737.0357,2.786e-01,2.868e-01
1125.9,61102.3988,10795.6477,2.723e-01,2.858e-01
1134.9,62435.9852,10845.3794,2.698e-01,2.847e-01
1143.9,63760.6970,10891.2587,2.700e-01,2.836e-01
1152.9,65071.5315,10931.7478,2.728e-01,2.825e-01
1161.9,66354.2586,10970.2027,2.785e-01,2.814e-01
1167.9,67206.5131,10985.6079,2.805e-01,2.805e-01
1176.6,68407.2214,11005.1337,2.788e-01,2.790e-01
1185.5,69592.6227,11035.0102,2.782e-01,2.779e-01
1194.4,70723.1507,11058.7138,2.779e-01,2.767e-01
1203.3,71790.0336,11081.5867,2.774e-01,2.758e-01
1212.1,72763.8285,11103.2247,2.763e-01,2.750e-01
1221.0,73624.4741,11124.9399,2.748e-01,2.744e-01
1224.2,73887.0618,11132.7083,2.745e-01,2.743e-01
1224.6,73913.2777,11133.4106,2.745e-01,2.743e-01
1224.9,73943.4781,11133.4965,2.745e-01,2.742e-01
1225.6,74003.0147,11133.4430,2.744e-01,2.741e-01
1229.9,74361.0093,11137.7322,2.718e-01,2.738e-01
1238.8,75206.0041,11147.4079,2.640e-01,2.732e-01
1247.8,76125.6707,11154.4870,2.594e-01,2.728e-01
1256.7,77106.5664,11160.4777,2.566e-01,2.727e-01
1265.6,78118.5674,11164.8005,2.556e-01,2.728e-01
1274.5,79157.8292,11171.4003,2.565e-01,2.735e-01
1281.9,80020.7247,11166.2789,2.575e-01,2.734e-01
1289.4,80905.2150,11157.9004,2.570e-01,2.734e-01
1298.4,81953.9919,11160.0958,2.578e-01,2.747e-01
1307.3,83000.4498,11159.7319,2.612e-01,2.761e-01
1316.3,84033.3365,11161.2719,2.667e-01,2.779e-01
1325.2,85054.2630,11163.2268,2.739e-01,2.800e-01
1334.2,86051.6966,11168.7033,2.832e-01,2.827e-01
1338.9,86570.1093,11164.7031,2.863e-01,2.835e-01
1341.9,86890.9235,11162.0258,2.869e-01,2.840e-01
1350.9,87845.6837,11170.6660,2.906e-01,2.872e-01
1359.9,88757.3730,11179.7893,2.946e-01,2.906e-01
1368.9,89623.9771,11192.2655,2.986e-01,2.943e-01
1377.9,90424.3712,11207.1343,3.021e-01,2.984e-01
1386.9,91147.7931,11227.8977,3.049e-01,3.030e-01
1395.2,91711.2653,11241.1066,3.069e-01,3.066e-01
1395.6,91738.3852,11240.5811,3.069e-01,3.067e-01
1395.9,91755.5381,11239.8241,3.069e-01,3.067e-01
1396.7,91801.2728,11238.1117,3.071e-01,3.068e-01
1404.9,92342.4729,11242.7085,3.056e-01,3.103e-01
1413.9,93002.6107,11260.3333,3.042e-01,3.152e-01
1422.9,93703.3786,11275.3880,3.061e-01,3.201e-01
1431.9,94433.6068,11291.7451,3.097e-01,3.251e-01
1440.9,95176.8025,11312.6045,3.153e-01,3.307e-01
1446.9,95677.9379,11314.5510,3.191e-01,3.333e-01
1448.1,95774.0693,11314.2205,3.196e-01,3.337e-01
1457.1,96526.4646,11332.4903,3.232e-01,3.392e-01
1466.1,97272.3823,11352.5761,3.285e-01,3.448e-01
1475.2,98009.2464,11374.5666,3.356e-01,3.505e-01
1484.2,98731.9148,11397.5686,3.442e-01,3.562e-01
1493.2,99435.9682,11425.0788,3.548e-01,3.624e-01
1497.9,99791.9429,11429.7664,3.590e-01,3.646e-01
1499.3,99892.5112,11430.8238,3.597e-01,3.652e-01
1508.3,100556.5809,11461.1837,3.653e-01,3.712e-01
1517.3,101187.2243,11493.1058,3.718e-01,3.772e-01
1526.4,101777.7995,11526.6511,3.790e-01,3.832e-01
1535.4,102315.4586,11561.2350,3.868e-01,3.892e-01
1544.5,102788.2960,11597.9999,3.954e-01,3.953e-01
