x_m,rms_L_mm,rms_V_mm,rms_Tcw_rad,rms_Tg_rad
696.4,0.0846,1.0469,3.085e-04,2.170e-05
700.3,0.0746,0.8754,2.588e-04,1.827e-05
704.9,0.1084,0.5100,1.883e-04,1.114e-05
705.5,0.1009,0.4876,1.971e-04,1.089e-05
711.6,0.0000,0.0000,9.587e-23,1.187e-23
716.9,0.5042,2.9170,2.350e-04,8.750e-05
722.2,0.0000,0.0000,4.622e-16,3.904e-18
725.0,5.9000,11.2413,2.351e-03,3.869e-04
733.5,64.4102,63.0559,1.650e-02,2.176e-03
742.0,169.2945,113.4738,2.668e-02,3.898e-03
750.5,306.9916,163.9773,3.613e-02,5.609e-03
759.0,467.9880,214.0313,4.456e-02,7.287e-03
767.5,645.8981,263.9768,5.259e-02,8.948e-03
768.9,676.0675,270.2887,5.376e-02,9.157e-03
774.9,808.9157,297.2441,5.347e-02,1.002e-02
783.9,1015.6191,348.6808,4.783e-02,1.162e-02
792.9,1229.2293,397.9310,4.342e-02,1.311e-02
801.7,1439.8685,446.1323,3.906e-02,1.454e-02
810.2,1648.4387,491.8507,3.542e-02,1.588e-02
818.8,1856.5052,539.0200,3.155e-02,1.724e-02
825.9,2029.4294,569.2587,3.108e-02,1.813e-02
833.1,2201.1391,599.3837,3.039e-02,1.901e-02
841.7,2405.4605,644.7711,2.713e-02,2.027e-02
850.3,2603.4059,686.4972,2.538e-02,2.144e-02
858.9,2796.3408,727.5695,2.435e-02,2.258e-02
867.5,2977.4213,766.8075,2.415e-02,2.367e-02
876.1,3147.5563,805.3522,2.479e-02,2.476e-02
882.7,3263.0973,830.8523,2.548e-02,2.540e-02
882.9,3265.2429,831.3590,2.549e-02,2.541e-02
884.7,3296.5405,837.0667,2.564e-02,2.556e-02
893.4,3453.8356,870.5745,2.642e-02,2.643e-02
902.0,3624.2126,903.0469,2.711e-02,2.725e-02
910.7,3803.2775,934.7870,2.776e-02,2.805e-02
919.3,3988.6553,965.6638,2.843e-02,2.881e-02
928.0,4177.9681,995.4554,2.917e-02,2.954e-02
936.9,4375.1647,1025.6618,3.004e-02,3.027e-02
939.9,4441.7970,1033.6727,3.038e-02,3.046e-02
945.4,4563.5381,1048.4588,3.042e-02,3.079e-02
954.1,4757.4647,1077.1157,2.992e-02,3.141e-02
