x_m,rms_L_mm,rms_V_mm,rms_Tcw_rad,rms_Tg_rad
690.9,2.0880,4.7948,9.508e-04,1.259e-04
695.3,0.0000,0.0000,1.153e-22,6.715e-24
696.4,0.0369,0.5190,1.315e-04,1.302e-05
700.3,0.0325,0.4337,1.104e-04,1.094e-05
704.9,0.0469,0.2443,8.105e-05,6.434e-06
705.5,0.0444,0.2291,8.509e-05,6.178e-06
711.6,0.0000,0.0000,8.864e-23,8.481e-24
716.9,0.2210,1.3855,1.090e-04,4.268e-05
722.2,0.0000,0.0000,1.103e-15,4.614e-17
725.0,2.5919,5.1693,1.004e-03,1.936e-04
733.5,28.1394,28.6153,7.081e-03,1.092e-03
742.0,73.9400,51.7669,1.143e-02,1.948e-03
750.5,134.0399,74.9626,1.546e-02,2.794e-03
759.0,204.3083,97.9566,1.906e-02,3.618e-03
767.5,281.8735,120.8478,2.249e-02,4.428e-03
768.9,295.0647,123.7175,2.299e-02,4.530e-03
774.9,352.9671,136.4909,2.284e-02,4.953e-03
783.9,443.0483,161.2015,2.033e-02,5.719e-03
792.9,535.9911,184.5397,1.838e-02,6.430e-03
801.7,627.5717,207.2058,1.647e-02,7.105e-03
810.2,718.0005,228.5205,1.489e-02,7.733e-03
818.8,808.0631,250.3434,1.325e-02,8.360e-03
825.9,882.5556,264.1910,1.308e-02,8.779e-03
833.1,956.3457,277.8617,1.288e-02,9.187e-03
841.7,1043.4726,298.3767,1.166e-02,9.760e-03
850.3,1127.2086,317.0176,1.110e-02,1.028e-02
858.9,1207.4723,335.1473,1.085e-02,1.079e-02
867.5,1281.3199,352.2559,1.097e-02,1.126e-02
876.1,1348.0227,368.6490,1.154e-02,1.173e-02
882.2,1387.8850,378.7999,1.198e-02,1.198e-02
882.4,1388.5451,379.0337,1.199e-02,1.198e-02
882.9,1391.9684,379.6640,1.200e-02,1.199e-02
883.6,1396.3909,380.4871,1.201e-02,1.201e-02
884.7,1402.5176,382.0619,1.204e-02,1.204e-02
893.4,1463.7188,395.9193,1.259e-02,1.239e-02
902.0,1532.1649,409.5222,1.303e-02,1.272e-02
910.7,1606.5298,422.7862,1.337e-02,1.304e-02
919.3,1684.6265,435.6845,1.368e-02,1.334e-02
928.0,1765.6348,448.0995,1.399e-02,1.362e-02
936.9,1850.4174,460.6240,1.433e-02,1.390e-02
939.9,1879.3883,464.0008,1.449e-02,1.398e-02
945.4,1932.0464,470.2849,1.442e-02,1.412e-02
954.1,2016.4636,482.2857,1.389e-02,1.434e-02
962.8,2101.1044,493.3118,1.362e-02,1.455e-02
971.5,2185.5299,503.9807,1.351e-02,1.474e-02
980.2,2269.5295,514.0125,1.357e-02,1.491e-02
988.9,2352.5091,523.9103,1.381e-02,1.507e-02
996.9,2427.5749,531.1014,1.406e-02,1.519e-02
1003.5,2487.8034,536.6582,1.411e-02,1.528e-02
1012.2,2566.6431,545.2966,1.416e-02,1.538e-02
1020.9,2642.2816,553.0790,1.431e-02,1.547e-02
1029.7,2714.4673,560.4484,1.453e-02,1.555e-02
1038.5,2781.0520,567.3045,1.484e-02,1.561e-02
1047.2,2841.1427,573.6248,1.538e-02,1.566e-02
1053.2,2876.1138,577.7242,1.569e-02,1.568e-02
1053.5,2877.2819,577.9004,1.569e-02,1.568e-02
1053.9,2879.8668,578.1417,1.569e-02,1.569e-02
1054.6,2883.9317,578.5132,1.569e-02,1.569e-02
1056.0,2891.1750,579.3294,1.568e-02,1.569e-02
1064.8,2946.9813,584.6251,1.558e-02,1.568e-02
1073.6,3008.9695,589.6624,1.549e-02,1.566e-02
1082.4,3075.8665,594.4199,1.540e-02,1.564e-02
1091.2,3145.7792,598.8929,1.534e-02,1.561e-02
1100.0,3217.9952,603.0679,1.533e-02,1.558e-02
1108.8,3291.3540,607.0196,1.539e-02,1.554e-02
1110.9,3308.9648,607.7161,1.540e-02,1.553e-02
1116.9,3359.2509,609.7071,1.519e-02,1.550e-02
1125.9,3435.1146,613.3360,1.478e-02,1.544e-02
1134.9,3510.8355,616.4957,1.458e-02,1.537e-02
1143.9,3586.0753,619.4556,1.454e-02,1.531e-02
1152.9,3660.5528,622.1285,1.465e-02,1.525e-02
1161.9,3733.4610,624.6896,1.493e-02,1.520e-02
1167.9,3781.9186,625.8401,1.504e-02,1.515e-02
1176.6,3850.2169,627.3167,1.495e-02,1.508e-02
1185.5,3917.6783,629.3447,1.492e-02,1.502e-02
1194.4,3982.0615,631.0201,1.491e-02,1.497e-02
1203.3,4042.8720,632.6267,1.491e-02,1.492e-02
1212.1,4098.4472,634.1350,1.488e-02,1.488e-02
1221.0,4147.6569,635.6090,1.486e-02,1.486e-02
