x_m,rms_L_mm,rms_V_mm,rms_Tcw_rad,rms_Tg_rad
696.4,0.0855,1.0982,3.120e-04,2.402e-05
700.3,0.0762,0.9183,2.619e-04,2.020e-05
704.9,0.1111,0.5325,1.916e-04,1.209e-05
705.5,0.1034,0.5080,2.010e-04,1.170e-05
711.6,0.0000,0.0000,9.760e-23,1.218e-23
716.9,0.5165,2.9952,2.406e-04,8.972e-05
722.2,0.0000,0.0000,4.837e-16,4.003e-18
725.0,6.0444,11.5413,2.409e-03,3.967e-04
733.5,65.9862,64.7294,1.691e-02,2.231e-03
742.0,173.4367,116.4916,2.734e-02,3.997e-03
750.5,314.5034,168.3391,3.702e-02,5.750e-03
759.0,479.4401,219.7210,4.566e-02,7.470e-03
767.5,661.7054,270.9835,5.389e-02,9.172e-03
768.9,692.6134,277.4613,5.509e-02,9.386e-03
774.9,828.7146,305.1280,5.480e-02,1.027e-02
783.9,1040.4805,357.9115,4.902e-02,1.191e-02
792.9,1259.3243,408.4338,4.450e-02,1.343e-02
801.7,1475.1263,457.8650,4.003e-02,1.489e-02
810.2,1688.8113,504.7363,3.631e-02,1.626e-02
818.8,1901.9830,553.0785,3.234e-02,1.765e-02
825.9,2079.1527,584.0636,3.184e-02,1.856e-02
833.1,2255.0809,614.9188,3.114e-02,1.946e-02
841.7,2464.4255,661.3922,2.779e-02,2.075e-02
850.3,2667.2418,704.1035,2.599e-02,2.194e-02
858.9,2864.9299,746.1327,2.492e-02,2.310e-02
867.5,3050.4780,786.2734,2.471e-02,2.420e-02
876.1,3224.8183,825.6875,2.535e-02,2.531e-02
882.7,3343.2221,851.7672,2.604e-02,2.597e-02
882.9,3345.4210,852.2858,2.605e-02,2.598e-02
884.7,3377.4959,858.1174,2.621e-02,2.612e-02
893.4,3538.6996,892.3182,2.701e-02,2.700e-02
902.0,3713.3157,925.4629,2.772e-02,2.784e-02
910.7,3896.8419,957.8611,2.837e-02,2.864e-02
919.3,4086.8450,989.3801,2.905e-02,2.942e-02
