x_m,rms_L_mm,rms_V_mm,rms_Tcw_rad,rms_Tg_rad
928.0,628.5914,169.4463,5.242e-03,5.143e-03
936.9,658.6904,174.1647,5.377e-03,5.250e-03
939.9,668.9755,175.4285,5.436e-03,5.280e-03
945.4,687.6690,177.7727,5.415e-03,5.332e-03
954.1,717.6366,182.2695,5.242e-03,5.419e-03
962.8,747.6825,186.3986,5.163e-03,5.498e-03
971.5,777.6514,190.3961,5.140e-03,5.572e-03
980.2,807.4680,194.1546,5.177e-03,5.640e-03
988.9,836.9215,197.8696,5.279e-03,5.703e-03
996.9,863.5648,200.5492,5.377e-03,5.750e-03
1003.5,884.9409,202.6217,5.394e-03,5.783e-03
1012.2,912.9208,205.8743,5.413e-03,5.826e-03
1020.9,939.7624,208.8018,5.468e-03,5.863e-03
1029.7,965.3757,211.5787,5.549e-03,5.895e-03
1038.5,988.9977,214.1640,5.660e-03,5.921e-03
1047.2,1010.3103,216.5553,5.849e-03,5.944e-03
1053.2,1022.7093,218.0957,5.957e-03,5.954e-03
1053.5,1023.1232,218.1609,5.958e-03,5.954e-03
1053.9,1024.0396,218.2488,5.957e-03,5.954e-03
1054.6,1025.4804,218.3839,5.957e-03,5.954e-03
1056.0,1028.0475,218.6863,5.952e-03,5.954e-03
1064.8,1047.8281,220.6597,5.903e-03,5.954e-03
1073.6,1069.7991,222.5278,5.863e-03,5.951e-03
1082.4,1093.5101,224.2851,5.831e-03,5.945e-03
1091.2,1118.2903,225.9318,5.812e-03,5.937e-03
1100.0,1143.8878,227.4644,5.815e-03,5.926e-03
1108.8,1169.8912,228.9125,5.843e-03,5.914e-03
1110.9,1176.1340,229.1624,5.847e-03,5.911e-03
1116.9,1193.9596,229.8773,5.775e-03,5.898e-03
1125.9,1220.8534,231.2039,5.633e-03,5.878e-03
1134.9,1247.6978,232.3544,5.568e-03,5.857e-03
1143.9,1274.3731,233.4337,5.561e-03,5.836e-03
1152.9,1300.7794,234.4076,5.606e-03,5.815e-03
1161.9,1326.6305,235.3446,5.713e-03,5.797e-03
1167.9,1343.8127,235.7550,5.754e-03,5.781e-03
1176.6,1368.0305,236.2848,5.716e-03,5.755e-03
1185.5,1391.9519,237.0368,5.697e-03,5.735e-03
1194.4,1414.7817,237.6547,5.692e-03,5.716e-03
1203.3,1436.3440,238.2487,5.689e-03,5.700e-03
1212.1,1456.0482,238.8050,5.683e-03,5.688e-03
1221.0,1473.4928,239.3463,5.681e-03,5.679e-03
1224.2,1478.8265,239.5344,5.682e-03,5.677e-03
1224.6,1479.3603,239.5519,5.682e-03,5.677e-03
1224.9,1479.9738,239.5568,5.681e-03,5.676e-03
1225.6,1481.1849,239.5616,5.681e-03,5.675e-03
1229.9,1488.4652,239.6723,5.631e-03,5.669e-03
1238.8,1505.6286,239.9051,5.485e-03,5.656e-03
1247.8,1524.2985,240.0797,5.401e-03,5.649e-03
1256.7,1544.2041,240.2235,5.353e-03,5.647e-03
1265.6,1564.7405,240.3253,5.341e-03,5.649e-03
1274.5,1585.8303,240.4575,5.369e-03,5.661e-03
1281.9,1603.3437,240.3607,5.395e-03,5.660e-03
1289.4,1621.2987,240.1919,5.378e-03,5.659e-03
1298.4,1642.5939,240.2110,5.381e-03,5.683e-03
1307.3,1663.8477,240.1674,5.438e-03,5.708e-03
1316.3,1684.8337,240.1478,5.542e-03,5.742e-03
1325.2,1705.5840,240.1241,5.682e-03,5.780e-03
1334.2,1725.8665,240.1530,5.869e-03,5.830e-03
1338.9,1736.4115,240.0348,5.930e-03,5.844e-03
1341.9,1742.9397,239.9549,5.939e-03,5.853e-03
1350.9,1762.3730,240.0202,5.997e-03,5.912e-03
1359.9,1780.9439,240.0830,6.065e-03,5.974e-03
1368.9,1798.6116,240.1995,6.134e-03,6.045e-03
1377.9,1814.9511,240.3525,6.197e-03,6.120e-03
1386.9,1829.7457,240.6066,6.245e-03,6.205e-03
1395.2,1841.3063,240.7289,6.279e-03,6.272e-03
1395.6,1841.8648,240.7119,6.279e-03,6.274e-03
1395.9,1842.2171,240.6934,6.280e-03,6.275e-03
1396.7,1843.1585,240.6466,6.283e-03,6.277e-03
1404.9,1854.2838,240.5359,6.241e-03,6.340e-03
1413.9,1867.8285,240.6317,6.197e-03,6.428e-03
1422.9,1882.1939,240.6687,6.224e-03,6.517e-03
1431.9,1897.1542,240.7230,6.289e-03,6.609e-03
1440.9,1912.3766,240.8506,6.400e-03,6.712e-03
1446.9,1922.6396,240.7176,6.472e-03,6.758e-03
