x_m,rms_L_mm,rms_V_mm,rms_Tcw_rad,rms_Tg_rad
696.4,0.1290,1.6367,4.707e-04,3.517e-05
700.3,0.1145,1.3686,3.950e-04,2.959e-05
704.9,0.1669,0.7948,2.885e-04,1.781e-05
705.5,0.1553,0.7588,3.025e-04,1.730e-05
711.6,0.0000,0.0000,1.469e-22,1.829e-23
716.9,0.7762,4.4960,3.615e-04,1.346e-04
722.2,0.0000,0.0000,7.214e-16,6.011e-18
725.0,9.0823,17.3228,3.620e-03,5.953e-04
733.5,99.1515,97.1591,2.541e-02,3.348e-03
742.0,260.6080,174.8518,4.108e-02,5.999e-03
750.5,472.5763,252.6741,5.562e-02,8.631e-03
759.0,720.4115,329.7998,6.860e-02,1.121e-02
767.5,994.2845,406.7505,8.097e-02,1.377e-02
768.9,1040.7270,416.4745,8.277e-02,1.409e-02
774.9,1245.2330,458.0067,8.233e-02,1.542e-02
783.9,1563.4328,537.2519,7.365e-02,1.787e-02
792.9,1892.2667,613.1117,6.686e-02,2.016e-02
801.7,2216.5294,687.3415,6.014e-02,2.236e-02
810.2,2537.6097,757.7341,5.454e-02,2.442e-02
818.8,2857.9175,830.3449,4.857e-02,2.650e-02
825.9,3124.1283,876.8869,4.783e-02,2.787e-02
833.1,3388.4724,923.2406,4.677e-02,2.922e-02
841.7,3703.0253,993.0662,4.174e-02,3.116e-02
850.3,4007.7670,1057.2458,3.904e-02,3.294e-02
858.9,4304.8007,1120.4070,3.742e-02,3.470e-02
867.5,4583.5907,1180.7363,3.711e-02,3.636e-02
876.1,4845.5372,1239.9813,3.808e-02,3.802e-02
882.7,5023.4359,1279.1833,3.912e-02,3.901e-02
882.9,5026.7397,1279.9627,3.914e-02,3.903e-02
884.7,5074.9306,1288.7312,3.937e-02,3.925e-02
893.4,5317.1301,1340.1703,4.057e-02,4.057e-02
902.0,5579.4784,1390.0223,4.164e-02,4.183e-02
910.7,5855.2104,1438.7525,4.263e-02,4.304e-02
919.3,6140.6703,1486.1609,4.364e-02,4.421e-02
928.0,6432.1972,1531.9084,4.478e-02,4.531e-02
936.9,6735.8732,1578.2974,4.610e-02,4.642e-02
939.9,6838.4866,1590.6072,4.663e-02,4.671e-02
945.4,7025.9706,1613.3283,4.669e-02,4.722e-02
954.1,7324.6286,1657.3521,4.589e-02,4.816e-02
962.8,7624.1322,1697.9938,4.580e-02,4.902e-02
971.5,7921.9457,1737.6136,4.614e-02,4.984e-02
980.2,8218.9910,1775.1011,4.691e-02,5.059e-02
988.9,8512.2049,1812.5857,4.822e-02,5.133e-02
996.9,8778.8637,1839.5283,4.925e-02,5.184e-02
1003.5,8993.0545,1860.6816,4.951e-02,5.220e-02
1012.2,9275.9074,1894.5739,4.992e-02,5.277e-02
1020.9,9549.2089,1925.4251,5.058e-02,5.326e-02
1029.7,9815.0139,1955.1769,5.145e-02,5.372e-02
1038.5,10065.1142,1983.2462,5.248e-02,5.413e-02
1047.2,10300.9722,2010.2359,5.398e-02,5.450e-02
1053.8,10458.0709,2028.0058,5.483e-02,5.470e-02
1053.9,10460.5929,2028.3220,5.483e-02,5.470e-02
1056.0,10510.6147,2033.0407,5.466e-02,5.474e-02
1064.8,10731.5458,2056.3362,5.390e-02,5.493e-02
1073.6,10968.0660,2078.1615,5.337e-02,5.508e-02
1082.4,11214.9628,2098.8618,5.304e-02,5.520e-02
1091.2,11468.9074,2118.3717,5.294e-02,5.530e-02
1100.0,11727.1131,2136.6724,5.308e-02,5.537e-02
1108.8,11988.0500,2154.1160,5.348e-02,5.543e-02
1110.9,12049.7206,2157.1364,5.353e-02,5.542e-02
1116.9,12227.4140,2165.7818,5.306e-02,5.537e-02
1125.9,12493.7633,2181.8641,5.229e-02,5.535e-02
1134.9,12759.5171,2196.0155,5.203e-02,5.530e-02
1143.9,13022.8530,2209.4039,5.218e-02,5.525e-02
1152.9,13284.1746,2221.6166,5.268e-02,5.519e-02
1161.9,13540.0002,2233.4412,5.364e-02,5.514e-02
1167.9,13711.1950,2238.8478,5.398e-02,5.505e-02
1176.6,13952.9978,2246.0386,5.373e-02,5.489e-02
1185.5,14194.5983,2255.6989,5.369e-02,5.481e-02
1194.4,14427.7258,2263.7799,5.381e-02,5.471e-02
1203.3,14653.6213,2271.4473,5.404e-02,5.463e-02
1212.1,14866.2088,2278.4435,5.429e-02,5.457e-02
1221.0,15066.5197,2285.1946,5.461e-02,5.453e-02
1224.8,15143.0641,2287.2877,5.467e-02,5.451e-02
1224.9,15144.8911,2287.3074,5.467e-02,5.451e-02
1229.9,15249.3597,2288.5688,5.411e-02,5.442e-02
1238.8,15443.5695,2292.1913,5.287e-02,5.435e-02
1247.8,15645.9363,2294.6415,5.216e-02,5.429e-02
1256.7,15853.6978,2296.6177,5.179e-02,5.427e-02
1265.6,16064.2849,2297.9014,5.174e-02,5.427e-02
1274.5,16276.4393,2299.1413,5.208e-02,5.433e-02
1281.9,16451.4483,2298.2640,5.230e-02,5.431e-02
1289.4,16629.3204,2296.7325,5.220e-02,5.428e-02
1298.4,16839.4279,2296.4461,5.235e-02,5.441e-02
1307.3,17047.8528,2295.3600,5.285e-02,5.455e-02
1316.3,17253.2510,2294.1483,5.366e-02,5.475e-02
1325.2,17455.8187,2292.6030,5.469e-02,5.497e-02
1334.2,17653.7574,2291.1119,5.605e-02,5.527e-02
1338.9,17756.7374,2289.3012,5.648e-02,5.536e-02
1341.9,17820.4446,2288.0560,5.650e-02,5.541e-02
1350.9,18010.5454,2286.0821,5.673e-02,5.575e-02
1359.9,18192.6603,2283.7637,5.703e-02,5.611e-02
1368.9,18367.1778,2281.4839,5.735e-02,5.653e-02
1377.9,18529.8688,2279.0553,5.766e-02,5.697e-02
1386.9,18679.9863,2277.2360,5.786e-02,5.749e-02
1395.8,18808.7729,2273.1555,5.802e-02,5.785e-02
1404.9,18935.2608,2267.1661,5.751e-02,5.818e-02
1413.9,19073.1818,2262.4805,5.695e-02,5.871e-02
1422.9,19216.7049,2256.9134,5.699e-02,5.923e-02
1431.9,19365.0742,2251.2670,5.729e-02,5.977e-02
1440.9,19514.6606,2245.6331,5.792e-02,6.037e-02
1446.9,19615.3942,2240.8830,5.840e-02,6.066e-02
1448.1,19634.3888,2239.8625,5.844e-02,6.071e-02
1457.1,19785.1375,2233.3527,5.870e-02,6.131e-02
1466.1,19933.9514,2226.8061,5.924e-02,6.192e-02
1475.2,20080.9263,2220.2671,6.007e-02,6.256e-02
1484.2,20225.0755,2213.7113,6.115e-02,6.321e-02
1493.2,20365.7158,2207.3288,6.254e-02,6.390e-02
1497.9,20437.0474,2203.4003,6.312e-02,6.416e-02
1499.3,20457.1138,2202.2273,6.321e-02,6.423e-02
1508.3,20590.7614,2195.7325,6.380e-02,6.489e-02
1517.3,20718.4714,2189.3156,6.457e-02,6.556e-02
1526.4,20839.6387,2182.9755,6.549e-02,6.624e-02
1535.4,20951.9033,2176.6358,6.651e-02,6.692e-02
1544.5,21054.1977,2170.5091,6.772e-02,6.762e-02
1546.9,21077.9863,2168.3780,6.791e-02,6.774e-02
