x_m,rms_L_mm,rms_V_mm,rms_Tcw_rad,rms_Tg_rad
21.0,0.0000,0.0000,3.575e-12,1.519e-13
43.9,0.0000,0.0000,1.952e-23,1.290e-24
46.4,0.1118,0.0972,2.536e-05,2.603e-06
48.8,0.0000,0.0000,1.713e-23,2.639e-24
49.9,0.6059,0.4543,4.413e-05,1.275e-05
50.8,1.2454,1.1014,1.587e-04,3.038e-05
57.5,7.7451,6.5105,1.034e-03,1.784e-04
65.9,19.0229,13.0657,1.663e-03,3.628e-04
71.9,28.7457,17.6985,1.906e-03,4.944e-04
77.9,39.4891,22.2666,2.081e-03,6.242e-04
86.4,56.0393,28.8582,2.199e-03,8.114e-04
89.9,63.1608,30.9497,2.339e-03,8.697e-04
92.2,67.8606,32.2803,2.406e-03,9.067e-04
100.8,86.2764,38.7712,2.289e-03,1.090e-03
106.6,98.8681,42.9400,2.225e-03,1.206e-03
113.9,115.0757,48.1745,2.140e-03,1.352e-03
121.0,130.7657,53.0718,2.078e-03,1.487e-03
126.7,143.5244,56.9751,2.046e-03,1.594e-03
135.3,162.4856,62.5756,2.044e-03,1.746e-03
141.1,174.9354,66.3487,2.055e-03,1.848e-03
146.9,187.4090,69.3021,2.137e-03,1.926e-03
155.4,205.0624,73.3895,2.183e-03,2.033e-03
161.1,216.6556,76.7414,2.170e-03,2.120e-03
167.9,229.9582,80.3025,2.212e-03,2.211e-03
175.4,244.0048,84.0987,2.284e-03,2.307e-03
181.1,254.1522,86.8516,2.352e-03,2.375e-03
189.7,268.3180,90.7181,2.456e-03,2.470e-03
195.4,276.9223,93.2887,2.530e-03,2.532e-03
203.9,288.2567,96.1150,2.602e-03,2.597e-03
204.1,288.4351,96.1601,2.602e-03,2.598e-03
209.9,295.3728,97.8616,2.620e-03,2.630e-03
215.9,302.9768,99.7159,2.652e-03,2.671e-03
223.8,312.8218,101.9626,2.698e-03,2.717e-03
230.9,321.7407,103.8618,2.740e-03,2.755e-03
238.0,330.3912,105.6537,2.781e-03,2.791e-03
245.9,339.9212,107.5439,2.824e-03,2.828e-03
251.9,346.8383,108.9039,2.855e-03,2.855e-03
257.9,353.6565,110.2535,2.889e-03,2.881e-03
