x_m,rms_L_mm,rms_V_mm,rms_Tcw_rad,rms_Tg_rad
696.4,0.1661,1.9203,6.055e-04,3.519e-05
700.3,0.1427,1.6050,5.072e-04,2.973e-05
704.9,0.2061,0.9421,3.637e-04,1.903e-05
705.5,0.1918,0.9044,3.791e-04,1.899e-05
711.6,0.0000,0.0000,1.849e-22,2.247e-23
716.9,0.9581,5.5294,4.476e-04,1.675e-04
722.2,0.0000,0.0000,8.440e-16,7.490e-18
725.0,11.2116,21.3154,4.469e-03,7.398e-04
733.5,122.4008,119.5922,3.136e-02,4.160e-03
742.0,321.7146,215.2030,5.071e-02,7.455e-03
750.5,583.3799,310.9893,6.866e-02,1.073e-02
759.0,889.3160,405.9417,8.468e-02,1.394e-02
767.5,1227.3853,500.7185,9.996e-02,1.713e-02
768.9,1284.7141,512.6975,1.022e-01,1.753e-02
774.9,1537.1485,563.8547,1.016e-01,1.919e-02
783.9,1929.9132,661.5122,9.093e-02,2.225e-02
792.9,2335.7867,755.0728,8.256e-02,2.512e-02
801.7,2735.9996,846.6897,7.429e-02,2.787e-02
810.2,3132.2625,933.6310,6.742e-02,3.045e-02
818.8,3527.5480,1023.3867,6.012e-02,3.308e-02
825.9,3856.0517,1080.9350,5.925e-02,3.480e-02
833.1,4182.2305,1138.3179,5.797e-02,3.649e-02
841.7,4570.3336,1224.8340,5.185e-02,3.894e-02
850.3,4946.2954,1304.4056,4.861e-02,4.121e-02
858.9,5312.7058,1382.7686,4.672e-02,4.343e-02
867.5,5656.5640,1457.6586,4.644e-02,4.554e-02
876.1,5979.5906,1531.2850,4.773e-02,4.766e-02
882.7,6198.9222,1579.9306,4.906e-02,4.892e-02
882.9,6202.9944,1580.8942,4.908e-02,4.894e-02
884.7,6262.3977,1591.8018,4.937e-02,4.922e-02
893.4,6560.9257,1656.0087,5.084e-02,5.092e-02
902.0,6884.2430,1718.2003,5.217e-02,5.255e-02
910.7,7224.0094,1778.9593,5.343e-02,5.411e-02
919.3,7575.7141,1838.0299,5.474e-02,5.561e-02
928.0,7934.8439,1894.9804,5.620e-02,5.704e-02
936.9,8308.8830,1952.6837,5.792e-02,5.847e-02
939.9,8435.2605,1967.9497,5.858e-02,5.884e-02
945.4,8666.1434,1996.1278,5.867e-02,5.949e-02
954.1,9033.8921,2050.7973,5.778e-02,6.071e-02
962.8,9402.6213,2101.1782,5.776e-02,6.181e-02
971.5,9769.2116,2150.2257,5.827e-02,6.286e-02
