x_m,rms_L_mm,rms_V_mm,rms_Tcw_rad,rms_Tg_rad
3463.4,809.5652,261.3617,9.251e-03,5.975e-03
3471.4,796.8833,258.2607,9.045e-03,5.919e-03
3478.1,785.4832,255.4247,8.787e-03,5.868e-03
3483.4,776.0698,253.3607,8.633e-03,5.831e-03
3484.0,774.9907,253.1325,8.616e-03,5.827e-03
3492.8,758.3910,248.9595,8.156e-03,5.753e-03
3498.7,746.7120,246.0033,7.804e-03,5.701e-03
3507.4,728.6182,241.4388,7.249e-03,5.620e-03
3513.4,715.6037,238.1504,6.856e-03,5.562e-03
3519.4,702.2229,234.7543,6.466e-03,5.501e-03
3528.1,682.0227,229.5911,5.936e-03,5.408e-03
3534.4,667.1021,225.6740,5.601e-03,5.336e-03
3542.9,646.0902,220.1539,5.302e-03,5.235e-03
3543.3,645.3708,219.9200,5.297e-03,5.232e-03
3543.4,645.1488,219.8545,5.298e-03,5.231e-03
3549.4,629.6224,215.7313,5.263e-03,5.151e-03
3555.4,613.1526,210.5892,5.175e-03,5.043e-03
3563.6,589.2980,203.5375,5.090e-03,4.895e-03
3570.4,568.2714,197.3333,5.026e-03,4.763e-03
3578.4,542.5352,189.7621,4.970e-03,4.598e-03
3585.4,518.9882,182.7960,4.943e-03,4.445e-03
3591.4,498.2424,176.6906,4.944e-03,4.309e-03
3599.1,470.7098,168.2732,4.992e-03,4.119e-03
3603.4,455.1948,164.2898,4.995e-03,4.029e-03
3606.4,444.1698,161.4497,4.972e-03,3.964e-03
3614.0,415.7906,152.5563,4.958e-03,3.756e-03
3621.4,387.3870,143.7137,4.963e-03,3.548e-03
3627.4,364.0524,136.3255,4.990e-03,3.372e-03
3634.8,334.9599,127.0144,5.046e-03,3.148e-03
3642.4,304.5780,117.0992,5.135e-03,2.908e-03
3649.7,275.4096,107.5183,5.226e-03,2.674e-03
3657.4,244.1709,96.6367,5.419e-03,2.405e-03
3663.4,220.0015,89.5634,5.294e-03,2.232e-03
3670.5,191.4978,80.9173,4.953e-03,2.019e-03
3678.4,160.1111,69.1013,4.749e-03,1.723e-03
3685.4,132.7202,58.8789,4.455e-03,1.466e-03
3693.4,102.3870,46.9628,4.049e-03,1.166e-03
3699.4,80.3838,37.9471,3.653e-03,9.394e-04
3706.3,56.1041,27.4896,3.062e-03,6.763e-04
3715.3,26.6542,13.7024,1.831e-03,3.329e-04
3722.9,3.6547,1.7699,1.595e-04,4.255e-05
3723.9,0.7072,0.3350,1.407e-05,8.022e-06
3724.2,0.0000,0.0000,2.175e-22,1.244e-23
3727.2,8.3435,4.5718,5.226e-04,1.090e-04
3734.9,29.1914,17.3360,2.083e-03,4.155e-04
3741.9,48.1009,28.6764,2.973e-03,6.901e-04
3749.9,69.9197,41.4325,3.630e-03,9.998e-04
3755.9,86.6555,50.9622,4.040e-03,1.231e-03
3762.6,105.6098,61.4164,4.419e-03,1.484e-03
3770.9,129.4844,74.4971,4.790e-03,1.799e-03
3773.9,138.1528,78.2409,4.994e-03,1.889e-03
3777.4,148.1905,82.4978,5.108e-03,1.990e-03
3785.9,172.8825,95.2975,4.912e-03,2.297e-03
3791.9,190.2014,103.8840,4.829e-03,2.501e-03
3798.1,207.9002,112.6400,4.743e-03,2.708e-03
3806.9,232.6862,124.6991,4.656e-03,2.991e-03
3812.9,249.2156,132.6786,4.616e-03,3.177e-03
3821.8,273.0219,144.0040,4.598e-03,3.439e-03
3827.8,288.3013,151.4707,4.592e-03,3.610e-03
3830.9,296.2974,154.6174,4.636e-03,3.682e-03
