x_m,rms_L_mm,rms_V_mm,rms_Tcw_rad,rms_Tg_rad
704.9,0.0659,0.3437,1.146e-04,8.667e-06
705.5,0.0614,0.3250,1.200e-04,8.210e-06
711.6,0.0000,0.0000,5.793e-23,7.266e-24
716.9,0.3068,1.8217,1.433e-04,5.509e-05
722.2,0.0000,0.0000,3.159e-16,2.403e-18
725.0,3.5891,7.0373,1.434e-03,2.427e-04
733.5,39.1808,39.4478,1.006e-02,1.365e-03
742.0,102.9815,71.0123,1.627e-02,2.446e-03
750.5,186.7419,102.6229,2.203e-02,3.519e-03
759.0,284.6748,133.9411,2.717e-02,4.573e-03
767.5,392.8957,165.1702,3.208e-02,5.615e-03
768.9,411.2475,169.1137,3.279e-02,5.746e-03
774.9,492.0575,185.9585,3.263e-02,6.289e-03
783.9,617.7923,218.0576,2.922e-02,7.288e-03
792.9,747.7279,248.7274,2.656e-02,8.219e-03
801.7,875.8560,278.6939,2.393e-02,9.111e-03
810.2,1002.7254,307.0754,2.175e-02,9.947e-03
818.8,1129.2889,336.3118,1.943e-02,1.079e-02
825.9,1234.4760,355.0336,1.916e-02,1.135e-02
833.1,1338.9257,373.6504,1.875e-02,1.189e-02
841.7,1463.2135,401.6677,1.680e-02,1.267e-02
850.3,1583.6253,427.3882,1.576e-02,1.339e-02
858.9,1700.9923,452.6720,1.515e-02,1.409e-02
867.5,1811.1531,476.7939,1.505e-02,1.476e-02
876.1,1914.6613,500.4552,1.544e-02,1.542e-02
882.7,1984.9624,516.0874,1.586e-02,1.582e-02
882.9,1986.2682,516.3974,1.587e-02,1.582e-02
884.7,2005.3138,519.8797,1.596e-02,1.591e-02
893.4,2101.0314,540.2929,1.643e-02,1.643e-02
902.0,2204.7111,560.0501,1.685e-02,1.693e-02
910.7,2313.6818,579.3413,1.723e-02,1.741e-02
919.3,2426.5009,598.0893,1.763e-02,1.786e-02
928.0,2541.7235,616.1636,1.808e-02,1.830e-02
936.9,2661.7551,634.4740,1.860e-02,1.873e-02
939.9,2702.3164,639.3264,1.881e-02,1.884e-02
945.4,2776.4282,648.2796,1.883e-02,1.904e-02
954.1,2894.4941,665.6342,1.850e-02,1.941e-02
962.8,3012.9045,681.6384,1.845e-02,1.974e-02
971.5,3130.6578,697.2287,1.857e-02,2.005e-02
980.2,3248.1192,711.9668,1.886e-02,2.035e-02
988.9,3364.0789,726.6893,1.936e-02,2.063e-02
996.9,3469.5480,737.2526,1.976e-02,2.082e-02
1003.5,3554.2751,745.5306,1.986e-02,2.096e-02
1012.2,3666.1744,758.7980,2.000e-02,2.117e-02
1020.9,3774.3125,770.8539,2.026e-02,2.136e-02
1029.7,3879.5019,782.4619,2.059e-02,2.153e-02
1038.5,3978.4984,793.3942,2.099e-02,2.168e-02
1047.2,4071.8811,803.8752,2.159e-02,2.181e-02
1053.8,4134.1027,810.7755,2.194e-02,2.188e-02
1053.9,4135.1024,810.8986,2.193e-02,2.188e-02
1056.0,4154.9207,812.7195,2.187e-02,2.190e-02
1064.8,4242.4526,821.6703,2.156e-02,2.195e-02
1073.6,4336.1662,830.0463,2.134e-02,2.200e-02
1082.4,4434.0001,837.9816,2.120e-02,2.203e-02
1091.2,4534.6387,845.4527,2.115e-02,2.205e-02
1100.0,4636.9800,852.4551,2.119e-02,2.207e-02
1108.8,4740.4195,859.1242,2.134e-02,2.207e-02
1110.9,4764.8692,860.2767,2.136e-02,2.206e-02
1116.9,4835.3226,863.5786,2.116e-02,2.204e-02
1125.9,4940.9421,869.7368,2.082e-02,2.201e-02
1134.9,5046.3448,875.1523,2.069e-02,2.198e-02
1143.9,5150.8085,880.2800,2.073e-02,2.194e-02
1152.9,5254.4933,884.9609,2.090e-02,2.191e-02
1161.9,5356.0192,889.4981,2.126e-02,2.187e-02
1167.9,5423.9707,891.5680,2.139e-02,2.183e-02
1176.6,5519.9677,894.3153,2.128e-02,2.176e-02
1185.5,5615.9055,898.0288,2.124e-02,2.172e-02
1194.4,5708.5045,901.1337,2.127e-02,2.167e-02
1203.3,5798.2565,904.0842,2.135e-02,2.163e-02
1212.1,5882.7533,906.7785,2.146e-02,2.159e-02
1221.0,5962.4050,909.3768,2.159e-02,2.157e-02
1224.8,5992.8582,910.1859,2.162e-02,2.156e-02
1224.9,5993.5860,910.1936,2.162e-02,2.156e-02
1229.9,6035.1635,910.6590,2.140e-02,2.152e-02
1238.8,6112.4570,911.9966,2.090e-02,2.148e-02
