x_m,rms_L_mm,rms_V_mm,rms_Tcw_rad,rms_Tg_rad
3932.9,2246.3325,1214.2260,2.839e-02,2.848e-02
3941.0,2265.7682,1225.7909,2.849e-02,2.870e-02
3944.9,2273.5895,1230.1759,2.872e-02,2.880e-02
3947.0,2277.4071,1232.1007,2.877e-02,2.884e-02
3953.0,2286.6476,1237.0600,2.848e-02,2.892e-02
3959.9,2294.3845,1241.2272,2.820e-02,2.899e-02
3968.0,2299.2068,1244.0162,2.786e-02,2.902e-02
3973.9,2299.8810,1244.6265,2.760e-02,2.901e-02
3982.9,2296.2968,1243.1412,2.721e-02,2.894e-02
3988.9,2290.7937,1240.7597,2.698e-02,2.887e-02
3995.9,2281.4489,1235.8739,2.669e-02,2.873e-02
4001.9,2270.8384,1232.1438,2.668e-02,2.865e-02
4003.9,2266.9271,1230.4712,2.666e-02,2.862e-02
4009.9,2253.1705,1222.1107,2.636e-02,2.842e-02
4018.9,2229.0856,1207.3274,2.601e-02,2.806e-02
4025.0,2210.5443,1195.7809,2.582e-02,2.779e-02
4031.9,2187.6276,1180.6952,2.565e-02,2.744e-02
4040.0,2158.8607,1160.7814,2.550e-02,2.698e-02
4046.0,2137.1124,1144.2583,2.548e-02,2.660e-02
4055.0,2104.2844,1116.2531,2.571e-02,2.595e-02
4058.2,2093.8050,1106.5811,2.578e-02,2.578e-02
4058.7,2092.4340,1105.2782,2.577e-02,2.576e-02
4058.9,2091.6026,1104.8438,2.577e-02,2.576e-02
4059.7,2088.9434,1102.9806,2.576e-02,2.574e-02
4061.0,2084.1915,1097.7292,2.576e-02,2.565e-02
4067.9,2049.5845,1067.0556,2.599e-02,2.495e-02
4076.1,1994.6968,1028.3076,2.613e-02,2.406e-02
4082.1,1945.4647,998.1752,2.599e-02,2.337e-02
4091.2,1860.4908,950.4156,2.539e-02,2.227e-02
4097.2,1796.8248,916.8143,2.475e-02,2.149e-02
4103.9,1720.7082,878.2670,2.389e-02,2.060e-02
4112.3,1618.1217,826.1773,2.238e-02,1.939e-02
4115.9,1571.5921,808.1098,2.236e-02,1.899e-02
4118.3,1539.9411,795.9917,2.234e-02,1.871e-02
4127.4,1416.4254,734.9285,2.026e-02,1.728e-02
4133.4,1330.2313,693.4387,1.887e-02,1.631e-02
4139.9,1234.7812,647.2627,1.727e-02,1.523e-02
4148.5,1104.4723,584.2688,1.512e-02,1.375e-02
4154.6,1010.8539,538.6537,1.361e-02,1.268e-02
4163.6,867.9882,468.9471,1.158e-02,1.104e-02
4169.7,771.7196,419.8019,1.038e-02,9.884e-03
4172.9,719.8153,399.0182,9.966e-03,9.404e-03
4175.7,675.2087,381.0557,9.574e-03,8.988e-03
4181.9,576.1712,329.2022,8.143e-03,7.762e-03
4187.9,480.8448,279.7155,6.894e-03,6.594e-03
4196.9,340.8070,204.1979,5.131e-03,4.811e-03
4202.9,249.0441,152.7478,3.995e-03,3.596e-03
4211.9,119.2925,75.6847,2.233e-03,1.780e-03
4218.1,36.3292,22.2941,6.472e-04,5.245e-04
4219.9,13.1963,6.6186,1.605e-04,1.561e-04
4221.1,0.0000,0.0000,4.688e-21,5.378e-22
4224.9,1.3109,1.1372,5.821e-05,2.660e-05
4226.3,0.0000,0.0000,5.034e-11,2.108e-12
4255.3,0.0000,0.0000,4.269e-11,1.937e-13
