mode,freq,family,symmetry,order_hint,local_gate,share_L,share_V,share_T,side_ratio,r_gate,r_toppost,r_cable_t4,effm_x,effm_y,effm_z,effm_rx,effm_ry,effm_rz
20,0.1833715950202762,L,S,LS,False,0.9964141056124658,8.916587835427357e-05,0.003496728509179926,0.0,0.4168300905014579,0.3486984887850035,0.5807421541679636,2.204461234486001e-09,69.99108945340367,4.972097954749899e-06,7646753448552.183,17066107.29290267,241159836903324.0
21,0.187522878229459,V,S,VS,False,1.0351618687007694e-08,0.9999959237068037,4.0659415776518866e-06,0.0,0.005220313715965275,0.0007374691837600442,0.9944612470942316,7.313440973955115e-05,6.11661361307029e-07,285.8090090634826,98271.73501703398,984110505847738.9,2085401.438756065
22,0.1908819008680078,T,S,TS,False,0.001327374238987962,0.01375014374184538,0.9849224820191667,0.0,0.03093023666930201,0.01720129949788697,0.9685974421226502,1.467189768262152e-08,0.3536282080528023,4.800639144333956e-06,300036670689.4518,16538363.25201404,1223829360768.358
23,0.1975300650435181,SIDE,NA,SIDE,False,0.23111321119859699,0.22596351710127946,0.30900728701399827,1.0,0.001301584860603149,0.0001580637435597882,0.9986983194030893,20.20622565324257,1.169140955045712e-10,710.6521872312899,545.242360543386,9886696838833430.0,2043.82412214816
24,0.199996406621362,SIDE,NA,SIDE,False,0.13803158856367245,0.2799738521592767,0.31432287273275966,1.0,0.01275311474205479,0.00970043941318199,0.9872235716471358,2.193732823207757e-07,0.3406147098138988,5.191029427669823e-07,398043773824.918,7175058.624716431,5522825203262.745
25,0.2202651096699858,L,A,LA,False,0.9851266073021451,0.000642319886627795,0.014231072811227177,0.0,0.863073405996778,0.7422898425802783,0.1324330326467918,1.965004037810825e-05,0.0001189593142470892,1.850871696524834e-12,15757114.88819035,47069341.77577862,62739775726422.94
26,0.2211300262905127,V,A,VA,False,7.714686272039939e-07,0.9999831799827197,1.6048548653137692e-05,0.0,0.4854483446070827,0.0671436556849544,0.4751207611185058,24.52607584109673,2.872956930104419e-10,0.0001814576551385202,62.92331018602893,62511251647869.18,44439416.38770808
27,0.223427609971798,LOCAL_GATE_ROTX,NA,LOCAL,True,2.2719915413061468e-05,0.0006618659380584415,0.9993154141465286,0.0,0.9795104530916768,0.8466648725242449,0.02008023222124951,0.0003486385205022075,1.192556750240636e-09,0.00938926278736384,2467.260893713138,26904566121.75677,433016.6985009105
28,0.2252028219141136,LOCAL_GATE_ROTX,NA,LOCAL,True,2.6901736947351252e-05,0.0007828168206794094,0.9991902814423732,0.0,0.9824882478564824,0.8481977896624399,0.01725485591827634,0.001452420190553803,1.467018086383143e-13,0.003978262395407683,413.8616868872518,15876946696.75277,257148.9889570686
29,0.2253611370263779,T,A,TA,False,0.0018676976068191708,0.015249423319185605,0.9828828790739952,0.0,0.5482023642629058,0.09287618245522998,0.4148355562279716,4.386415640661302e-07,1.356886647241786e-05,1.394563712441115e-09,2419907.292110218,1127866.805151946,844076450985.9517
