mode,freq,family,symmetry,order_hint,local_gate,share_L,share_V,share_T,side_ratio,r_gate,r_toppost,r_cable_t4,effm_x,effm_y,effm_z,effm_rx,effm_ry,effm_rz
11,0.1378622675518619,SIDE,NA,SIDE,False,0.018752733493779424,0.00565312909595883,0.5138361048120726,1.0,0.018475464798577,0.003240199113613755,0.981391127183391,1.532784958767075e-08,0.6130490985848672,9.267792957656212e-09,151363292484.5729,90315.05185393312,8715378261397.549
12,0.1454017447906793,V,A,VA,False,7.58152514037553e-10,0.9999971892624459,2.80997940166779e-06,0.0,0.0003748222634077682,6.644234754939474e-05,0.99962499958873,0.001091110579308071,1.257779946587358e-09,1474.055699618996,59517.93510276065,5079677898796140.0,1547.627252083624
13,0.1464790681606116,T,A,TA,False,0.010866894497436698,0.01915867024834105,0.9699744352542223,0.0,0.009707976373329917,0.006887460566232107,0.990272616416156,0.0,0.0,0.0,0.0,0.0,0.0
14,0.1466328669036713,V,S,VS,False,6.127334106118015e-06,0.9994139016101257,0.000579971055768216,0.0,0.3355627478680098,0.06179343815978181,0.6637940848745425,53.79660857377293,7.50946384069561e-08,0.03390788426550219,3426248.468876409,138345842254040.2,452832.8066289729
15,0.1466973982344164,L,S,LS,False,0.9658112308652216,0.0005625083818004947,0.033626260752977886,0.0,0.9312064711967302,0.7278025763318009,0.06740304216018819,1.267921461216538e-06,6.419775853913806e-05,1.352647388238125e-07,568913243.3227417,6575124.072809828,142630225112591.2
16,0.1496622095234522,T,S,TS,False,0.005041900280100354,0.01526101439923905,0.9796970853206606,0.0,0.7329298257732184,0.06922707708887169,0.2614681968886891,1.358727654487791e-08,4.753063216002754e-06,9.138695210919386e-08,7396191.654570217,579407.9183480559,2746288367466.029
17,0.1658822916305146,SIDE,NA,SIDE,False,0.21972548823792287,0.010739626667999333,0.5250535814888305,1.0,0.0006970049461043027,0.0001076374996197771,0.9993026789449073,85.46383648681353,1.020303733754369e-08,427.38580623273,25736.90323849941,90999490154386.81,418.8884709763144
18,0.167400321224156,SIDE,NA,SIDE,False,0.31831916712229,0.16626464173914596,0.202148899245523,1.0,0.7399142616109396,0.6739482092659279,0.2598474547952288,0.0,0.0,0.0,0.0,0.0,0.0
19,0.1679523129022438,SIDE,NA,SIDE,False,0.02825062096554471,0.20176508676739321,0.4003376085340759,1.0,0.008416253552591622,0.003135988704854282,0.9915396278292602,0.0,0.0,0.0,0.0,0.0,0.0
20,0.1833452949406467,L,S,LS,False,0.9962237303591562,9.356724312847617e-05,0.0036827023977152847,0.0,0.4198522735932931,0.3781851280486698,0.5799935396812551,1.55983050504006e-10,70.02601267918628,5.005423228728269e-10,7645356714132.105,1728.144797494819,241286723465694.2
