      1.,  0.3682663938488955E-01,  0.1078086110439810E+04,  0.2141449897937701E-04,  0.4187289536415577E+02,  0.2295916741433737E-04, -0.6615374471092893E+07, -0.2914104952746613E+02,  0.7766981390202664E+08,  0.4585807665377389E-09,  0.1753339366177538E+04,  0.5271233683595707E-09,  0.4376317939278757E+14,  0.8492007675622342E+03,  0.6032599991575450E+16
      2.,  0.7152581167057892E-01,  0.1223912173645238E+04,  0.1547695216568841E+02, -0.1756288144793004E-05,  0.2353743135856938E-02,  0.4496835977977923E+01,  0.2487188399086094E+08,  0.3165802942113355E+04,  0.2395360483390072E+03,  0.3084548047540451E-11,  0.5540106749593651E-05,  0.2022153381283667E+02,  0.6186106132548446E+15,  0.1002230826829357E+08
      3.,  0.7338715498655904E-01,  0.1673322659267755E+04,  0.2732957340885555E-02, -0.2715081559362987E-03,  0.8491050765850292E-06, -0.4809541824463652E+03,  0.4528999002983833E+04, -0.1664126691913008E+08,  0.7469055827100243E-05,  0.7371667873992949E-07,  0.7209794310824683E-12,  0.2313169256126516E+06,  0.2051183196902855E+08,  0.2769317646737330E+15
      4.,  0.7380544968027443E-01,  0.1247210971460601E+04,  0.1244992777919689E-03,  0.7822150884998051E-04,  0.2512919491521489E-04,  0.5250050677899468E+03,  0.1927752764403095E+03,  0.1734955051056181E+08,  0.1550007017072184E-07,  0.6118604446767580E-08,  0.6314764370868619E-09,  0.2756303212051266E+06,  0.3716230720663774E+05,  0.3010069029185355E+15
      5.,  0.1012718887253631E+00,  0.5892932056374400E+03,  0.1491421392784808E-02,  0.7099713080498464E-03,  0.1181164362083420E+02, -0.2996774332055372E+03, -0.2190906148151125E+08,  0.1318503234907628E+04,  0.2224337770856177E-05,  0.5040592582540098E-06,  0.1395149250255933E+03,  0.8980656397265922E+05,  0.4800069750006401E+15,  0.1738450780461880E+07
      6.,  0.1034163468295940E+00,  0.4301590009402312E+03, -0.3026676861857861E-04, -0.5533038447374276E+00,  0.1945168320372999E-02,  0.4320494829644412E+06, -0.3705049076004399E+04, -0.1026601636681993E+07,  0.9160772826105749E-09,  0.3061451446012193E+00,  0.3783679794582715E-05,  0.1866667557298409E+12,  0.1372738865560105E+08,  0.1053910920438147E+13
      7.,  0.1102869344330203E+00,  0.1055014081445622E+04, -0.2575869065171298E-04, -0.1405182426491444E+02,  0.3851651980224426E-03,  0.4492265170840148E+07, -0.7134242769148153E+03, -0.2606573124611479E+08,  0.6635101440906459E-09,  0.1974537651720383E+03,  0.1483522297676674E-06,  0.2018044636514346E+14,  0.5089741988914271E+06,  0.6794223453946848E+15
      8.,  0.1162482900112377E+00,  0.3350015394596274E+03,  0.8081435283254644E-05,  0.2351986487701766E+02,  0.1644361195177754E-05, -0.5119330304655673E+07, -0.2864125151110593E+01,  0.7916397417598085E+08,  0.6530959623743306E-10,  0.5531840438331687E+03,  0.2703923740206412E-11,  0.2620754276816595E+14,  0.8203212881224280E+01,  0.6266934807335363E+16
      9.,  0.1248877869720374E+00,  0.3182422383094669E+03,  0.1019626634312690E-04,  0.2294545279471392E+02, -0.6805358908917031E-05, -0.4293810317682942E+07,  0.4497843382236696E+01,  0.8628663192706468E+07,  0.1039638473399825E-09,  0.5264938039544448E+03,  0.4631290987917641E-10,  0.1843680704424049E+14,  0.2023059509113044E+02,  0.7445382849316738E+14
     10.,  0.1354858989605880E+00,  0.4541869215362540E+03,  0.7602548719654176E+01, -0.1515257846009852E-04,  0.1150230421929050E+02,  0.6604517677082851E+01, -0.3204053841426098E+08, -0.5330084872622419E+02,  0.5779874703471535E+02,  0.2296006339894417E-09,  0.1323030023531081E+03,  0.4361965374689985E+02,  0.1026596101875733E+16,  0.2840980474935835E+04
     11.,  0.1379061072107355E+00,  0.3354439371660097E+03, -0.7489709296898177E-04,  0.7826728481243113E+00,  0.1718398479633717E-03, -0.3889810865160880E+06, -0.5109098232981654E+03,  0.2951190609796737E+07,  0.5609574535204298E-08,  0.6125767871910212E+00,  0.2952893334807469E-07,  0.1513062856672364E+12,  0.2610288475425626E+06,  0.8709526015352438E+13
     12.,  0.1454087804691123E+00,  0.8699414535890381E+03, -0.4650937860116954E-02,  0.5812269079384018E-04,  0.3838590520498067E+02, -0.2465248180511323E+03, -0.7121149349445422E+08,  0.3608941981396225E+03,  0.2163122297866927E-04,  0.3378247185116354E-08,  0.1473477718405762E+04,  0.6077448591514386E+05,  0.5071076805710696E+16,  0.1302446222508411E+06
     13.,  0.1466142272647138E+00,  0.1054619531920052E+04, -0.7339195365999654E+01,  0.2268933564100084E-03, -0.3947723489407676E-01, -0.1430571179824837E+04, -0.1203170305188605E+08, -0.5067931630676206E+05,  0.5386378862031079E+02,  0.5148059518299910E-07,  0.1558452074882111E-02,  0.2046533900545427E+07,  0.1447618783287642E+15,  0.2568393101320839E+10
     14.,  0.1467324324717458E+00,  0.1050116324801954E+04,  0.3090784934600374E-01,  0.1404986326625324E-02,  0.1200431788270789E-02,  0.2079760486699199E+05,  0.4888854043957236E+05, -0.1195797639978206E+08,  0.9552951511952641E-03,  0.1973986578004122E-05,  0.1441036478291003E-05,  0.4325403682035291E+09,  0.2390089386311702E+10,  0.1429931995777447E+15
     15.,  0.1467354066787312E+00,  0.6319090432485426E+03, -0.1237274072492080E-01, -0.1283630295684030E+00,  0.8975187456861147E-02,  0.8660646721900670E+06, -0.3801538584554512E+05,  0.7492476642378206E+05,  0.1530847130461136E-03,  0.1647706735997869E-01,  0.8055398988579767E-04,  0.7500680164156882E+12,  0.1445169560985672E+10,  0.5613720623658299E+10
     16.,  0.1496661408896429E+00,  0.7973865864404023E+03, -0.9610170096592812E-03,  0.1954445851253795E-02,  0.4408837090748293E-04, -0.1371131186881094E+04, -0.1749810768041901E+04, -0.1597332338912745E+07,  0.9235536928544669E-06,  0.3819858585483171E-05,  0.1943784449275788E-08,  0.1880000731637958E+07,  0.3061837723955387E+07,  0.2551470600936462E+13
     17.,  0.1658844129152089E+00,  0.3562861791395173E+03, -0.9244688394910433E+01,  0.1040185462538053E-03,  0.2067330273614206E+02, -0.1654723036665592E+03, -0.9539367509955961E+07, -0.2122147254881125E+02,  0.8546426351899164E+02,  0.1081985796475503E-07,  0.4273854460201789E+03,  0.2738108328071797E+05,  0.9099953249000339E+14,  0.4503508971399494E+03
     18.,  0.1674678998767058E+00,  0.2356031535438337E+03,  0.1621307727848361E-04,  0.1945621023477351E+02,  0.2840272223240191E-05, -0.1529852339031586E+07, -0.1065085138884754E+02,  0.7727063790090406E+08,  0.2628638748380816E-09,  0.3785441166997055E+03,  0.8067146302109779E-11,  0.2340448179240414E+13,  0.1134406353073155E+03,  0.5970751481612631E+16
     19.,  0.1680429087378616E+00,  0.2670932747203478E+03, -0.2625521173119919E-02, -0.2927326976061838E+00,  0.6722919978594287E-02,  0.5040126437382373E+06, -0.3029466814272240E+04,  0.7656841688074618E+05,  0.6893361430500994E-05,  0.8569243224779342E-01,  0.4519765303858221E-04,  0.2540287450480073E+12,  0.9177669178776793E+07,  0.5862722463623737E+10
     20.,  0.1833952272743707E+00,  0.1027716999696072E+04,  0.4613134531506710E-04,  0.8367228059151312E+01, -0.2217089073271243E-02, -0.2765211597822672E+07,  0.4105803342443618E+04,  0.1553174183314497E+08,  0.2128101020577963E-08,  0.7001050539384903E+02,  0.4915483958818737E-05,  0.7646395180733016E+13,  0.1685762108682119E+08,  0.2412350043714655E+15
     21.,  0.1875254647930090E+00,  0.8295755189976919E+03, -0.8553150163768628E-02,  0.7883407245225147E-03,  0.1690605447673005E+02, -0.3145690876777462E+03, -0.3137085150652902E+08,  0.1455350964932999E+04,  0.7315637772397531E-04,  0.6214810979406834E-06,  0.2858146779701642E+03,  0.9895371092240955E+05,  0.9841303242446940E+15,  0.2118046431131410E+07
